ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3770,Pep Saul,2-Jun,185lb,384,,23,2,5.7,0.36,,,,2,5.7,0.36,0.36,1.5,2.1,0.739,,,2,1.6,,,,1.8,5.6
3771,Woody Sauldsberry,7-Jun,220lb,462,,27.7,4.7,13.6,0.348,,,,4.7,13.6,0.348,0.348,1.2,2,0.61,,,7.8,1.1,,,,3.1,10.7
3772,Glynn Saulters,2-Jun,175lb,22,,5.5,1,3.2,0.314,0,0,0,1,3.1,0.319,0.314,0.7,1,0.682,0.3,0.5,0.9,0.5,,,0.5,1.1,2.7
3773,Fred Saunders,7-Jun,210lb,210,,13.8,2.3,5.2,0.443,,,,2.3,5.2,0.443,0.443,0.6,0.9,0.682,1,2,3,1.1,0.4,0.2,0.8,2.2,5.3
3774,Don Savage,3-Jun,205lb,17,,10.2,0.9,3.6,0.242,,,,0.9,3.6,0.242,0.242,1.4,2.1,0.686,,,1.8,0.8,,,,1.7,3.2
3775,Predrag Savovic,6-Jun,225lb,27,0,9.5,1.1,3.4,0.312,0.1,1,0.154,0.9,2.5,0.373,0.333,0.8,1.1,0.724,0.3,0.6,0.9,0.8,0.5,0,0.8,1.2,3.1
3776,Alan Sawyer,5-Jun,195lb,33,,,2.6,7.1,0.37,,,,2.6,7.1,0.37,0.37,1.3,1.5,0.86,,,3.7,0.8,,,,2.3,6.6
3777,Brian Scalabrine,9-Jun,241lb,520,61,13,1.1,2.9,0.39,0.3,1,0.344,0.8,1.9,0.415,0.45,0.5,0.6,0.783,0.5,1.5,2,0.8,0.3,0.2,0.7,1.6,3.1
3778,Alex Scales,4-Jun,185lb,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
3779,DeWayne Scales,8-Jun,208lb,49,0,10.6,2,4.8,0.417,0,0.1,0.167,2,4.7,0.424,0.419,0.6,0.9,0.628,1,1.9,2.9,0.2,0.3,0.1,0.7,1.2,4.6
3780,Frank Schade,1-Jun,170lb,9,,8.4,0.2,0.8,0.286,,,,0.2,0.8,0.286,0.286,0.7,0.7,1,,,0.7,1.1,,,,1.3,1.1
3781,Ben Schadler,Jun-00,185lb,37,,,0.6,3.1,0.198,,,,0.6,3.1,0.198,0.198,0.3,0.4,0.769,,,,0.2,,,,1.1,1.5
3782,Herm Schaefer,Jun-00,175lb,123,,,2.7,7.2,0.379,,,,2.7,7.2,0.379,0.379,2.1,2.6,0.828,,,,3.2,,,,1.8,7.6
3783,Billy Schaeffer,5-Jun,200lb,137,,13.1,2.5,5.4,0.472,0,0.2,0.231,2.5,5.2,0.481,0.476,0.8,1,0.732,0.8,1.4,2.1,0.7,0.4,0.1,0.8,1.8,5.9
3784,Bob Schafer,3-Jun,195lb,65,,11.5,1.5,5.2,0.298,,,,1.5,5.2,0.298,0.298,1.1,1.4,0.777,,,1.3,1,,,,1.4,4.2
3785,Ben Scharnus,2-Jun,173lb,52,,,0.6,3.2,0.199,,,,0.6,3.2,0.199,0.199,0.7,1.2,0.617,,,,0.4,,,,1.6,2
3786,Marv Schatzman,5-Jun,200lb,34,,,1.3,5.1,0.247,,,,1.3,5.1,0.247,0.247,0.9,1.5,0.58,,,,1.1,,,,1.4,3.4
3787,Fred Schaus,5-Jun,205lb,334,,33.5,4,11.5,0.352,,,,4,11.5,0.352,0.352,4.1,5,0.823,,,6,2.9,,,,3.4,12.2
3788,Danny Schayes,11-Jun,235lb,1138,427,19.3,2.6,5.5,0.481,0,0,0.133,2.6,5.4,0.482,0.481,2.4,3,0.806,1.6,3.4,5,1.1,0.5,0.7,1.4,3.1,7.7
3789,Dolph Schayes,8-Jun,220lb,996,,34.4,5.9,15.5,0.38,,,,5.9,15.5,0.38,0.38,6.7,7.9,0.849,,,12.1,3.1,,,,3.4,18.5
3790,Ossie Schectman,Jun-00,175lb,54,,,3,10.9,0.276,,,,3,10.9,0.276,0.276,2.1,3.3,0.62,,,,2,,,,2.1,8.1
3791,Steve Scheffler,9-Jun,250lb,174,8,5.3,0.7,1.2,0.558,0,0,0.2,0.7,1.2,0.566,0.56,0.5,0.7,0.759,0.5,0.6,1,0.1,0.2,0,0.2,0.8,1.9
3792,Tom Scheffler,11-Jun,240lb,39,0,6.9,0.5,1.3,0.412,0,0,,0.5,1.3,0.412,0.412,0.3,0.5,0.5,0.5,1.5,1.9,0.3,0.2,0.3,0.4,1.2,1.3
3793,Dave Schellhase,3-Jun,205lb,73,,7,1.2,3.4,0.349,,,,1.2,3.4,0.349,0.349,0.5,0.8,0.567,,,1,0.8,,,,1,2.8
3794,Luke Schenscher,1-Jul,255lb,31,0,8.6,0.7,1.6,0.469,0,0,,0.7,1.6,0.469,0.469,0.3,0.6,0.45,0.6,1.2,1.7,0.3,0.1,0.2,0.3,1.5,1.8
3795,Herb Scherer,9-Jun,212lb,32,,13.9,1.3,4.7,0.289,,,,1.3,4.7,0.289,0.289,0.9,1.5,0.592,,,2.4,0.7,,,,2.5,3.6
3796,Dwayne Schintzius,1-Jul,260lb,217,33,9,1.2,2.9,0.404,0,0,0.125,1.2,2.9,0.408,0.405,0.3,0.5,0.638,0.8,1.7,2.5,0.4,0.1,0.5,0.5,1.5,2.7
3797,Dale Schlueter,10-Jun,225lb,586,,16.4,2,4,0.497,,,,2,4,0.497,0.497,1.3,2,0.678,0.9,2.1,5.2,1.6,0.3,0.4,1.5,2.3,5.3
3798,Otto Schnellbacher,4-Jun,185lb,43,,,2.2,6.5,0.332,,,,2.2,6.5,0.332,0.332,2.1,3.1,0.669,,,,1.5,,,,2.5,6.4
3799,Dick Schnittker,5-Jun,200lb,364,,20.1,2.6,6.7,0.379,,,,2.6,6.7,0.379,0.379,3.2,3.9,0.825,,,3.8,1.3,,,,2.8,8.3
3800,Russ Schoene,10-Jun,210lb,290,10,12.2,2.1,4.9,0.435,0.2,0.6,0.335,1.9,4.3,0.45,0.457,0.6,0.9,0.751,1,1.6,2.5,0.6,0.4,0.2,0.8,2,5.1
3801,Dave Scholz,8-Jun,220lb,1,,1,1,1,1,,,,1,1,1,1,0,0,,,,0,0,,,,0,2
3802,Milt Schoon,7-Jun,230lb,103,,,1.9,5.5,0.342,,,,1.9,5.5,0.342,0.342,2.2,3.7,0.605,,,,0.9,,,,2.6,6
3803,Detlef Schrempf,9-Jun,214lb,1136,524,29.6,4.8,9.7,0.491,0.4,1.1,0.384,4.3,8.6,0.505,0.513,3.9,4.9,0.803,1.6,4.5,6.2,3.4,0.8,0.3,2,3,13.9
3804,Dennis Schroder,1-Jun,172lb,230,40,19.6,3.6,8.6,0.424,0.7,2.3,0.329,2.9,6.3,0.458,0.467,1.6,2.1,0.796,0.3,1.9,2.2,3.9,0.7,0.1,2,1.5,9.7
3805,Howie Schultz,6-Jun,200lb,173,,16.7,1.7,6.2,0.271,,,,1.7,6.2,0.271,0.271,1.9,2.7,0.711,,,3.1,1.7,,,,3,5.3
3806,Dick Schulz,2-Jun,192lb,205,,,1.9,7.4,0.259,,,,1.9,7.4,0.259,0.259,1.8,2.4,0.719,,,,1,,,,2.2,5.6
3807,Roger Schurig,3-Jun,185lb,21,,12,1.7,4.5,0.372,0.1,0.4,0.375,1.5,4.1,0.372,0.388,1.3,1.7,0.75,,,1.4,0.9,,,1.1,1.8,4.8
3808,John Schweitz,6-Jun,210lb,22,0,5.3,1.1,3.4,0.333,0,0.2,0,1.1,3.2,0.352,0.333,0.3,0.5,0.7,0.3,0.7,1,0.8,0,0,0.7,0.6,2.6
3809,Luis Scola,9-Jun,240lb,725,504,25.9,5,10.2,0.493,0.1,0.3,0.327,4.9,9.8,0.499,0.499,2,2.7,0.74,1.8,4.9,6.7,1.6,0.6,0.3,1.5,2.8,12.1
3810,Fred Scolari,10-May,180lb,534,,26.4,4,12.5,0.321,,,,4,12.5,0.321,0.321,3.3,4,0.818,,,2.7,2.6,,,,2.8,11.3
3811,Alvin Scott,7-Jun,185lb,627,70,17.3,1.9,3.9,0.481,0,0,0.2,1.9,3.9,0.483,0.482,1.2,1.6,0.733,1.1,2.1,3.2,1.4,0.6,0.6,1,1.6,4.9
3812,Brent Scott,10-Jun,250lb,16,0,3.4,0.5,1.1,0.471,0,0,,0.5,1.1,0.471,0.471,0.2,0.4,0.5,0.2,0.4,0.6,0.2,0.1,0.1,0.3,0.9,1.2
3813,Byron Scott,3-Jun,195lb,1073,717,28.1,5.5,11.4,0.482,0.7,2,0.37,4.8,9.5,0.505,0.514,2.3,2.8,0.833,0.6,2.2,2.8,2.5,1.1,0.3,1.5,1.9,14.1
3814,Charlie Scott,5-Jun,175lb,717,,35.6,8.4,18.7,0.448,0.2,0.8,0.253,8.3,18.4,0.45,0.449,3.9,5,0.773,1.2,2.7,4,4.9,1.3,0.3,3.4,3.7,20.7
3815,Dennis Scott,8-Jun,229lb,629,376,28.6,4.7,11.3,0.417,1.9,4.9,0.397,2.8,6.4,0.431,0.502,1.5,1.9,0.793,0.6,2.2,2.8,2.1,0.8,0.3,1.2,2,12.9
3816,James Scott,6-Jun,180lb,8,0,4,0,1,0,0,0.5,0,0,0.5,0,0,0.1,0.3,0.5,0.1,0.6,0.8,0.4,0.3,0,0.3,0.6,0.1
3817,Mike Scott,8-Jun,237lb,266,7,15.6,2.8,6.1,0.464,0.7,2.1,0.342,2.1,4,0.529,0.523,1,1.2,0.784,0.8,2.3,3,0.9,0.3,0.1,0.7,1.3,7.3
3818,Ray Scott,9-Jun,215lb,811,,29.2,5.5,13.5,0.409,0,0,0.6,5.5,13.5,0.409,0.409,3.3,4.5,0.727,1.8,4.7,9.8,2.2,,,1.5,2.8,14.3
3819,Shawnelle Scott,10-Jun,250lb,105,11,6,0.7,1.6,0.464,0,0,,0.7,1.6,0.464,0.464,0.3,0.7,0.465,1,1.2,2.2,0.2,0.1,0.2,0.3,1.2,1.8
3820,Willie Scott,5-Jun,210lb,8,,6.4,0.8,1.9,0.4,0,0,,0.8,1.9,0.4,0.4,0.1,0.8,0.167,0.3,0.3,0.5,0.3,,,1,2,1.6
3821,Paul Scranton,5-Jun,230lb,5,,8.2,0.8,1.8,0.444,0,0,,0.8,1.8,0.444,0.444,0.2,0.8,0.25,,,3.2,0.2,,,0.2,1,1.8
3822,Carey Scurry,7-Jun,188lb,180,5,13.2,1.8,3.7,0.48,0,0.2,0.25,1.7,3.5,0.492,0.486,1.1,1.7,0.666,1.2,1.7,2.9,1.1,1,0.8,1.1,2.1,4.7
3823,Bruce Seals,8-Jun,210lb,348,,21.4,3.7,8.7,0.423,0.2,0.8,0.204,3.6,8.5,0.43,0.426,1.5,2.2,0.672,1.4,2.8,4.2,1,0.6,0.6,1.1,3,8.9
3824,Shea Seals,5-Jun,210lb,4,0,2.3,0.3,2,0.125,0,0.8,0,0.3,1.3,0.2,0.125,0.5,1,0.5,0.8,0.3,1,0,0.3,0,0,0.3,1
3825,Malik Sealy,8-Jun,190lb,493,253,23.8,3.8,8.9,0.426,0.3,1.1,0.292,3.5,7.8,0.445,0.444,2.2,2.7,0.809,1,2.2,3.2,1.7,1.1,0.3,1.4,2.2,10.1
3826,Ed Searcy,6-Jun,210lb,4,,3,0.5,1.5,0.333,,,,0.5,1.5,0.333,0.333,0.5,0.5,1,0,0,0,0.3,0,0,,1,1.5
3827,Kenny Sears,9-Jun,198lb,529,,28.2,4.7,10.2,0.455,,,,4.7,10.2,0.455,0.455,4.6,5.6,0.826,,,7.8,1.6,,,,2.8,13.9
3828,Wayne See,3-Jun,190lb,61,,,1.9,5,0.373,,,,1.9,5,0.373,0.373,1.5,2.2,0.696,,,,2.3,,,,2.4,5.2
3829,Thabo Sefolosha,7-Jun,220lb,699,431,23.1,2.3,5,0.448,0.6,1.7,0.342,1.7,3.4,0.501,0.505,0.8,1.1,0.73,0.8,3.1,3.9,1.5,1.1,0.4,0.9,1.7,5.9
3830,Rony Seikaly,11-Jun,230lb,678,607,31.6,5.4,11.1,0.484,0,0,0.188,5.4,11.1,0.485,0.484,4,5.8,0.679,3.2,6.3,9.5,1.3,0.7,1.3,2.8,3.5,14.7
3831,Glen Selbo,3-Jun,196lb,13,,,0.8,3.9,0.196,,,,0.8,3.9,0.196,0.196,1.7,2.2,0.759,,,,1.8,,,,1.2,3.2
3832,Josh Selby,2-Jun,183lb,38,0,7.8,0.8,2.5,0.33,0.1,0.6,0.143,0.7,1.9,0.384,0.346,0.5,0.7,0.72,0.1,0.5,0.5,0.9,0.2,0,0.9,0.6,2.2
3833,Brad Sellers,Jul-00,210lb,398,123,18,2.6,5.7,0.452,0,0.1,0.2,2.6,5.6,0.456,0.454,1.1,1.4,0.793,1.1,1.6,2.7,1.1,0.3,0.6,0.8,1.7,6.3
3834,Phil Sellers,4-Jun,195lb,44,,7.5,1.7,4.3,0.384,,,,1.7,4.3,0.384,0.384,1.2,1.6,0.722,0.4,0.5,0.9,0.6,0.5,0,,1.3,4.5
3835,Rollie Seltz,10-May,165lb,34,,,2.7,9.1,0.301,,,,2.7,9.1,0.301,0.301,2.4,3.1,0.769,,,,1.9,,,,2.1,7.8
3836,Lester Selvage,1-Jun,175lb,82,,29.9,4.6,12.9,0.354,1.8,5.7,0.316,2.8,7.2,0.384,0.424,2.5,3.4,0.741,0,0.5,2.7,3.1,,,2.4,2.9,13.5
3837,Frank Selvy,3-Jun,180lb,565,,26.4,3.9,10,0.394,,,,3.9,10,0.394,0.394,3,4.1,0.728,,,3.7,2.8,,,,2.2,10.8
3838,Jim Seminoff,2-Jun,190lb,231,,,2.3,7.5,0.308,,,,2.3,7.5,0.308,0.308,1.9,2.8,0.681,,,,2.7,,,,2.6,6.5
3839,Mouhamed Sene,11-Jun,230lb,47,3,5.5,0.7,1.7,0.427,0,0,,0.7,1.7,0.427,0.427,0.7,1.2,0.589,0.6,1,1.6,0,0.1,0.5,0.3,0.9,2.2
3840,George Senesky,2-Jun,179lb,482,,27.3,2.7,8.5,0.313,,,,2.7,8.5,0.313,0.313,1.9,2.6,0.702,,,3.5,3.2,,,,2,7.2
3841,Kevin Seraphin,9-Jun,285lb,386,31,15.5,2.7,5.6,0.484,0,0,0,2.7,5.6,0.485,0.484,0.6,0.9,0.717,1.2,2.3,3.5,0.6,0.2,0.7,1.1,2.2,6
3842,Ansu Sesay,9-Jun,225lb,127,6,10.2,1.3,2.9,0.434,0.1,0.2,0.276,1.2,2.7,0.447,0.445,0.6,0.9,0.64,0.8,1,1.8,0.5,0.3,0.2,0.5,1.3,3.2
3843,Ramon Sessions,3-Jun,190lb,636,142,24.1,3.6,8.3,0.438,0.3,0.9,0.312,3.3,7.4,0.454,0.455,3.2,4,0.791,0.5,2.3,2.8,4.2,0.7,0.1,1.8,1.4,10.7
3844,Ha Seung-Jin,3-Jul,305lb,46,4,6.9,0.6,1.2,0.519,0,0,,0.6,1.2,0.519,0.519,0.3,0.6,0.5,0.4,1,1.5,0.1,0.1,0.3,0.6,1.3,1.5
3845,Tom Sewell,5-Jun,185lb,21,0,4.1,0.4,1.7,0.25,0,0.1,0,0.4,1.6,0.265,0.25,0.1,0.2,0.5,0.1,0.1,0.2,0.3,0.1,0,0.3,0.6,1
3846,Paul Seymour,1-Jun,180lb,622,,30.1,3.3,9.4,0.35,,,,3.3,9.4,0.35,0.35,2.8,3.6,0.792,,,3.1,3.8,,,,2.2,9.4
3847,Nick Shaback,11-May,180lb,53,,,1.9,7.3,0.265,,,,1.9,7.3,0.265,0.265,0.7,1,0.717,,,,0.5,,,,1.4,4.6
3848,Lynn Shackelford,5-Jun,190lb,22,,8.3,1,3.3,0.306,0.2,0.6,0.308,0.8,2.7,0.305,0.333,0.5,0.6,0.769,0.5,0.7,1.2,0.5,,,0.4,1.5,2.6
3849,Charles Shackleford,10-Jun,225lb,303,105,15.2,2.3,4.8,0.483,0,0,0,2.3,4.7,0.485,0.483,0.8,1.2,0.654,1.6,3.1,4.8,0.6,0.4,0.5,0.9,2.2,5.4
3850,Carl Shaeffer,3-Jun,185lb,53,,,1.2,3.4,0.357,,,,1.2,3.4,0.357,0.357,0.7,1.1,0.583,,,1,0.9,,,,2.2,3.1
3851,Lee Shaffer,7-Jun,220lb,196,,28,6.8,16.1,0.42,,,,6.8,16.1,0.42,0.42,3.2,4.2,0.776,,,6.3,1.2,,,,3.2,16.8
3852,Mustafa Shakur,3-Jun,190lb,25,0,6.8,0.8,2.5,0.339,0,0.4,0.091,0.8,2,0.392,0.347,0.4,0.7,0.529,0.3,0.6,0.9,1.2,0.2,0.1,0.8,0.7,2.1
3853,God Shammgod,Jun-00,169lb,20,0,7.3,1,2.9,0.328,0,0.1,0,1,2.8,0.339,0.328,1.2,1.5,0.767,0.1,0.3,0.4,1.8,0.4,0.1,1.1,1.4,3.1
3854,Earl Shannon,11-May,170lb,134,,,3,9.8,0.305,,,,3,9.8,0.305,0.305,2.6,4.4,0.598,,,,1.3,,,,2.3,8.6
3855,Howie Shannon,2-Jun,175lb,122,,,4.2,11.9,0.355,,,,4.2,11.9,0.355,0.355,2.4,3,0.795,,,,2.5,,,,2.5,10.8
3856,Chuck Share,11-Jun,235lb,596,,21.9,2.6,6.6,0.4,,,,2.6,6.6,0.4,0.4,3,4.4,0.693,,,8.4,1.4,,,,3.5,8.3
3857,Bill Sharman,1-Jun,175lb,711,,32,6.7,15.7,0.426,,,,6.7,15.7,0.426,0.426,4.4,5,0.883,,,3.9,3,,,,2.7,17.8
3858,Walter Sharpe,9-Jun,245lb,8,0,2.5,0.5,1.4,0.364,0,0.3,0,0.5,1.1,0.444,0.364,0,0.3,0,0,0.4,0.4,0,0,0.3,0,0.4,1
3859,John Shasky,11-Jun,235lb,136,4,11.1,1.3,2.8,0.466,0,0,0,1.3,2.8,0.468,0.466,1.2,1.9,0.655,1.2,1.6,2.8,0.3,0.2,0.3,0.6,1.3,3.8
3860,Ron Shavlik,8-Jun,200lb,8,,9.3,0.5,2.9,0.174,,,,0.5,2.9,0.174,0.174,0.3,0.6,0.4,,,2.9,0,,,,1.5,1.3
3861,Brian Shaw,6-Jun,190lb,943,361,23,2.7,6.8,0.403,0.5,1.5,0.304,2.3,5.3,0.431,0.437,1,1.3,0.782,0.8,2.6,3.4,4.2,0.8,0.3,1.8,2.1,6.9
3862,Casey Shaw,11-Jun,260lb,9,0,1.6,0.1,0.9,0.125,0,0,,0.1,0.9,0.125,0.125,0,0,,0.3,0,0.3,0,0,0,0.2,0.2,0.2
3863,Bob Shea,2-Jun,194lb,43,,,0.9,3.6,0.242,,,,0.9,3.6,0.242,0.242,0.4,0.8,0.576,,,,0.1,,,,1,2.2
3864,Fred Sheffield,2-Jun,165lb,22,,,1.3,6.6,0.199,,,,1.3,6.6,0.199,0.199,0.7,1.2,0.615,,,,0.2,,,,1.5,3.4
3865,Craig Shelton,7-Jun,210lb,59,0,10.3,1.7,3.8,0.453,0,0,0,1.7,3.8,0.455,0.453,0.6,1,0.6,1,1.4,2.4,0.5,0.3,0.1,1,2.2,4.1
3866,Lonnie Shelton,8-Jun,240lb,673,253,27.5,5.1,10.3,0.492,0,0.1,0.097,5.1,10.3,0.493,0.492,1.8,2.4,0.738,2.1,4,6.1,2.2,1.1,0.8,2.2,3.8,12
3867,Tornike Shengelia,9-Jun,217lb,45,0,5.5,0.5,1.1,0.451,0,0.2,0.125,0.5,1,0.512,0.461,0.3,0.5,0.5,0.3,0.6,0.9,0.4,0.1,0,0.5,0.6,1.3
3868,Billy Shepherd,10-May,160lb,169,,18.5,2.2,5.6,0.387,0.8,2.1,0.357,1.4,3.5,0.405,0.455,0.6,0.9,0.696,0.2,0.9,1.1,3.9,1.1,0.1,1.3,1.1,5.7
3869,Jeffrey Sheppard,3-Jun,190lb,18,5,10.3,0.8,2.2,0.385,0.1,0.4,0.286,0.7,1.8,0.406,0.41,0.4,0.7,0.615,0.3,0.9,1.2,0.9,0.2,0,0.4,0.7,2.2
3870,Steve Sheppard,6-Jun,215lb,106,,9.2,1.5,3.2,0.459,,,,1.5,3.2,0.459,0.459,0.5,0.8,0.633,0.9,0.8,1.7,0.6,0.2,0,0.7,0.9,3.5
3871,Ed Sherod,2-Jun,170lb,64,37,25.4,2.7,6.6,0.406,0,0.2,0.077,2.7,6.4,0.417,0.407,0.8,1.3,0.65,0.7,1.7,2.3,4.9,1.5,0.2,1.6,1.8,6.2
3872,Charley Shipp,1-Jun,200lb,23,,,1.5,6,0.255,,,,1.5,6,0.255,0.255,1.6,2.2,0.725,,,,2,,,,2,4.7
3873,Paul Shirley,10-Jun,230lb,18,0,6.7,0.8,2.1,0.395,0,0.1,0,0.8,2.1,0.405,0.395,0.2,0.4,0.429,0.5,0.6,1.1,0.4,0.1,0.1,0.6,0.7,1.8
3874,Gene Short,6-Jun,200lb,34,,6.5,0.9,2.7,0.352,,,,0.9,2.7,0.352,0.352,0.6,0.9,0.625,0.6,0.9,1.4,0.3,0.2,0.1,,1.1,2.5
3875,Purvis Short,7-Jun,210lb,842,347,29.2,7,14.9,0.474,0.2,0.6,0.282,6.9,14.3,0.482,0.479,3.1,3.8,0.824,1.7,2.6,4.3,2.5,1,0.2,2,2.9,17.3
3876,Dexter Shouse,2-Jun,200lb,3,0,6,0,1.3,0,0,0.3,0,0,1,0,0,0,0,,0,0,0,0.7,0.3,0.3,0.7,0.7,0
3877,Dick Shrider,2-Jun,190lb,4,,,0,0,,,,,0,0,,,0.3,0.8,0.333,,,,0.5,,,,0.5,0.3
3878,Gene Shue,2-Jun,170lb,699,,33.4,5.3,13.4,0.396,,,,5.3,13.4,0.396,0.396,3.8,4.7,0.806,,,4.1,3.7,,,,2,14.4
3879,John Shumate,9-Jun,235lb,318,,28.9,4.4,8.5,0.516,0,0,0,4.4,8.5,0.516,0.516,3.6,5,0.72,1.9,5.6,7.5,1.8,1,0.7,2.2,2.3,12.3
3880,Iman Shumpert,5-Jun,220lb,314,169,25.3,2.7,6.9,0.397,1,2.9,0.341,1.8,4,0.438,0.468,0.9,1.2,0.764,0.8,2.7,3.5,2,1.2,0.2,1.3,2.5,7.3
3881,Alexey Shved,6-Jun,190lb,182,25,18,2.4,6.6,0.369,0.9,2.9,0.306,1.6,3.7,0.417,0.436,1.6,2.1,0.762,0.5,1.5,2,2.5,0.6,0.3,1.3,1.1,7.4
3882,Pascal Siakam,9-Jun,230lb,23,23,19,2.7,4.7,0.569,0,0.1,0,2.7,4.7,0.579,0.569,0.5,0.7,0.75,1.3,2.4,3.7,0.4,0.6,0.6,0.7,2.2,5.9
3883,Sam Sibert,7-Jun,215lb,5,,5.2,0.8,2.6,0.308,,,,0.8,2.6,0.308,0.308,0.8,1,0.8,,,0.8,0,,,,0.8,2.4
3884,Mark Sibley,2-Jun,175lb,28,,4.4,0.7,2,0.357,,,,0.7,2,0.357,0.357,0.2,0.3,0.857,0.3,0.6,0.9,0.5,0.1,0,,0.8,1.6
3885,Jerry Sichting,1-Jun,168lb,598,195,21.3,3,5.9,0.507,0.1,0.3,0.271,2.9,5.6,0.519,0.513,0.9,1,0.857,0.3,1,1.4,3.3,0.7,0,1.1,1.6,6.9
3886,Donald Sidle,8-Jun,215lb,314,,27.4,4.9,10.2,0.481,0,0.1,0.138,4.9,10.1,0.484,0.481,3.7,5.1,0.717,3.4,4.6,8,1,,,1.9,2.6,13.5
3887,Larry Siegfried,3-Jun,190lb,550,,24.8,3.9,9.5,0.409,,,,3.9,9.5,0.409,0.409,3,3.5,0.854,,,2.8,3.5,,,,2.4,10.8
3888,Ralph Siewert,1-Jul,230lb,21,,,0.3,2.1,0.136,,,,0.3,2.1,0.136,0.136,0.4,0.7,0.533,,,,0.2,,,,0.9,1
3889,Jack Sikma,11-Jun,230lb,1107,739,33.4,5.8,12.5,0.464,0.2,0.7,0.328,5.6,11.9,0.47,0.471,3.9,4.6,0.849,2.3,7.5,9.8,3.2,1,0.9,2.3,3.5,15.6
3890,James Silas,1-Jun,180lb,685,34,29.7,5.7,11.6,0.495,0,0,0,5.7,11.6,0.496,0.495,4.6,5.4,0.855,0.8,2.2,3,3.8,1,0.2,2.4,2.5,16.1
3891,Paul Silas,7-Jun,220lb,1254,,27.9,3.4,7.9,0.432,0,0,,3.4,7.9,0.432,0.432,2.5,3.8,0.673,3.6,5.6,9.9,2.1,0.6,0.2,1.4,2.5,9.4
3892,Xavier Silas,5-Jun,205lb,2,0,19.5,2,7.5,0.267,0.5,3,0.167,1.5,4.5,0.333,0.3,1,1.5,0.667,1,1,2,1.5,0,0,1.5,2.5,5.5
3893,Garret Siler,11-Jun,305lb,21,0,4.8,0.8,1.5,0.548,0,0,,0.8,1.5,0.548,0.548,0.5,1,0.5,0.8,0.6,1.3,0.1,0,0.2,0.5,1,2.1
3894,Mike Silliman,6-Jun,225lb,36,,10.2,1,2.2,0.456,,,,1,2.2,0.456,0.456,0.5,1.1,0.487,,,1.7,0.6,,,,1,2.5
3895,Wayne Simien,9-Jun,255lb,51,2,9.9,1.3,2.8,0.469,0,0,,1.3,2.8,0.469,0.469,0.7,0.8,0.854,0.8,1.1,1.9,0.2,0.3,0,0.5,1.6,3.3
3896,Bobby Simmons,7-Jun,210lb,466,228,24.7,3.3,7.6,0.437,0.8,2,0.396,2.5,5.6,0.452,0.49,1.5,1.8,0.823,1.2,2.6,3.8,1.5,0.8,0.2,1.1,2.5,9
3897,Cedric Simmons,9-Jun,235lb,75,4,9.4,0.9,2.3,0.409,0,0,,0.9,2.3,0.409,0.409,0.3,0.8,0.39,0.7,1.1,1.9,0.2,0.1,0.4,0.4,1.2,2.2
3898,Connie Simmons,8-Jun,222lb,598,,22.9,3.6,10.4,0.351,,,,3.6,10.4,0.351,0.351,2.5,3.7,0.678,,,6.2,1.6,,,,3.1,9.8
3899,Grant Simmons,3-Jun,190lb,95,,26.5,3.3,7.9,0.42,0,0.3,0.083,3.3,7.6,0.432,0.422,2.4,3.4,0.704,0.4,1.2,2.8,2.1,,,1.8,2.9,9
3900,Johnny Simmons,1-Jun,184lb,60,,,2,7.2,0.28,,,,2,7.2,0.28,0.28,1.3,2.1,0.614,,,,0.5,,,,1.3,5.3
3901,Jonathon Simmons,6-Jun,195lb,78,3,16,2.2,4.6,0.473,0.3,0.9,0.319,1.9,3.6,0.512,0.506,1.3,1.7,0.746,0.3,1.6,1.9,1.3,0.6,0.2,0.9,1.8,5.9
3902,Lionel Simmons,7-Jun,210lb,454,307,29.7,4.9,11.4,0.433,0.1,0.3,0.305,4.8,11.1,0.436,0.437,2.9,3.7,0.771,1.8,4.5,6.2,3.3,1.1,0.8,2.2,2.4,12.8
3903,Miles Simon,3-Jun,202lb,5,0,3.8,0.2,1,0.2,0,0.4,0,0.2,0.6,0.333,0.2,0,0,,0.2,0.2,0.4,0,0.2,0,0.6,0.2,0.4
3904,Walter Simon,6-Jun,200lb,541,,26,4.9,10.6,0.462,0,0.2,0.133,4.9,10.3,0.469,0.463,2.1,2.9,0.704,1.5,3.2,5,2.7,0.5,0.1,1.8,3.1,11.9
3905,Dickey Simpkins,9-Jun,248lb,327,100,15.9,1.5,3.4,0.44,0,0,0.222,1.5,3.4,0.442,0.441,1.2,2,0.618,1.3,2.3,3.6,0.9,0.3,0.2,1.1,1.8,4.2
3906,Ralph Simpson,5-Jun,200lb,705,,27.8,6.8,15.1,0.449,0.1,0.3,0.19,6.7,14.9,0.454,0.451,3.1,4.1,0.763,1.3,2.4,3.7,3.3,1.4,0.2,2.9,2.1,16.7
3907,Alvin Sims,4-Jun,235lb,4,0,6.3,1,2.5,0.4,0.3,0.3,1,0.8,2.3,0.333,0.45,0.5,1.3,0.4,0.8,0.3,1,1.3,0.5,0,1.5,0.5,2.8
