ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
206,Patric Young,150,24.3,3.6,6.2,0.577,3.6,6.2,0.577,0,0,,1.6,2.8,0.569,5.7,0.8,0.7,1.1,1.2,2.4,8.7
207,Perry Young,129,32,5.6,10.8,0.517,,,,,,,3.5,5.1,0.689,6,,1.1,0.3,2.3,2.9,14.7
208,Quinton Young,55,,3.2,7.5,0.429,0.9,2.1,0.412,2.3,5.4,0.436,1,1.3,0.716,1.7,0.8,0.6,0.1,,,9.7
209,Rasason Young,31,12.4,1.8,4.1,0.441,0.9,2,0.468,0.9,2.1,0.415,0,0.2,0.2,1.4,0.4,0.2,0,0.7,1.2,4.5
210,Rasaun Young,56,,6.4,13.5,0.478,5.9,11.2,0.53,0.5,2.3,0.229,6.3,8.8,0.711,4.5,2.2,1.5,0.1,,,19.7
211,Rasuan Young,55,,5.2,11.1,0.47,5,10.1,0.49,0.3,1,0.264,3.9,6.1,0.65,5,2.1,1.6,0.2,,,14.6
212,Ray Young,123,,2.4,6.1,0.395,1.6,3.8,0.437,0.8,2.4,0.328,1.4,1.9,0.725,2.7,1.3,0.7,0.3,,,7
213,Rayford Young,108,,4.6,10.8,0.426,3,6.7,0.456,1.6,4.2,0.379,3.3,4,0.833,3.2,3.8,1.6,0.2,,,14.1
214,Reginald Young,18,,0.2,0.5,0.444,0.2,0.5,0.444,0,0,,0.2,0.6,0.273,1.1,0,0.1,0.3,,,0.6
215,Rich Young,55,,1.5,3.4,0.449,1,2.1,0.474,0.5,1.3,0.406,0.9,1.2,0.766,3.5,1.5,0.9,0.7,,,4.4
216,Richard Young,13,,0.3,0.8,0.4,0.3,0.8,0.4,0,0,,0.2,0.9,0.25,1.6,0,0,0.3,,,0.8
217,Sam Young,143,,5,10.1,0.498,4.2,7.8,0.539,0.8,2.3,0.356,2.4,3.4,0.692,5,1,0.8,0.8,2.4,,13.2
218,Santonio Young,1,,3,6,0.5,3,5,0.6,0,1,0,0,0,,2,1,1,0,,,6
219,Sean Young,5,4.4,0.6,2,0.3,0.6,1.8,0.333,0,0.2,0,0,0,,0.8,0,0.2,0,0.4,1.6,1.2
220,Sequon Young,23,,0.4,1,0.409,0.3,0.8,0.421,0,0.1,0.333,0.3,0.4,0.889,1,0.5,0.4,0,,,1.2
221,Solomon Young,5,15,3,4.2,0.714,3,4,0.75,0,0.2,0,1.2,1.8,0.667,4.6,0,0.6,1,1,2.6,7.2
222,Tajai Young,23,,2,4.8,0.405,1.7,3.8,0.432,0.3,1,0.304,1.6,2.6,0.617,3.9,1.5,0.4,0.3,,,5.8
223,Taylor Young,111,16.6,1,2.8,0.372,0.6,1.4,0.438,0.4,1.4,0.303,0.9,1.1,0.77,1,2.2,0.7,0,0.9,0.8,3.4
