ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
46,Sammy Zeglinski,121,29.2,2.7,7.3,0.369,1,2.6,0.398,1.7,4.7,0.352,0.8,1.1,0.674,3.1,2.6,1.3,0.1,1.8,1.4,7.8
47,Zack Zeglinski,7,5.9,0.4,1.6,0.273,0.4,1.1,0.375,0,0.4,0,0.4,0.9,0.5,1.1,0.9,0.3,0,0.3,1.1,1.3
48,Andrew Zehnder,16,,0.3,0.5,0.625,0.3,0.4,0.667,0.1,0.1,0.5,0.1,0.3,0.25,0.3,0.2,0.1,0.1,0.1,,0.8
49,Bo Zeigler,69,23.1,2.2,4.2,0.522,2.2,4,0.545,0,0.2,0.071,0.8,1.8,0.416,3.7,1.1,0.6,1,1.6,2.7,5.1
50,Demitrius Zeigler,17,,0.4,1.6,0.222,0.2,0.9,0.267,0.1,0.7,0.167,0.1,0.7,0.167,0.8,0.2,0.1,0,,,0.9
51,Derrick Zeigler,104,,2.5,6.9,0.357,2.3,6,0.378,0.2,0.9,0.224,2.2,3.9,0.568,4.7,2.4,1.2,0.2,,,7.4
52,Kenny Zeigler,115,,2.7,6,0.455,2.7,5.8,0.464,0.1,0.2,0.231,2,2.9,0.693,6.3,0.7,0.5,0.5,,,7.6
53,Omar Zeigler,8,,0.9,1.9,0.467,0.8,1.5,0.5,0.1,0.4,0.333,0.1,0.4,0.333,2.1,0.3,0.3,0,,,2
54,Trey Zeigler,127,27.3,4.5,10.3,0.436,4.2,9.3,0.453,0.3,1,0.285,2.4,4.3,0.547,4.6,2,0.9,0.6,2.2,2.4,11.7
55,Nick Zeisloft,128,20.5,2,4.8,0.423,0.3,0.6,0.531,1.7,4.2,0.406,0.5,0.6,0.838,2.2,0.8,0.4,0.1,0.5,1.6,6.3
56,Branimir Zeko,28,,0.7,1.6,0.413,0.7,1.5,0.442,0,0.1,0,0.2,0.3,0.625,1.6,0.1,0.1,0.1,,,1.5
57,Andrej Zelenbaba,17,,0.9,2.1,0.429,0.6,1.2,0.524,0.2,0.8,0.286,0.5,0.5,0.889,1.3,0.5,0.1,0,,,2.5
58,Andrew Zelis,27,7.3,0.9,1.7,0.533,0.9,1.7,0.533,0,0,,0.2,0.6,0.353,2.2,0.1,0.1,0.4,0.3,1.5,2
59,Cody Zeller,72,29,5.5,9.4,0.592,5.5,9.3,0.594,0,0,0,5,6.6,0.756,7.3,1.3,1.2,1.2,2,2.5,16.1
60,Luke Zeller,128,,1.5,3.7,0.417,0.7,1.4,0.511,0.8,2.3,0.36,0.3,0.5,0.574,2.5,0.6,0.2,0.3,0.4,,4.2
61,Tyler Zeller,117,25.3,4.7,8.6,0.543,4.7,8.6,0.544,0,0,0,3.5,4.5,0.775,6.7,0.6,0.7,1.1,1.4,2.1,12.8
62,Damian Zellous,52,,1.8,4.5,0.398,0.9,1.8,0.495,0.9,2.7,0.333,1.2,1.5,0.816,1.4,1.8,0.8,0,,,5.7
63,Deividas Zemgulis,33,11.7,0.9,2.5,0.354,0.5,0.9,0.548,0.4,1.5,0.235,0.4,0.6,0.667,1.5,0.3,0.2,0,0.5,0.9,2.5
64,Martin Zeno,130,,5,10.6,0.472,4.8,9.9,0.486,0.2,0.8,0.301,4.4,5.8,0.76,4.8,3.1,1.3,0.4,2.8,,14.7
65,Michael Zeno,64,15,1.8,4.3,0.421,1.8,4.2,0.428,0,0.1,0.143,1.2,2.3,0.542,3.3,0.5,0.7,0.5,1.5,1.8,4.9
66,Tony Zeno,112,24.8,4.8,10.4,0.466,,,,,,,1.8,2.4,0.742,7.5,,,,,,11.4
67,Guy Zenou,27,,2.1,4.6,0.452,1.9,3.9,0.476,0.2,0.7,0.316,0.8,1.2,0.688,2.4,0.8,0.7,0.1,,,5.2
68,Mike Zepeda,13,,0.8,1.7,0.5,0.8,1.7,0.5,0,0,,0.3,0.5,0.667,1.4,0.2,0.2,0.2,,,2
69,Keil Zepernick,6,,0.8,1.5,0.556,0.8,1.5,0.556,0,0,,1,1,1,2.7,0.3,0,0.2,,,2.7
70,Timothy Zephyr,79,16.7,1.2,3.1,0.403,1.2,2.7,0.433,0.1,0.4,0.179,0.3,0.5,0.632,2,0.5,0.3,0.4,0.7,1.9,2.8
71,Neven Zeravica,16,,0.6,0.8,0.833,0.6,0.8,0.833,0,0,,0.1,0.2,0.667,0.9,0.1,0,0.2,0.3,,1.4
72,Chris Zerbe,36,,0.5,1,0.543,0.5,0.9,0.545,0,0.1,0.5,0.3,0.6,0.571,0.7,0.1,0.2,0,,,1.4
73,Peter Zestermann,15,1.6,0.1,0.7,0.2,0.1,0.7,0.2,0,0,,0.1,0.3,0.25,0.7,0,0,0,0.1,0,0.3
74,Phil Zevenbergen,66,24.6,3.8,7.6,0.501,,,,,,,2.5,3.5,0.721,6.2,,0.5,0.5,1.8,2.3,10.1
75,Max Zhang,42,10.6,0.9,1.4,0.644,0.9,1.4,0.644,0,0,,0.7,1.3,0.5,1.7,0.1,0.1,1.2,0.4,1.2,2.5
76,Alex Zhao,1,2,0,2,0,0,1,0,0,1,0,0,0,,1,0,0,0,0,0,0
77,Andrew Zidar,100,,3.5,7.7,0.453,3,6.1,0.488,0.5,1.6,0.325,1.1,1.7,0.643,5.3,1.5,0.8,0.3,,,8.6
78,George Zidek,104,16.9,2.8,5.4,0.52,3.4,6.4,0.534,0,0.1,0.25,1.5,2.1,0.744,4.2,0.4,0.3,0.4,1.1,2.7,7.1
79,Malte Ziegenhagen,19,8.3,0.6,1.9,0.297,0.1,0.2,0.5,0.5,1.7,0.273,0.1,0.1,0.5,0.4,0.4,0.1,0.1,0.2,1,1.7
80,Karl Ziegler,65,26.3,3.4,6.8,0.499,3.4,6.7,0.506,0,0.1,0.125,2.7,3.5,0.752,3.9,1.1,0.6,0.1,1.7,2.4,9.5
81,Matt Zielenbach,14,,0.1,0.6,0.222,0.1,0.4,0.4,0,0.3,0,0,0.1,0,0.3,0.1,0.1,0,,,0.3
82,Maciej Zielinski,53,,0.9,2.2,0.402,0.5,1.1,0.483,0.3,1.1,0.316,0.6,0.8,0.721,1.2,0.7,0.3,0.2,,,2.7
83,Isaiah Zierden,89,22.9,2.2,5.5,0.402,0.6,1.4,0.455,1.6,4.1,0.385,1.2,1.5,0.854,2.2,1.5,0.7,0,0.6,1.2,7.2
84,Matt Zignorski,41,12.4,1.1,3.1,0.365,0.6,1.5,0.417,0.5,1.6,0.318,0.4,0.5,0.762,0.8,0.5,0.4,0,0.6,0.7,3.1
85,Giacomo Zilli,68,10.2,1.4,2.5,0.555,1.4,2.5,0.555,0,0,,1,1.4,0.707,2.4,0.5,0.2,0.4,0.8,1.7,3.8
86,Andrew Zimbro,7,,0.1,0.4,0.333,0.1,0.3,0.5,0,0.1,0,0.3,0.3,1,0.4,0,0,0,,,0.6
87,Jason Zimmer,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
88,Adam Zimmerman,36,,0.2,0.5,0.333,0.1,0.3,0.444,0.1,0.3,0.222,0,0,0,0.3,0,0.1,0.1,,,0.4
89,Andrew Zimmerman,58,12.8,1.4,3.2,0.441,1.3,2.7,0.472,0.1,0.5,0.259,0.6,1.1,0.532,2.4,0.7,0.5,0.4,0.9,2,3.5
90,Chris Zimmerman,25,,0.3,1,0.28,0.2,0.7,0.294,0.1,0.3,0.25,0.4,0.5,0.917,0.6,1,0.2,0,,,1.1
91,Derrick Zimmerman,127,26,2.5,5.2,0.477,2.2,4.1,0.533,0.3,1.1,0.268,1.6,2.6,0.6,3.3,4,1.6,0.7,,,6.9
92,Gerald Zimmerman,54,,6.5,16.5,0.395,4,9.1,0.441,2.5,7.4,0.338,2.7,4,0.692,5.3,1.1,1.2,0.5,,,18.3
93,James Zimmerman,66,,3.4,8.8,0.391,2.1,4.8,0.448,1.3,4,0.323,1.3,1.9,0.707,6,2.8,1.4,0.4,,,9.5
94,Jason Zimmerman,30,,2.1,5.4,0.383,1,2.2,0.448,1.1,3.2,0.337,1.6,1.8,0.889,2.7,2.6,0.5,0.1,,,6.8
95,Rodney Zimmerman,22,,1.5,2.6,0.579,1.5,2.6,0.579,0,0,,0.5,1.3,0.429,4,0.2,0.3,0.5,,,3.5
96,Scott Zimmerman,20,,0.8,1.5,0.517,0.7,1.2,0.583,0.1,0.3,0.2,0.3,0.5,0.667,1.4,0.1,0.1,0.1,,,1.9
97,Thurman Zimmerman,116,,5.1,10.2,0.496,4.5,8.3,0.541,0.6,1.9,0.299,4.6,6.1,0.752,7.8,2.3,1.4,0.3,,,15.3
98,Stephen Zimmerman Jr.,26,26.2,3.9,8.2,0.477,3.7,7.6,0.492,0.2,0.7,0.294,2.4,3.9,0.624,8.7,0.8,0.5,2,2.1,3,10.5
99,Andrew Zimmermann,45,17.5,1.4,3.2,0.451,1.4,2.7,0.504,0,0.4,0.105,0.7,1.1,0.633,2.6,0.6,0.5,0.2,1.4,1.7,3.6
100,Alex Zimnickas,113,,1.5,3.3,0.451,1.3,2.6,0.503,0.1,0.6,0.229,0.8,1.3,0.605,2,0.4,0.4,0.1,,,3.9
101,Greg Zimny,16,,0.2,0.5,0.375,0.2,0.4,0.5,0,0.1,0,0.1,0.3,0.5,0.4,0.8,0.3,0,,,0.5
102,Terry Zinn,19,,0.3,0.7,0.462,0.3,0.6,0.5,0,0.1,0,0.2,0.3,0.5,0.7,0.1,0.1,0,,,0.8
103,Jon Ziri,113,,1.8,4.9,0.355,1.2,3,0.401,0.6,2,0.287,0.8,1.6,0.542,3.7,1.7,1.2,0.2,2.3,,4.9
104,Alexander Ziskunov,52,,0.9,2,0.433,0.9,2,0.437,0,0,0,0.6,1.5,0.423,2.5,0.2,0.2,0.6,,,2.4
105,Matt Zitani,42,,0.5,1.2,0.42,0.3,0.7,0.467,0.2,0.5,0.35,0.1,0.1,0.6,0.9,0.2,0.1,0,0.3,,1.2
106,John Zito,100,,3.7,8.5,0.439,3.5,7.5,0.468,0.2,1,0.231,2.1,4.2,0.498,4.9,1.5,0.9,0.4,,,9.8
107,Ales Zivanovic,40,,1,2.1,0.464,1,2.1,0.476,0,0.1,0,0.6,0.8,0.697,1.6,0.2,0.1,0.2,,,2.5
108,Milos Zivanovic,57,,0.2,0.7,0.35,0.2,0.7,0.342,0,0,0.5,0.2,0.4,0.435,1,0.2,0,0.1,,,0.7
109,Mitar Zivanovic,12,,0.2,0.5,0.333,0.2,0.5,0.333,0,0,,0,0.2,0,0.8,0.3,0.2,0.1,,,0.3
