ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1000,Charles Shackleford,94,30.8,5.9,11.6,0.511,6,12.6,0.477,0,0,0,1.9,3.3,0.568,7.8,0.9,0.8,1.1,2.1,2.7,13.7
1001,Dwayne Shackleford,43,,1.3,4.1,0.326,0.5,1.4,0.371,0.8,2.7,0.302,0.9,1.2,0.725,1.1,1.7,0.5,0,,,4.4
1002,Adam Shafer,18,,0.1,0.9,0.118,0.1,0.5,0.111,0.1,0.4,0.125,0.7,1.1,0.632,0.4,0.2,0.1,0.1,,,0.9
1003,Kent Shafer,27,,2.3,5.3,0.441,2,4.5,0.446,0.3,0.8,0.409,1.3,1.9,0.667,3.7,0.7,0.6,0.3,,,6.3
1004,Mike Shafer,11,,0.5,1.1,0.417,0.4,0.7,0.5,0.1,0.4,0.25,0,0,,0,0.4,0.4,0,,,1
1005,Derian Shaffer,54,22.8,2.6,5.1,0.507,2.6,5.1,0.507,0,0,,1.4,2.6,0.545,5.1,0.4,0.5,0.7,1.6,2.9,6.7
1006,Jim Shaffer,56,,4.2,9.4,0.445,3.7,7.6,0.483,0.5,1.9,0.288,5.3,7.1,0.753,5.1,2.5,1.3,0.1,,,14.3
1007,Steve Shahczenski,25,,1,2.4,0.393,0.7,1.8,0.4,0.2,0.6,0.375,0.6,1.2,0.517,1.6,0.9,0.7,0,,,2.8
1008,Jermaine Shakespeare,16,,0.8,1.5,0.542,0.8,1.4,0.565,0,0.1,0,0.4,0.8,0.5,1.8,0.1,0.3,0.4,,,2
1009,Khalid Shakur,21,,2,6.1,0.326,1.5,3.6,0.408,0.5,2.5,0.208,1.8,2.7,0.667,3.6,1.2,1.3,0,,,6.3
1010,Larney Shakur,14,,0.1,0.8,0.182,0.1,0.6,0.125,0.1,0.2,0.333,0,0,,0.3,0.1,0.2,0,0.1,,0.4
1011,Mustafa Shakur,131,,3.4,7.6,0.452,2.6,5.4,0.49,0.8,2.2,0.355,2.5,3.1,0.786,3.7,5.1,1.2,0.1,,,10.1
1012,Dejuan Shambley,9,,0.1,0.3,0.333,0.1,0.3,0.333,0,0,,0.2,0.4,0.5,0.1,0.3,0.1,0,,,0.4
1013,Keith Shamburger,126,33.2,3.2,8.9,0.355,1.7,4.1,0.403,1.5,4.8,0.314,3,3.8,0.804,3.3,4.2,1.1,0.1,1.8,2.1,10.9
1014,Landry Shamet,14,21.4,2.6,6.7,0.394,1.4,2.9,0.5,1.2,3.9,0.315,1.9,2.4,0.788,2.9,2.5,0.9,0.1,0.9,2.3,8.4
1015,Paul Shamieh,3,,0,0,,0,0,,0,0,,0.3,0.7,0.5,0,0,0,0,,,0.3
1016,Matt Shamis,80,3.2,0.6,1.6,0.355,0.4,1.1,0.386,0.1,0.5,0.278,0.3,0.4,0.71,0.7,0.6,0.2,0,0.5,0.1,1.5
1017,God Shammgod,65,32.5,3.2,8.1,0.393,2.7,5.9,0.462,0.5,2.2,0.208,3.4,5.1,0.676,2,6.6,2,0.1,3,3.3,10.3
1018,Tahj Shamsid-Deen,58,25.4,2.6,6.7,0.386,1.5,3.2,0.463,1.1,3.5,0.313,1.3,1.7,0.733,1.3,2.2,0.8,0,1,2.1,7.5
1019,Zayid Shamsud-Deen,26,,1.9,4.7,0.41,1.9,4.7,0.41,0,0,,1.2,2.1,0.556,3.9,0.9,0.4,0.5,,,5
1020,Ameer Shamsud-din,24,,0.3,1.4,0.242,0.1,0.5,0.231,0.2,0.8,0.25,0.1,0.3,0.333,0.5,0.8,0.2,0,0.8,,1
1021,Erik Shamwell,7,,0,0.1,0,0,0.1,0,0,0,,0.1,0.3,0.5,0.4,0,0,0.1,,,0.1
1022,Brian Shanahan,11,,0.2,0.4,0.5,0.1,0.3,0.333,0.1,0.1,1,0.1,0.2,0.5,0.5,0,0,0,,,0.5
1023,Kevin Shand,45,,3,5.7,0.531,3,5.7,0.533,0,0.1,0.333,2.6,5.4,0.483,5.4,0.8,0.7,1,,,8.7
1024,Joey Shank,60,,3,7.7,0.385,0.7,1.6,0.419,2.3,6.2,0.377,0.9,1.1,0.825,1.5,0.6,0.8,0,1.1,,9.1
1025,Dexter Shankle,108,,2.3,5.7,0.404,1.1,2.5,0.428,1.2,3.2,0.385,1.5,2.2,0.679,2.1,1.3,0.6,0.1,0.8,,7.4
1026,Jordan Shanklin,48,16.5,1.3,3.8,0.352,0.6,1.5,0.365,0.8,2.3,0.343,0.6,0.8,0.675,1.1,1.1,0.5,0,0.8,1.1,4
1027,Carson Shanks,57,16.9,2.3,4.8,0.48,2.2,4.5,0.498,0,0.2,0.143,1.5,2.6,0.589,3.4,0.6,0.1,1.1,1.6,3.3,6.1
1028,Joe Shanks,24,,0.6,2,0.319,0.5,1.4,0.353,0.1,0.5,0.231,0.5,0.7,0.706,1.6,0.2,1,0.1,,,1.9
1029,Reggie Shanks,46,,0.6,1.8,0.306,0.3,0.8,0.385,0.2,1,0.239,0,0,0,1.5,0.4,0.3,0,0.7,,1.4
1030,Troy Shanks,27,,0.4,1.2,0.313,0,0,0,0.4,1.1,0.323,0.1,0.1,1,0.3,0.4,0,0,,,1.2
1031,Andy Shannon,29,4.3,0.3,1,0.357,0.3,1,0.357,0,0,,0.1,0.1,1,1.4,0.1,0.1,0.7,0.3,0.2,0.8
1032,Eddie Shannon,116,,3.4,8.1,0.418,2.3,4.8,0.488,1,3.3,0.313,2.3,3.2,0.736,2.9,4.3,1.8,0.1,,,10.1
1033,Mike Shannon,2,,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0,0,0,,,0
1034,Mike Shannon,29,,0.2,1,0.167,0.1,0.3,0.2,0.1,0.7,0.15,0.1,0.3,0.25,0.4,0.2,0.2,0,,,0.5
1035,Robert Shannon,58,,2.6,7.5,0.348,1.2,3.2,0.37,1.4,4.3,0.332,2.1,2.6,0.809,2.5,5.7,1.2,0,,,8.8
1036,Robert Shannon,30,,6.5,16,0.409,3.5,7.9,0.441,3.1,8.1,0.379,2.9,3.7,0.784,4.3,1.4,1.3,0.4,,,19
1037,Roy Shannon,50,,2.3,6.3,0.364,2.2,5.5,0.399,0.1,0.8,0.125,1.3,3,0.444,4.9,1.3,1.4,0.1,,,6
1038,Ryan Shannon,10,3.8,0.4,1,0.4,0.4,1,0.4,0,0,,0,0,,0.2,0.2,0,0,0.2,0.2,0.8
1039,Shaq Shannon,61,24.1,2,5.3,0.371,1,2.7,0.372,1,2.6,0.369,1.5,2.3,0.655,3.6,2.4,0.5,0.1,1.6,1.9,6.3
1040,Terrance Shannon,92,13,1.7,3.9,0.448,1.7,3.9,0.451,0,0,0,1.2,2.2,0.557,3.1,0.4,0.6,0.5,1.2,1.9,4.7
1041,Todd Shannon,100,,1.8,4.7,0.386,0.6,1.3,0.45,1.2,3.4,0.361,0.7,0.9,0.784,1,1.4,0.7,0,,,5.5
1042,Umar Shannon,100,30.3,4,10.8,0.375,2.1,5.5,0.387,1.9,5.3,0.362,3.1,3.8,0.804,2.2,2.3,0.5,0,2.2,2.1,13.1
1043,Ahmad Shareef,26,,3.3,7.7,0.425,2.8,6.2,0.463,0.4,1.5,0.275,2.1,3.2,0.659,1.9,1.4,0.8,0.3,,,9
1044,Joe Sharkey,27,12.3,0.5,1.7,0.311,0.2,0.5,0.357,0.3,1.1,0.29,0,0,,1.5,0.6,0.4,0,0.7,1.1,1.4
1045,Josh Sharkey,9,20.4,2.3,5.2,0.447,1.9,3.8,0.5,0.4,1.4,0.308,1.4,2.3,0.619,1.1,3.3,1.6,0.1,1.8,2.3,6.6
1046,Carlos Sharlow,10,,0.5,0.7,0.714,0.5,0.6,0.833,0,0.1,0,0.2,0.6,0.333,0.5,0.3,0.2,0,,,1.2
1047,Josh Sharma,35,8.8,1,2.3,0.444,0.9,1.8,0.516,0.1,0.5,0.176,0.2,0.5,0.368,1.8,0.1,0.2,1,0.4,1.9,2.3
1048,Bill Sharman,82,,5.2,,,,,,,,,3,3.8,0.803,,,,,,,13.5
1049,Adam Sharp,60,,0.7,1.6,0.439,0.6,1.2,0.472,0.2,0.4,0.346,0.2,0.4,0.636,1,1,0.6,0.1,,,1.8
1050,Bobby Sharp,62,18.2,2.2,6.2,0.349,0.4,1.4,0.307,1.7,4.8,0.361,0.6,0.8,0.76,1.2,0.9,0.4,0,0.5,1.5,6.7
1051,George Sharp,35,,0.4,0.9,0.5,0.4,0.9,0.5,0,0,,0.2,0.3,0.6,0.8,0.5,0.3,0,0.3,,1
1052,Josh Sharp,115,12,0.8,1.5,0.554,0.8,1.3,0.583,0,0.1,0.294,0.5,0.8,0.656,2.5,0.5,0.3,0.3,0.4,1.6,2.2
1053,Kyle Sharp,116,,1.6,3.1,0.517,1.4,2.6,0.548,0.2,0.5,0.345,0.9,1.4,0.621,3.3,0.4,0.4,0.4,0.8,,4.2
1054,Lormont Sharp,50,,2.3,6.5,0.359,1.1,3,0.373,1.2,3.5,0.347,1,1.6,0.608,2.1,1.3,0.8,0.2,,,6.8
1055,Luke Sharp,46,,1,2.9,0.364,1,2.8,0.366,0,0,0,0.6,0.7,0.794,2.3,0.4,0.2,0.4,,,2.7
1056,Michael Sharp,76,,0.9,1.9,0.48,0.9,1.9,0.479,0,0,0.5,0.4,1,0.377,4.4,0.2,0.5,0.9,,,2.3
1057,Reggie Sharp,96,,1.1,3.2,0.326,0.6,1.6,0.351,0.5,1.6,0.301,0.4,0.7,0.561,1.2,1.1,0.5,0.1,,,3
1058,Sammy Sharp,59,,4.6,8.4,0.547,4.3,7.1,0.605,0.3,1.3,0.216,1.5,2.7,0.544,6.4,1.4,1.6,1.8,,,10.9
1059,Stephon Sharp,21,9.4,0.9,2.4,0.38,0.7,1.6,0.424,0.2,0.8,0.294,0.8,1,0.773,0.7,0.5,0.1,0.1,0.8,0.8,2.9
1060,Darius Sharpe,4,1.8,0.3,0.5,0.5,0,0,,0.3,0.5,0.5,0,0,,0,0,0,0,0.3,0.5,0.8
1061,Dominique Sharpe,87,,2.5,5.8,0.431,2.4,5.5,0.43,0.1,0.3,0.455,1.3,2,0.616,3.9,0.8,0.8,0.2,,,6.4
1062,Shannon Sharpe,54,11.1,0.6,1.6,0.405,0.6,1.2,0.485,0,0.3,0.111,0.5,1,0.547,1.2,1,0.2,0.2,0.7,0.8,1.8
1063,Shannon Sharpe,16,,0.3,0.6,0.4,0.1,0.4,0.286,0.1,0.2,0.667,0.4,0.7,0.636,1.4,0.3,0.3,0.1,,,1.1
1064,Tamarron Sharpe,81,,6.8,14.1,0.479,6.3,12.4,0.509,0.5,1.8,0.273,3.4,5.5,0.624,5.3,1.5,1.7,0.2,,,17.5
1065,Tyler Sharpe,4,1,0,0.8,0,0,0,,0,0.8,0,0,0,,0.3,0,0,0,0,0,0
1066,Vinston Sharpe,97,,0.9,2.1,0.401,0.8,1.6,0.484,0.1,0.5,0.154,0.6,1,0.667,3,0.8,0.3,0,,,2.4
1067,Walter Sharpe,40,15.3,2.8,5.2,0.534,2.8,5.1,0.541,0,0.1,0,1.4,2.8,0.5,3.8,0.9,0.6,0.9,2.8,,7
1068,John Sharper,119,,1.7,4.3,0.402,0.3,0.8,0.4,1.4,3.5,0.403,0.5,0.6,0.831,1.1,0.9,0.7,0,,,5.4
1069,Rafael Sharper,7,,1.4,4.3,0.333,1,3,0.333,0.4,1.3,0.333,1.4,2.1,0.667,1.7,0.6,0.7,0,,,4.7
1070,John Shasky,112,25.9,3.8,7.1,0.53,,,,,,,2.1,3.1,0.659,5.3,0.7,0.4,1.1,1.5,2.2,9.6
1071,Jack Shaughnessy,36,10.2,0.6,2.1,0.311,0.4,1.1,0.41,0.2,1,0.2,0.8,1.1,0.675,1.3,0.4,0.4,0,0.6,1.1,2.2
1072,Patrick Shaughnessy,19,5.4,0.6,1.1,0.6,0.6,1.1,0.6,0,0,,0.4,0.6,0.583,1.2,0.1,0.2,0.3,0.5,0.8,1.6
1073,Michael Shaver,83,,1.2,2.1,0.561,1.2,2.1,0.561,0,0,,1,1.9,0.516,2.2,0.4,0.2,0.6,,,3.3
1074,Anthony Shavies,58,,2.5,6.6,0.383,1.8,4.4,0.407,0.7,2.1,0.333,2,3,0.671,2.8,3,1.2,0,,,7.7
1075,Aaron Shaw,50,,1.2,3.2,0.377,0.4,1,0.373,0.8,2.2,0.38,0.4,0.7,0.545,1.4,0.9,0.2,0.1,,,3.6
1076,Braiden Shaw,27,3.7,0.4,0.6,0.688,0.4,0.6,0.688,0,0,,0.4,0.7,0.556,1,0.1,0.2,0,0.2,0.6,1.2
1077,Brian Shaw,100,31.9,3.9,8.9,0.434,3.9,8.4,0.468,0.7,2,0.379,1.9,2.6,0.728,6.4,5.4,1.5,0.3,3.5,2.6,10.1
1078,Casey Shaw,113,31.7,5.3,9.7,0.546,5.3,9.7,0.547,0,0,0,3.3,5.5,0.594,7.7,1.2,0.5,1,2.3,2.2,13.8
1079,Chauncey Shaw,55,,1.2,3,0.398,1.1,2.8,0.414,0.1,0.3,0.214,0.7,0.9,0.74,2.9,0.4,0.4,0.3,,,3.1
1080,Chris Shaw,11,,0.1,0.7,0.125,0,0.3,0,0.1,0.5,0.2,0,0,,0.3,0.2,0.2,0.1,,,0.3
1081,Colin Shaw,67,,2.2,5.5,0.402,1.5,3.5,0.442,0.7,2,0.331,1.3,1.9,0.71,3.9,1.5,0.9,0.1,,,6.4
1082,David Shaw,1,,0,0,,0,0,,0,0,,0,0,,1,0,0,0,,,0
1083,David Shaw,2,,0,0,,0,0,,0,0,,0,0,,0.5,0,0,0,,,0
1084,Demetric Shaw,111,,2.6,6.4,0.411,2,4.6,0.44,0.6,1.8,0.338,2,2.6,0.763,5.4,1.6,1.3,0.1,,,7.8
1085,Dominique Shaw,8,7.4,0.5,2,0.25,0.5,1.6,0.308,0,0.4,0,0.9,1.6,0.538,1.1,0.3,0.5,0,0.1,1,1.9
1086,Eric Shaw,1,0,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0
1087,Ethan Shaw,62,,1.3,3,0.443,1.3,3,0.443,0,0,,0.9,1.5,0.611,3.4,0.5,0.2,0.9,,,3.6
1088,Griffin Shaw,8,5.4,0.3,1,0.25,0,0.1,0,0.3,0.9,0.286,0.3,0.3,1,0.1,0.1,0,0,0.4,0.9,1
1089,Jarred Shaw,102,18.6,3.5,6.8,0.508,3.4,6.7,0.514,0,0.1,0.1,1.6,2.2,0.727,5.2,0.5,0.2,0.7,1.3,2.3,8.5
1090,Jaylen Shaw,72,21.6,3,6.5,0.459,1.9,3.9,0.496,1.1,2.7,0.403,1.2,1.5,0.773,1.6,2.9,0.7,0.1,1.6,1.6,8.3
1091,Joey Shaw,98,28.3,2.5,5.7,0.439,1.7,3.4,0.505,0.8,2.3,0.343,1.7,2.2,0.79,3.7,0.9,0.5,0.4,1.2,1,7.6
1092,Kevin Shaw,32,1.8,0.2,0.8,0.292,0,0.1,0,0.2,0.7,0.318,0.1,0.1,0.5,0.2,0.1,0,0,0.1,0,0.7
1093,Martin Shaw,47,2.2,0.1,0.7,0.219,0.1,0.5,0.28,0,0.1,0,0.1,0.2,0.7,0.1,0.1,0,0,0.2,0.5,0.4
1094,Matt Shaw,3,2,0,0,,0,0,,0,0,,0.3,0.3,1,0.3,0,0,0,0,0.3,0.3
1095,Matt Shaw,136,,3.5,7.4,0.47,2.6,4.8,0.541,0.9,2.6,0.339,2.2,2.8,0.778,5.4,1,0.8,0.4,2.3,,10
1096,Matt Shaw,86,15.2,1.9,4.3,0.437,1.3,2.7,0.466,0.6,1.6,0.385,1.2,1.6,0.75,2.8,0.4,0.3,0.4,0.6,0.7,5.6
1097,Mike Shaw,66,9.7,0.5,1.4,0.34,0.4,1.1,0.366,0.1,0.3,0.261,0.3,0.6,0.415,2.3,0.4,0.4,0.3,0.8,1.6,1.3
1098,Nick Shaw,64,,2.3,5,0.463,1.8,3.3,0.538,0.5,1.7,0.318,1,1.7,0.604,5.5,1.3,0.5,0.2,1.4,,6.2
1099,Richard Shaw,108,,1.7,3.4,0.508,1.7,3.3,0.513,0,0,0,0.9,1.5,0.622,3.6,0.3,0.4,0.6,,,4.4
1100,Versile Shaw,66,,2.1,4.5,0.46,2,4.2,0.471,0.1,0.3,0.318,0.5,0.8,0.64,3.8,0.3,0.9,0.7,,,4.7
1101,Willie Shaw,91,,3.1,8.2,0.371,1.4,3.3,0.421,1.7,4.9,0.337,1.6,2.4,0.676,2.7,0.9,0.9,0.4,,,9.4
1102,Zain Shaw,55,,4.5,11,0.406,4,8.5,0.467,0.5,2.5,0.197,2.5,3.7,0.672,5.7,1.9,1.7,0.4,,,11.9
1103,Beau Shay,20,,0.2,0.4,0.571,0.2,0.2,0.75,0.1,0.2,0.333,0.1,0.1,1,0.3,0.1,0,0,,,0.6
1104,Jason Shay,9,,0.3,0.7,0.5,0.2,0.4,0.5,0.1,0.2,0.5,1.1,1.7,0.667,0.8,0.3,0.2,0,,,1.9
1105,Sheridan Shayne,8,1.8,0,0.1,0,0,0.1,0,0,0,,0.3,0.3,1,0.3,0.6,0.1,0,0.4,0.3,0.3
1106,Marial Shayok,78,15.2,1.8,4,0.452,1.3,2.7,0.488,0.5,1.3,0.379,0.6,1,0.627,1.9,1.1,0.5,0.2,0.7,1.3,4.7
1107,Shayok M. Shayok,101,16.7,1.7,3.7,0.472,1.6,3.3,0.489,0.1,0.4,0.316,0.7,1.4,0.476,3.4,0.4,0.5,0.4,1.1,2.2,4.3
1108,Darryl Shazier,126,33.5,2.5,6.5,0.381,1.5,3.7,0.416,1,2.9,0.335,1.4,2,0.72,2.9,4,1.1,0.1,1.7,0.9,7.4
1109,Chris Shea,61,,1.3,4,0.333,0.7,1.9,0.363,0.7,2.2,0.308,0.8,1,0.767,1.2,1.1,0.5,0,,,4.1
1110,Jordan Shea,12,4.2,0.5,1,0.5,0.4,0.6,0.714,0.1,0.4,0.2,0.2,0.3,0.667,0.7,0.6,0.3,0,0.2,0.8,1.3
1111,Jaylen Shead,39,21.3,1.9,4.9,0.378,1.3,3.1,0.437,0.5,1.9,0.284,0.9,1.4,0.667,3.2,3.4,0.7,0,1.5,1.7,5.2
1112,Casey Sheahan,18,,0.4,1.6,0.276,0.2,0.8,0.286,0.2,0.8,0.267,0.4,0.6,0.636,0.6,0.6,0.4,0,,,1.5
1113,Keyron Sheard,60,,1.4,4.2,0.339,0.7,1.9,0.372,0.7,2.4,0.312,1.9,2.8,0.703,2.1,3.1,1.4,0.1,2.1,,5.5
1114,BJ Shearry,60,23.5,2.3,5.2,0.43,2.3,5.2,0.434,0,0.1,0,1.1,2,0.559,4.6,0.8,1.1,1.7,1.2,2.8,5.6
1115,Adam Sheehan,65,,0.7,1.6,0.422,0.2,0.2,0.688,0.5,1.3,0.372,0.1,0.1,0.875,0.5,0.3,0.1,0,,,1.9
1116,Brad Sheehan,61,7.6,0.7,1.7,0.402,0.7,1.6,0.423,0,0.1,0,0.2,0.4,0.682,1.6,0.3,0.2,0.4,0.4,0.1,1.6
1117,Matt Sheehan,18,1.5,0.1,0.8,0.133,0.1,0.8,0.143,0,0.1,0,0.1,0.2,0.333,0.5,0,0.1,0,0.3,0.4,0.3
1118,Will Sheehey,130,22.1,3.3,6.7,0.486,2.6,4.8,0.543,0.7,1.9,0.343,1.4,2.1,0.676,3.2,1.1,0.7,0.2,1.3,2.3,8.6
1119,Avery Sheets,124,,3.2,7.4,0.429,1.7,3.5,0.487,1.5,3.9,0.377,0.9,1.1,0.83,2.1,2.6,0.9,0,,,8.7
1120,Dan Sheets,3,1,0,0,,0,0,,0,0,,0,0,,0.7,0,0,0,0,0,0
1121,Jon Sheets,58,,3.3,8.9,0.367,0.8,2.2,0.346,2.5,6.7,0.374,1.1,1.4,0.765,2.6,3,1.3,0.1,,,10.1
1122,Josh Sheets,93,2.2,0.7,2.2,0.321,0.2,0.7,0.299,0.5,1.5,0.331,0.2,0.3,0.621,0.8,0.5,0.2,0,0.4,0,2.1
1123,Doron Sheffer,102,,4.4,9.8,0.442,2.6,5.3,0.481,1.8,4.5,0.397,2.5,3.2,0.782,4.4,5.5,1.9,0.2,,,13
1124,Ed Sheffey,30,,3,8.5,0.349,1.8,4.6,0.388,1.2,3.9,0.302,1.6,2.2,0.738,2.5,3.5,1.4,0.1,,,8.7
1125,Alton Sheffield,3,,0.3,0.7,0.5,0.3,0.7,0.5,0,0,,0,0,,0,0,0,0,,,0.7
1126,Jermaine Sheffield,12,,0.2,0.7,0.25,0.2,0.7,0.25,0,0,,0,0.2,0,0.6,0.1,0.2,0.2,,,0.3
1127,Marcus Sheffield,37,16.6,1.8,5,0.368,1.3,3.5,0.372,0.5,1.5,0.357,1.4,1.9,0.704,2,1.1,0.6,0.1,1.2,1.4,5.6
1128,Shun Sheffield,51,,2.2,3.8,0.58,2.2,3.8,0.58,0,0,,1.5,2.3,0.687,2.9,0.7,0.2,0.7,,,5.9
1129,Matt Sheftic,100,,3,6.4,0.46,3,6.4,0.46,0,0,,1.7,2.8,0.591,4.7,1,0.5,0.7,,,7.6
1130,Josh Shehan,119,,3.1,5.2,0.591,3.1,5.2,0.591,0,0,,1.8,2.8,0.628,5.1,0.7,0.4,0.4,,,7.9
1131,Israel Sheinfeld,84,,4.1,7.3,0.563,4,7,0.571,0.1,0.3,0.333,3.8,4.8,0.78,5.8,1,0.6,0.4,,,12
1132,Derrick Shelby,26,,1.2,3.9,0.307,0.6,1.2,0.5,0.6,2.7,0.225,0.1,0.2,0.4,0.9,0.8,0.3,0,,,3.1
1133,Bryce Sheldon,67,,2.1,5.4,0.384,0.5,1.6,0.327,1.5,3.7,0.41,0.7,0.8,0.868,1.1,0.9,0.2,0,,,6.3
1134,Sean Sheldon,111,18.4,2.1,3.4,0.622,2.1,3.4,0.622,0,0,,0.9,1.6,0.584,3.5,1.4,0.2,0.4,0.9,1.8,5.1
1135,Spence Sheldon,13,0.8,0,0.1,0,0,0,,0,0.1,0,0.2,0.2,1,0.2,0,0,0,0.2,0.1,0.2
1136,Billy Shell,11,,0.5,1.1,0.417,0.2,0.5,0.4,0.3,0.6,0.429,0.3,0.3,1,0.5,0.3,0.1,0,,,1.5
1137,Grant Shell,6,2.2,0.2,0.8,0.2,0.2,0.3,0.5,0,0.5,0,0,0,,0.3,0.2,0.2,0,0.7,0.2,0.3
1138,Kendal Shell,41,2.1,0.2,0.5,0.333,0.1,0.3,0.357,0,0.2,0.286,0,0,0.5,0.2,0.2,0.1,0,0.1,0.2,0.4
1139,Tanner Shell,36,,2.2,6.1,0.353,1.4,3.6,0.383,0.8,2.6,0.312,1.4,1.9,0.725,2.8,0.9,0.9,0.2,,,6.5
1140,A.J. Shellabarger,116,,1.5,2.9,0.516,1.5,2.9,0.518,0,0,0,1,1.7,0.592,3,0.3,0.3,0.2,,,4
1141,Jeff Shelley,28,,5.9,13.3,0.44,3,6.1,0.497,2.8,7.2,0.391,1.6,2.2,0.738,7.9,1.4,0.6,0.1,,,16.1
1142,Tyrone Shelley,62,18.1,3.8,9.2,0.412,2.7,5.6,0.49,1,3.6,0.29,2.1,3.1,0.688,4.7,0.9,1.4,0.5,2,0.8,10.7
1143,Dominique Shellman,45,26.2,1.6,4.6,0.351,1.3,3.4,0.375,0.4,1.2,0.286,1.1,1.7,0.671,1.9,4.4,0.7,0.1,2.9,2.2,4.7
1144,Reggie Shellwood,16,,0.4,1.8,0.25,0.3,1,0.25,0.2,0.8,0.25,0.5,0.6,0.889,1.5,0.4,0.4,0,,,1.6
1145,J.R. Shelt,33,,0.8,1.9,0.435,0.7,1.2,0.55,0.2,0.7,0.227,0.8,1.2,0.737,1.2,1.3,0.5,0,,,2.6
1146,Alex Shelton,4,,0.5,2.3,0.222,0.5,2.3,0.222,0,0,,0.5,1,0.5,2.3,0.3,0,0.3,,,1.5
1147,Bryan Shelton,108,,1.1,2.9,0.374,0.3,0.8,0.412,0.8,2.2,0.361,0.3,0.3,0.73,1.1,0.7,0.3,0.1,,,3.2
1148,Chauncey Shelton,78,,0.7,1.7,0.392,0.6,1.4,0.418,0.1,0.3,0.25,0.7,1.2,0.57,1.5,0.7,0.3,0.1,,,2.1
1149,Craig Shelton,93,32.5,6,10.1,0.591,,,,,,,3.2,4.2,0.751,7.4,,,,,,15.2
1150,Curtis Shelton,27,,4.3,10.4,0.411,1.1,3.3,0.322,3.2,7,0.453,3.5,3.9,0.887,2.5,1,0.9,0,,,15.2
1151,D.J. Shelton,98,23.6,2.4,5.5,0.427,1.8,3.6,0.509,0.5,1.9,0.277,1.6,2.4,0.682,6,1.2,0.5,0.5,1.5,2,6.9
1152,Darryl Shelton,9,,1,3.1,0.321,0.8,1.4,0.538,0.2,1.7,0.133,0.9,1.2,0.727,1.4,0.4,0.8,0,,,3.1
1153,David Shelton,74,,3.9,8.9,0.437,2.9,6.2,0.469,1,2.7,0.363,3.9,5,0.793,4.9,0.7,1.3,0.1,,,12.7
1154,Earnest Shelton,120,,3.4,8.2,0.421,1.4,2.5,0.56,2,5.7,0.36,2.1,2.7,0.788,3,1.5,0.9,0.1,,,11
1155,Joel Shelton,25,,0.7,2.3,0.316,0.4,1,0.36,0.4,1.3,0.281,0.6,0.9,0.636,0.6,1.2,0.2,0,,,2.4
1156,Lonnie Shelton,80,,6.7,12.4,0.54,,,,,,,2.8,4,0.692,8.4,,,,,,16.2
1157,Marlon Shelton,93,,0.8,2.2,0.348,0.8,2.2,0.348,0,0,,0.7,1.3,0.545,2.2,0.2,0.3,0.6,,,2.3
1158,Nick Shelton,40,2.8,0.1,0.4,0.176,0.1,0.3,0.3,0,0.2,0,0.1,0.3,0.364,0.2,0.1,0.1,0,0.2,0,0.3
1159,Robert Shelton,4,,2,5,0.4,0.3,1.8,0.143,1.8,3.3,0.538,0,0.3,0,1,0.5,0.3,0,,,5.8
1160,Sidney Shelton,71,,1.4,3.1,0.432,1.3,3.1,0.436,0,0.1,0.25,1.4,2.2,0.639,3.4,0.2,0.4,0,,,4.1
1161,Terry Shelton,19,,0.8,2.2,0.381,0.5,1.2,0.391,0.4,1,0.368,0.4,0.6,0.583,0.7,1.1,0.3,0,,,2.4
1162,Tim Shelton,109,16.2,2,4.2,0.476,1.8,3.6,0.505,0.2,0.6,0.29,0.9,1.6,0.573,3.6,1.1,0.5,0.2,0.8,1.1,5
1163,Titus Shelton,77,,2.1,5.1,0.419,1.7,3.7,0.454,0.4,1.4,0.324,0.9,1.6,0.549,2.5,1.4,1.1,0.3,,,5.5
1164,Titus Shelton,102,,3.4,6.5,0.523,3.4,6.5,0.524,0,0,0,2,3.2,0.634,4.8,1.3,0.6,1.3,2.2,,8.8
1165,V.H. Shelton,7,,0.1,0.9,0.167,0.1,0.4,0.333,0,0.4,0,0.6,0.6,1,0.3,0.1,0.1,0,,,0.9
1166,Justin Shelwood,23,,0.8,2.2,0.373,0.3,0.9,0.381,0.5,1.3,0.367,0.1,0.2,0.75,0.9,0.3,0.2,0,,,2.3
1167,Levan Shengelia,18,7.3,0.4,1.2,0.364,0.4,1.2,0.364,0,0,,0.4,0.7,0.667,1.6,0.2,0.2,0.4,0.4,0.8,1.3
1168,Levan Shengelia,32,9,0.7,1.5,0.469,0.7,1.5,0.469,0,0,,0.6,1.3,0.465,1.7,0.3,0.2,0.2,0.7,1.8,2.1
1169,De'Andre Shepard,14,,0.4,1.8,0.24,0.4,1.6,0.261,0,0.1,0,0.6,1.1,0.563,1.9,0.1,0.1,0.1,,,1.5
1170,Demond Shepard,61,,1.8,4.5,0.409,1.4,3.3,0.416,0.5,1.2,0.389,2.2,2.7,0.806,2.1,1.8,1,0.1,,,6.3
