ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
449,Tyrone Britt,4-Jun,190lb,11,,7.6,1.2,3.1,0.382,,,,1.2,3.1,0.382,0.382,0.2,0.3,0.667,,,1.4,1.1,,,,0.9,2.5
450,Wayman Britt,2-Jun,185lb,7,,2.3,0.4,1.4,0.3,,,,0.4,1.4,0.3,0.3,0.4,0.6,0.75,0.1,0.4,0.6,0.3,0.1,0,0.1,0.4,1.3
451,Mike Brittain,Jul-00,235lb,38,2,6.5,0.7,1.4,0.5,0,0,,0.7,1.4,0.5,0.5,0.3,0.6,0.524,0.3,1.1,1.4,0.2,0.1,0.3,0.6,1.5,1.7
452,Dave Britton,4-Jun,180lb,2,,4.5,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0,0,,0,1,1,1.5,0.5,0,1,1,2
453,Jon Brockman,7-Jun,255lb,150,10,10.5,0.8,1.6,0.488,0,0,0,0.8,1.6,0.49,0.488,0.6,0.9,0.618,1.4,1.7,3.1,0.3,0.2,0.1,0.4,1.8,2.1
454,Jim Brogan,4-Jun,185lb,121,19,12.3,2.1,4.8,0.444,0.1,0.4,0.267,2,4.4,0.459,0.454,0.8,1,0.748,0.8,0.7,1.5,1.8,0.6,0.2,1,1.7,5.1
455,Malcolm Brogdon,5-Jun,215lb,20,0,20.7,2.8,6.8,0.404,0.9,2.2,0.419,1.9,4.7,0.398,0.471,1.2,1.3,0.92,0.4,1.9,2.3,2.8,0.9,0.1,1.1,1.5,7.6
456,Gary Brokaw,4-Jun,178lb,241,,19.6,3,6.8,0.446,,,,3,6.8,0.446,0.446,1.9,2.7,0.713,0.4,1.3,1.7,3,0.4,0.3,0.9,2,8
457,Price Brookfield,4-Jun,185lb,61,,,3.1,10.8,0.283,,,,3.1,10.8,0.283,0.283,1.7,2.3,0.739,,,,2.2,,,,2.5,7.8
458,Clarence Brookins,4-Jun,190lb,8,,7.4,1,3.3,0.308,0,0.1,0,1,3.1,0.32,0.308,0.6,1.5,0.417,1,0.5,1.5,0.1,,,0,0.6,2.6
459,Aaron Brooks,Jun-00,161lb,567,182,22.3,3.8,9.2,0.414,1.4,3.7,0.369,2.4,5.5,0.443,0.488,1.6,1.9,0.84,0.4,1.4,1.8,3.2,0.6,0.1,1.7,2,10.5
460,Kevin Brooks,6-Jun,200lb,126,2,8.2,1.4,3.4,0.401,0.1,0.5,0.2,1.3,2.9,0.434,0.415,0.5,0.6,0.859,0.3,0.8,1.1,0.4,0.1,0,0.5,0.7,3.3
461,MarShon Brooks,5-Jun,200lb,164,49,17.5,3,6.7,0.442,0.5,1.4,0.326,2.5,5.3,0.472,0.476,1.3,1.7,0.748,0.7,1.5,2.2,1.4,0.6,0.2,1.3,1.4,7.7
462,Michael Brooks,7-Jun,220lb,319,129,29.4,5.2,10.8,0.486,0,0.1,0.152,5.2,10.7,0.489,0.486,2.3,3.2,0.714,2.6,3.7,6.3,2.6,1.2,0.4,2,3.1,12.8
463,Scott Brooks,11-May,165lb,680,7,13.6,1.8,4,0.45,0.4,1.1,0.372,1.4,2.9,0.481,0.503,0.8,1,0.849,0.2,0.8,1,2.4,0.7,0,0.7,1.2,4.9
464,Andre Brown,9-Jun,245lb,75,1,8,1.1,2.1,0.516,0,0,0,1.1,2.1,0.519,0.516,0.4,0.9,0.5,0.9,1.4,2.4,0.1,0.2,0.1,0.6,1,2.6
465,Anthony Brown,7-Jun,210lb,38,11,19.5,1.4,4.4,0.317,0.7,2.5,0.277,0.7,1.9,0.37,0.395,0.4,0.5,0.85,0.4,2.1,2.5,0.7,0.5,0.2,0.5,1.2,3.9
466,Bob Brown,4-Jun,205lb,82,,,3.8,10.7,0.358,,,,3.8,10.7,0.358,0.358,2.5,3.6,0.689,,,,1.4,,,,4.1,10.1
467,Bobby Brown,2-Jun,175lb,119,2,12.4,1.9,5.1,0.378,0.6,1.9,0.306,1.3,3.2,0.422,0.436,0.4,0.5,0.81,0.2,0.6,0.8,1.7,0.3,0,0.9,1.2,4.9
468,Chucky Brown,7-Jun,214lb,694,265,17.2,2.5,5,0.491,0,0.1,0.227,2.4,4.9,0.499,0.494,1,1.4,0.699,1,2.1,3.1,0.8,0.3,0.3,0.8,1.7,5.9
469,Damone Brown,9-Jun,200lb,39,3,9,1.1,3.3,0.336,0.1,0.4,0.286,1,2.9,0.342,0.352,0.5,0.7,0.667,0.5,0.9,1.3,0.5,0.1,0.2,0.8,1.1,2.8
470,Darrell Brown,2-Jun,175lb,3,,,0.7,2,0.333,,,,0.7,2,0.333,0.333,0,0.7,0,,,,0,,,,1,1.3
471,Dee Brown,1-Jun,160lb,608,267,27.7,4.2,9.6,0.436,1,2.8,0.357,3.2,6.8,0.469,0.488,1.8,2.1,0.825,0.5,2.1,2.6,3.7,1.3,0.3,1.5,2.1,11.1
472,Dee Brown,Jun-00,185lb,68,11,10.5,0.7,2.2,0.34,0.2,0.8,0.25,0.5,1.4,0.389,0.384,0.4,0.6,0.643,0.2,0.8,1,1.8,0.5,0.1,0.7,1.2,2.1
473,Derrick Brown,7-Jun,225lb,171,18,14.9,2.1,4,0.515,0.1,0.2,0.317,2,3.8,0.528,0.525,1,1.6,0.637,1,1.4,2.4,0.7,0.5,0.2,0.6,1.2,5.2
