ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
688,Archie Clark,2-Jun,175lb,725,,32.5,6.5,13.5,0.48,,,,6.5,13.5,0.48,0.48,3.4,4.4,0.769,0.6,1.8,3.3,4.8,1.1,0.1,,2.5,16.3
689,Carlos Clark,4-Jun,210lb,93,3,7.4,0.9,2.2,0.407,0,0.1,0,0.9,2.1,0.421,0.407,0.6,0.8,0.803,0.4,0.5,0.9,0.7,0.5,0,0.6,0.8,2.4
690,Earl Clark,10-Jun,225lb,261,54,13.9,1.7,4.3,0.403,0.3,1,0.328,1.4,3.4,0.424,0.439,0.6,0.9,0.664,0.7,2.2,3,0.5,0.3,0.5,0.7,1.2,4.4
691,Ian Clark,3-Jun,175lb,139,1,8.8,1.3,3.1,0.434,0.5,1.4,0.366,0.8,1.7,0.489,0.516,0.4,0.5,0.815,0.2,0.8,0.9,0.8,0.3,0.2,0.5,0.9,3.6
692,Keon Clark,11-Jun,220lb,353,65,22.6,3.3,6.7,0.5,0,0.1,0.053,3.3,6.6,0.503,0.5,1.5,2.3,0.645,1.9,4.1,5.9,0.9,0.5,1.6,1.3,2.9,8.2
693,Richard Clark,4-Jun,190lb,58,,19.6,1.9,6.4,0.296,0,0.3,0.056,1.9,6.1,0.308,0.297,2.4,3.5,0.675,0.9,1.8,2.4,1.7,,,1.8,2.6,6.2
694,Coty Clarke,7-Jun,232lb,3,0,2,0.7,1.3,0.5,0.7,0.7,1,0,0.7,0,0.75,0,0,,0,0.3,0.3,0,0,0,0.3,0,2
695,Jordan Clarkson,5-Jun,194lb,162,119,29.1,5.4,12.5,0.437,1.1,3.3,0.333,4.3,9.2,0.473,0.48,2.1,2.6,0.817,1,2.5,3.5,2.8,1.1,0.1,1.7,2,14.1
696,Victor Claver,9-Jun,224lb,80,16,13.4,1.3,3.1,0.398,0.4,1.5,0.293,0.8,1.7,0.489,0.466,0.3,0.5,0.585,0.5,1.7,2.2,0.7,0.4,0.2,0.7,1.3,3.2
697,John Clawson,4-Jun,200lb,70,,15.2,2.1,4.4,0.476,0,0,,2.1,4.4,0.476,0.476,0.5,0.8,0.685,1,1.8,2.8,0.7,,,1,2.7,4.7
698,Charles Claxton,Jul-00,265lb,3,0,2.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0.7,0,0.7,0,0.7,0,0,0.3,0.3,1.3,0.7
699,Speedy Claxton,11-May,166lb,334,128,25.6,3.4,8.2,0.409,0.1,0.7,0.193,3.2,7.6,0.428,0.417,2.4,3.2,0.762,0.6,1.9,2.5,4.3,1.5,0.1,1.7,2.5,9.3
700,Jim Cleamons,3-Jun,185lb,652,,26.1,3.4,7.5,0.46,0.1,0.4,0.226,3.4,7.4,0.462,0.461,1.4,1.8,0.765,1.1,2.3,3,3.9,1,0.2,1.5,1.9,8.3
701,Mateen Cleaves,2-Jun,205lb,167,10,11.2,1.4,3.6,0.389,0.1,0.3,0.267,1.3,3.3,0.399,0.399,0.8,1.1,0.728,0.2,0.9,1,1.9,0.4,0,1.2,1.3,3.6
