ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1182,Rashad Andrews,36,11.5,1.1,2.6,0.446,0.7,1.3,0.543,0.4,1.3,0.348,0.6,1.1,0.538,1.6,0.4,0.3,0.1,0.7,1.3,3.3
1183,Raymone Andrews,110,26.5,1.8,5,0.361,1.1,2.9,0.381,0.7,2.1,0.333,1.9,2.7,0.706,2.2,2.6,1,0.3,1.6,2.8,6.3
1184,Thomas Andrews,6,,0,0.2,0,0,0.2,0,0,0,,0.3,0.3,1,0.2,0,0,0,,,0.3
1185,Torrey Andrews,29,,8.3,15.2,0.546,8.2,14.7,0.559,0.1,0.5,0.2,5.1,6.3,0.799,6.4,1.6,0.8,0.1,,,21.8
1186,Travis Andrews,109,,2.9,6.7,0.433,1.8,3.6,0.488,1.1,3.1,0.367,1.4,2.1,0.648,3.4,2.7,1.1,0.3,,,8.3
1187,Zach Andrews,67,,3.4,5.5,0.621,3.4,5.5,0.62,0,0,1,1.5,2.9,0.523,6,0.7,0.8,0.7,,,8.4
1188,Ryan Andrick,102,,3.7,7.6,0.495,3.4,6.4,0.532,0.4,1.2,0.298,3.4,4.7,0.71,5.3,1.3,0.7,0.2,,,11.2
1189,Jamie Andrisevic,13,,0.1,0.3,0.25,0.1,0.2,0.333,0,0.1,0,0.2,0.2,0.667,0.8,0.2,0.1,0.1,,,0.3
1190,Payne Andrus,13,5.5,0.4,1.4,0.278,0.4,1,0.385,0,0.4,0,0,0.1,0,0.8,0.5,0.2,0,0.2,0.7,0.8
1191,Ryan Andrus,21,7.5,0.6,1,0.545,0.4,0.7,0.643,0.1,0.4,0.375,0.6,0.9,0.722,1.3,0.1,0.2,0.1,0.2,1.1,1.9
1192,Emmy Andujar,130,27,3.8,7.7,0.49,3.5,6.8,0.512,0.3,0.9,0.319,2.5,3.6,0.697,5.9,2.8,1.3,0.2,2.8,2.5,10.3
1193,Matt Angarone,1,,0,1,0,0,0,,0,1,0,0,0,,0,0,0,0,,,0
1194,Chad Angeli,111,,3.7,6.5,0.568,3.7,6.4,0.571,0,0,0.2,5.4,7.1,0.767,4.7,0.8,0.4,0.2,,,12.8
1195,Georgios Angelou,55,12.4,1,2.4,0.405,0.1,0.3,0.294,0.9,2.1,0.421,0.5,0.5,0.862,0.9,0.7,0.2,0.1,0.6,0.8,3.3
1196,Phillip Anglade,126,19.1,2.5,4.5,0.56,2.5,4.4,0.563,0,0,0,0.8,1.9,0.398,4.5,0.4,0.7,1.5,0.8,2.6,5.8
1197,J.R. Angle,62,,0.7,1.7,0.39,0.3,0.7,0.435,0.3,1,0.356,0.2,0.3,0.7,1.1,0.4,0.2,0,0.6,,1.9
1198,Brody Angley,122,,3,7.7,0.398,2,4.8,0.426,1,2.9,0.351,1.7,2.3,0.725,3.3,4.1,1.4,0.1,3.3,,8.8
1199,Alex Anglin,43,3,0.1,0.3,0.385,0.1,0.2,0.333,0,0.1,0.5,0,0.1,0.667,0.4,0.1,0,0.1,0.1,0.2,0.3
1200,Dallas Anglin,32,23.1,3,7.2,0.411,2,4.3,0.478,0.9,3,0.316,3.1,3.8,0.818,2.1,1.9,0.9,0,2,2,10
1201,John Anglin,28,,0.4,0.8,0.545,0.1,0.2,0.5,0.3,0.6,0.563,0.1,0.2,0.8,0.1,0.1,0,0,0.4,,1.3
1202,Brett Angner,32,,0.4,0.8,0.462,0.2,0.3,0.636,0.2,0.5,0.333,0.7,1,0.688,0.4,0.5,0.3,0,,,1.6
1203,Braian Angola-Rodas,10,15.1,1.7,4.2,0.405,1.1,2.4,0.458,0.6,1.8,0.333,0.8,1,0.8,1.9,1.7,1,0.2,0.9,1.4,4.8
1204,Serge Angounou,103,,2.7,6.3,0.431,2.3,5,0.461,0.4,1.3,0.319,1,1.4,0.685,5.5,1,0.8,0.3,,,6.9
1205,Jon Angstadt,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
1206,Marier Angui,19,,0.8,1.3,0.667,0.8,1.3,0.667,0,0,,0.3,0.7,0.385,0.9,0.1,0.1,0.4,,,1.9
1207,Joel Angus III,30,27.5,3.7,7.5,0.5,3.7,7.4,0.505,0,0.1,0,2.8,3.8,0.722,5.8,1.1,0.7,0.5,2,2.1,10.2
1208,Maurice Aniefiok,87,18.5,1.9,4.9,0.38,0.8,2,0.409,1.1,3,0.36,0.6,0.9,0.691,2.5,0.8,0.5,0.1,0.9,2,5.5
1209,Ike Anigbogu,4,11.3,1.5,3,0.5,1.5,3,0.5,0,0,,0.8,1.5,0.5,3.5,0.3,0.3,1.8,1,3.3,3.8
1210,Sacar Anim,17,4.9,0.5,1,0.471,0.4,0.7,0.5,0.1,0.3,0.4,0.1,0.4,0.167,0.4,0.1,0.2,0,0.3,0.5,1.1
1211,Ray Ankton,26,,1.5,5.2,0.291,0.7,1.8,0.362,0.8,3.3,0.253,0.5,0.7,0.722,1.8,0.5,0.5,0.1,,,4.3
1212,Brad Anlauf,8,2,0.1,0.5,0.25,0.1,0.5,0.25,0,0,,0,0,,0.3,0.1,0,0,0.1,0.3,0.3
1213,Matt Annen,70,,0.1,0.4,0.2,0.1,0.2,0.294,0,0.2,0.077,0.2,0.5,0.486,0.8,0,0.1,0,,,0.4
1214,Mike Annese,26,5.2,0.5,1.3,0.364,0.2,0.7,0.294,0.3,0.6,0.438,0.8,1,0.741,0.4,0.3,0.3,0,0.5,0.5,2
1215,Doug Annison,29,,4.9,12.4,0.393,3.3,7.6,0.43,1.6,4.8,0.333,3.5,4.9,0.713,5.8,1.4,1.8,0.1,,,14.8
1216,Dextor Anoka,21,,0.3,1.1,0.304,0.1,0.3,0.333,0.2,0.8,0.294,0.1,0.1,1,0.3,0.7,0.3,0,,,1
1217,Arinze Anoruo,25,,3.7,7,0.534,3.7,7,0.534,0,0,,1.9,4.2,0.453,6.5,0.4,1,1,,,9.4
1218,O.D. Anosike,128,28.3,3.9,7.6,0.508,3.8,7.6,0.508,0,0,0.5,2.1,4.1,0.513,8.4,0.8,0.8,0.7,1.8,2.4,9.8
1219,Arinze Anouro,45,,2.1,5.2,0.406,2.1,5.2,0.406,0,0,,0.8,1.5,0.53,3.6,0.8,0.7,0.7,,,5
1220,Christopher Anrin,104,,1.5,4,0.382,0.4,0.8,0.519,1.1,3.2,0.35,0.4,0.6,0.726,1.2,0.6,0.2,0.1,,,4.6
1221,Ryan Ansel,4,2.3,0.3,0.3,1,0,0,,0.3,0.3,1,0,0,,0.5,0.3,0.3,0,0.3,0,0.8
1222,Michael Ansley,128,29.2,5.5,9.5,0.577,7.6,13.4,0.569,0,0.1,0.2,2.6,3.7,0.713,7.6,0.6,0.5,0.1,1.8,2.8,13.7
1223,Mike Ansley,15,,0.5,1.1,0.5,0.5,1.1,0.5,0,0,,0,0.5,0,1.4,0,0,0.3,,,1.1
1224,Kyle Anslinger,117,,3,7,0.424,1.2,2.4,0.48,1.8,4.6,0.395,1.2,1.4,0.845,3.1,1.5,0.5,0.1,,,8.9
1225,Graeme Anstey,22,,1.1,2.7,0.417,1.1,2.6,0.414,0,0.1,0.5,0.3,1,0.318,2.6,0,0,0.7,,,2.6
1226,Brad Antcliff,4,,0,0.5,0,0,0.5,0,0,0,,0.3,0.5,0.5,0.3,0,0,0,,,0.3
1227,Alex Anthis,31,,0.4,1.1,0.324,0.2,0.5,0.353,0.2,0.5,0.294,0.1,0.3,0.3,0.7,0.4,0.3,0.2,,,1
1228,Brett Anthony,30,,1.6,4.3,0.369,0.6,1.6,0.396,1,2.7,0.354,0.4,0.8,0.565,1.8,2.2,0.5,0.1,,,4.6
1229,Carmelo Anthony,35,36.4,7.9,17.5,0.453,6.3,12.7,0.496,1.6,4.7,0.337,4.8,6.8,0.706,10,2.2,1.6,0.9,2.2,2.2,22.2
1230,Corey Anthony,44,11,0.7,2,0.333,0.5,1.2,0.415,0.2,0.8,0.206,0.3,0.6,0.462,1.4,0.3,0.2,0.2,0.7,0.6,1.8
1231,Dewayne Anthony,23,,0.3,2,0.178,0.2,1.3,0.161,0.1,0.6,0.214,0.1,0.5,0.273,1.2,1.3,0.4,0,,,1
1232,Eric Anthony,3,,0,0.3,0,0,0,,0,0.3,0,0,0,,0,0,0.7,0,,,0
1233,Greg Anthony,138,30.5,4.3,9.7,0.437,3,6.5,0.467,1.2,3.3,0.379,2.8,4,0.707,3.1,6.9,2.4,0.3,2.7,2.5,12.6
1234,James Anthony,118,,2.5,5.9,0.421,1.3,2.9,0.444,1.2,2.9,0.398,1.2,1.7,0.715,2.6,1.6,0.9,0.1,,,7.3
