ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
480,Rosell Ellis,56,,6.2,10.1,0.618,6.2,9.9,0.627,0,0.2,0.182,3.6,5.7,0.626,7,3,2.2,0.7,,,16.1
481,Russell Ellis,4,,0.3,0.5,0.5,0.3,0.3,1,0,0.3,0,0.5,0.5,1,0,0,0.3,0,,,1
482,Ted Ellis,65,,3.7,9,0.416,1.9,4.3,0.446,1.8,4.7,0.389,1.7,2.2,0.768,3,2,1.3,0.3,,,11
483,Tim Ellis,58,,4.3,9,0.475,3,5.5,0.544,1.3,3.5,0.366,1.8,2.2,0.803,3.9,1.8,0.6,0.4,,,11.6
484,Tyrone Ellis,27,,2,5.1,0.394,1.6,3.4,0.484,0.4,1.7,0.217,1,1.2,0.788,2.4,3.5,1.4,0.4,,,5.3
485,Zack Ellis,13,1.3,0.1,0.2,0.333,0.1,0.1,1,0,0.2,0,0,0.2,0,0.2,0,0.1,0,0,0,0.2
486,David Ellison,24,,0.3,0.7,0.471,0.3,0.7,0.471,0,0,,0.3,0.5,0.5,1.4,0.1,0.1,0.3,,,0.9
487,Donminic Ellison,114,,3.5,8.3,0.425,2,4.3,0.462,1.5,3.9,0.384,1.8,2.4,0.746,2,5.3,1.1,0.1,,,10.4
488,Effrin Ellison,4,0.8,0,0,,0,0,,0,0,,0,0,,0,0.3,0,0,0,0,0
489,Jared Ellison,92,,1.5,4.4,0.342,1.3,3.5,0.372,0.2,0.9,0.233,1.6,2.7,0.602,1.8,2.2,1.1,0,,,4.9
490,Keith Ellison,8,,0.3,0.5,0.5,0.3,0.4,0.667,0,0.1,0,0.3,0.3,1,0.6,0,0,0,,,0.8
491,Malik Ellison,34,20.9,1.9,5.2,0.369,1.3,3.2,0.398,0.6,2,0.324,2.2,3.5,0.639,2.6,2.5,0.5,0.1,2.2,2.6,6.7
492,Marcus Ellison,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0
493,Oliver Ellison,103,18.1,1,1.8,0.565,1,1.8,0.565,0,0,,0.6,1.1,0.491,3.5,0.2,0.3,1,0.7,2.7,2.6
494,Pervis Ellison,136,31.9,6.3,10.9,0.577,7,11.5,0.609,0,0,0.333,3.1,4.6,0.687,8.4,2.4,1.3,2.8,2.3,3,15.8
495,Shawn Ellison,3,,1,4.7,0.214,1,4.7,0.214,0,0,,0.7,2.3,0.286,4.7,0.7,0.3,0,,,2.7
496,Wakefield Ellison,46,8.1,0.5,1.7,0.3,0.3,1,0.341,0.2,0.8,0.25,0.3,0.4,0.65,0.8,0.3,0.2,0.1,0.4,0.5,1.5
497,Lionel Ellison III,31,14,0.3,1.5,0.222,0.2,0.9,0.259,0.1,0.6,0.167,0.9,1.4,0.667,1.6,1.1,0.5,0.1,0.6,1.6,1.6
498,Jason Elloie,48,,3.2,8.1,0.393,1.9,4.2,0.46,1.2,3.9,0.319,0.8,1.1,0.667,3.5,1.1,1.2,0.3,,,8.3
499,Joe Ellsworth,8,,0.3,0.5,0.5,0.3,0.5,0.5,0,0,,0,0.1,0,0.5,0,0.1,0.1,,,0.5
500,Percy Ellsworth,15,,0.3,0.4,0.667,0.3,0.4,0.667,0,0,,0.3,0.3,1,0.5,0.2,0.1,0.1,,,0.8
501,Abdullah Elmagbari,12,,0,0.3,0,0,0.3,0,0,0,,0,0.2,0,0.2,0,0.1,0,,,0
502,Dallas Elmore,77,14.8,1,2.4,0.417,0.8,1.8,0.481,0.2,0.7,0.25,0.8,1.1,0.768,1.4,0.6,0.4,0.2,0.9,1,3
503,Jon Elmore,33,34.7,4.8,12.8,0.38,2.4,5.6,0.429,2.5,7.2,0.342,4.7,5.8,0.803,3.7,6,1,0.2,3.1,2.5,16.8
504,Len Elmore,86,,4.7,9.7,0.488,,,,,,,2.3,3.2,0.723,12.2,,,,,,11.8
505,Matt Elmore,2,6.5,0.5,2,0.25,0,0.5,0,0.5,1.5,0.333,2,2,1,1,0,0,0,0.5,1,3.5
506,Ot Elmore,22,13.5,0.7,2.4,0.302,0.1,0.5,0.25,0.6,1.9,0.317,0.4,0.5,0.8,1.3,1,0.3,0.1,0.5,0.8,2.4
507,Ryan Elmore,6,,0.3,1.3,0.25,0,0.3,0,0.3,1,0.333,0,0,,0.5,0.2,0.2,0,,,1
508,Stephen Elmore,30,13.7,1,2.2,0.462,1,2,0.483,0,0.2,0.2,0.5,1.4,0.381,3.4,0.7,0.3,0.2,1.2,1.9,2.6
509,Chinemelu Elonu,90,,2,3.1,0.633,2,3.1,0.633,0,0,,1.2,2,0.578,4.4,0.2,0.2,0.9,1.3,,5.1
510,Jeff Elorriaga,116,26.8,2.2,5.2,0.42,0.3,0.8,0.382,1.9,4.5,0.427,0.5,0.7,0.782,2.3,1.5,0.8,0,0.6,1.8,6.8
511,John Elorriaga,10,2.7,0.2,0.5,0.4,0.1,0.3,0.333,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.1,0.2,0,0.1,0.2,0.6
512,Ian Elseth,23,,0.4,0.8,0.526,0.4,0.8,0.556,0,0,0,0.1,0.1,0.667,0.7,0.2,0,0.1,,,1
513,Chad Elsey,57,,2.1,5.9,0.348,1.1,2.2,0.496,1,3.8,0.262,0.9,1.2,0.69,2.3,1.4,0.6,0.1,,,6
514,Chad Elsey,58,,3.9,9.3,0.419,2.3,4.3,0.528,1.6,5,0.325,1.4,2.1,0.675,3.3,1.9,1.1,0.2,,,10.9
