ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1,Brian Haak,65,2.2,0.3,0.8,0.352,0.1,0.2,0.5,0.2,0.6,0.289,0.2,0.3,0.737,0.6,0.6,0.2,0,0.3,0,1
2,Samuel Haanpaa,54,,3.3,7.5,0.437,0.8,2,0.415,2.5,5.5,0.445,2.1,2.7,0.76,3.4,1,0.3,0.1,1.8,,11.1
3,Joe Haarman,1,,0,0,,0,0,,0,0,,0,0,,2,0,0,0,,,0
4,James Haarsma,118,26.3,3,6.2,0.487,2.7,5.2,0.512,0.3,1,0.353,2.1,3,0.706,5.3,0.7,0.7,0.2,1.4,2,8.6
5,Anders Haas,21,6.4,0.9,2.5,0.34,0.1,0.4,0.333,0.7,2.1,0.341,0.5,0.6,0.846,0.6,0.2,0,0,0.4,0.5,3
6,August Haas,10,26.5,2.3,4.6,0.5,1.6,2.5,0.64,0.7,2.1,0.333,1.1,1.8,0.611,2.8,3.5,1,0.1,2.6,1.8,6.4
7,Isaac Haas,79,15.6,3.4,5.8,0.58,3.4,5.8,0.58,0,0,,2.7,4.2,0.637,4.1,0.4,0.1,0.8,1.5,1.9,9.5
8,Jason Haas,122,,0.5,1.6,0.301,0.3,1.1,0.326,0.1,0.5,0.25,0.7,0.7,0.879,0.8,1.2,0.3,0,,,1.7
9,Jerod Haase,101,,3.9,9.1,0.428,2.3,4.5,0.52,1.5,4.6,0.338,3.2,4.4,0.728,3.8,3.4,1.7,0.1,,,12.5
10,Mansa Habeeb,58,16.1,1.4,3.2,0.446,1.3,2.6,0.514,0.1,0.7,0.184,1.6,2.3,0.691,1.7,1.1,0.6,0.1,1.6,1.8,4.6
11,Quadir Habeeb,55,,1.4,3.4,0.401,1.4,3.4,0.401,0,0,,0.4,0.9,0.423,2.8,0.4,0.4,0.2,,,3.1
12,Jerome Habel,29,,4.7,7.9,0.596,4.7,7.9,0.598,0,0,0,1.4,2.7,0.526,6.2,0.8,0.6,1.4,,,10.9
13,Kyle Haber,34,10.9,0.7,1.9,0.379,0.4,0.8,0.444,0.4,1.1,0.333,0.3,0.5,0.611,1.3,0.3,0.3,0.1,0.5,0.6,2.2
14,Brian Haberer,16,,0.3,1.3,0.2,0.2,0.6,0.333,0.1,0.7,0.091,0,0.1,0,0.6,0.1,0.1,0,,,0.6
15,Xavier Habersham,44,13.3,1.3,3,0.424,0.5,1.2,0.423,0.8,1.8,0.425,0.3,0.5,0.542,1.6,0.4,0.2,0.1,0.5,1.4,3.6
16,Mohamed Hachad,111,,3.2,6.9,0.471,2.6,4.6,0.57,0.6,2.3,0.273,1.2,2.2,0.547,3.8,1.7,1.5,0.3,,,8.3
17,Rui Hachimura,7,4.9,1,2.7,0.368,1,1.7,0.583,0,1,0,0.7,1.1,0.625,2.1,0.1,0.3,0.3,0.4,0.9,2.7
18,Kris Hackbusch,22,,0.3,1.2,0.222,0.3,0.7,0.313,0,0.5,0.091,0,0.2,0.25,0.3,0.1,0,0,,,0.6
19,Albert Hacker,27,,3.9,7.4,0.53,3.9,7.4,0.53,0,0,,1.7,2.7,0.63,5.2,0.4,0.6,1.8,,,9.6
20,Brent Hackett,122,,2.9,8.1,0.36,1.4,3.4,0.401,1.6,4.7,0.331,1.6,2.3,0.703,1.8,1.7,1,0,1.4,,9
21,Daniel Hackett,101,,2.6,5.9,0.435,1.8,3.9,0.472,0.7,2,0.366,2.8,3.6,0.775,3.6,3.6,1.1,0.1,2.8,,8.7
22,Drew Hackett,21,8.8,0.4,1.7,0.222,0.2,0.7,0.357,0.1,1,0.136,0.5,0.7,0.667,0.8,0.5,0.3,0,0.8,0.9,1.4
23,Landon Hackim,88,,4.8,11.3,0.427,2.3,5.2,0.436,2.6,6.1,0.42,2.4,3,0.805,1.6,1.6,1.2,0,,,14.6
24,Jack Hackman,4,2.8,0.3,0.5,0.5,0,0.3,0,0.3,0.3,1,0,0,,0.3,0,0,0,0.3,0.5,0.8
25,Tyler Hackstadt,49,,2.3,6.4,0.356,1,2.3,0.426,1.3,4,0.315,1.2,1.9,0.659,1.9,0.9,0.5,0.1,,,7
26,Donny Hackworth,32,,0.4,1.4,0.289,0.3,0.8,0.32,0.2,0.6,0.25,0.2,0.3,0.545,0.4,0.1,0,0,,,1.2
27,Thad Hackworth,55,,2.1,6.5,0.32,1.7,4.8,0.351,0.4,1.8,0.237,1.6,2.3,0.695,3,2.2,1.2,0,,,6.2
28,Tati Hadavi,79,,0.8,1.5,0.508,0.8,1.5,0.512,0,0,0,0.2,0.4,0.6,1.9,0.3,0.1,0.2,,,1.8
29,Patrick Haddan,2,,0,0,,0,0,,0,0,,0,0,,0,0.5,0,0,,,0
30,Brady Hadden,6,2.5,0.2,0.3,0.5,0,0,,0.2,0.3,0.5,0,0,,0.2,0,0,0,0.2,0.5,0.5
31,Tyler Hadden,58,4.9,0.7,1.6,0.453,0.6,1.1,0.515,0.2,0.5,0.31,0.4,0.7,0.625,0.9,0.1,0,0.1,0.3,1,2.1
32,Darius Haddix,3,,0.3,0.7,0.5,0.3,0.7,0.5,0,0,,0,0,,0.3,0.3,0,0,,,0.7
33,Michael Haddix,105,,5.8,11.5,0.51,5.8,11.4,0.511,0,0,0,3.5,5.3,0.654,7.7,0.6,0.6,0.9,,,15.2
34,Rodney Haddix,69,22.4,1.2,3.2,0.376,0.7,1.6,0.449,0.5,1.6,0.306,0.8,1,0.75,1.4,0.6,0.5,0.1,1,1.2,3.7
35,Montarrio Haddock,63,28.2,4.3,8.9,0.48,3.8,7.5,0.499,0.5,1.3,0.376,2.6,3.4,0.752,5.5,1.2,0.7,0.1,2,1.7,11.6
36,Marc Hadfield,2,,0,0,,0,0,,0,0,,0,0,,0.5,0,0,0,,,0
37,Ludmil Hadjisotirov,64,,1.5,3.5,0.416,0.7,1.5,0.458,0.8,2,0.385,0.7,0.8,0.778,0.9,1,0.3,0.1,,,4.4
38,Aidan Hadley,2,1,0,0,,0,0,,0,0,,0,0,,0,0,0.5,0,0,0,0
39,C.J. Hadley,37,,2.9,6,0.477,1.5,2.7,0.56,1.4,3.3,0.41,0.5,0.6,0.783,3.5,0.7,0.9,0.1,,,7.6
40,Dean Hadley,34,,0.6,2.1,0.31,0.6,1.6,0.415,0,0.5,0,0.4,0.5,0.722,1.3,0.6,0.2,0,1.1,,1.7
41,Desean Hadley,52,,2,5.5,0.365,1.6,4.1,0.39,0.4,1.4,0.292,1.6,2.7,0.607,3.7,1.4,0.9,0.3,,,6
42,Igor Hadziomerovic,109,21.7,1.7,4.2,0.404,1.3,2.9,0.446,0.4,1.3,0.307,0.9,1.5,0.621,2.8,2,0.6,0.1,1.4,1.8,4.7
43,Andy Haemker,2,,0,0.5,0,0,0,,0,0.5,0,0,0.5,0,0,0,0.5,0,,,0
44,Craig Haese,112,,2.9,6.9,0.421,1.2,2.2,0.516,1.8,4.7,0.376,1.6,1.9,0.858,2.3,1.7,0.7,0.1,,,9.2
45,Brian Hafer,14,,0.2,1,0.214,0.1,0.4,0.4,0.1,0.6,0.111,0,0.1,0,0.6,0.1,0,0.1,,,0.5
46,Jeff Hafer,112,,2.4,5,0.486,2.1,3.9,0.537,0.3,1.1,0.303,1.2,1.8,0.66,3.6,2,1.5,0.4,,,6.3
47,Scott Haffner,116,28.9,5.1,10.7,0.475,3.8,7.1,0.532,2.8,6.5,0.431,2.6,3,0.872,2.9,2.2,0.9,0.3,1.7,2.2,15
48,Paul Hafford,34,,2.9,7.8,0.377,0.6,1.6,0.415,2.3,6.2,0.368,1.4,1.7,0.86,3.1,1.1,0.7,0,,,9.6
49,Chris Hagan,35,,1.7,5.1,0.339,1.2,3.1,0.402,0.5,2.1,0.247,0.8,1.2,0.707,1.3,2.4,1.3,0,5,,4.8
50,Cliff Hagan,77,,7.4,17.3,0.425,,,,,,,4.4,6.3,0.7,13.4,,,,,,19.2
51,Glenn Hagan,104,,5.4,11.4,0.476,,,,,,,2.6,3.5,0.735,3.4,,,,,,13.4
52,William Hagans,2,,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0,0,0,,,0
53,Ryan Hage,37,2.1,0.1,0.2,0.333,0.1,0.2,0.429,0,0.1,0,0.1,0.3,0.417,0.2,0.1,0,0,0.2,0.3,0.3
54,Tyler Hagedorn,34,11.1,0.9,2.9,0.309,0.4,1.1,0.351,0.5,1.8,0.283,0.5,0.7,0.696,1.9,0.9,0.3,0.3,0.7,1.9,2.7
55,Jeff Hagen,119,,2,3.9,0.499,2,3.9,0.5,0,0,0,1.6,2.3,0.717,3.6,1.1,0.5,1.3,,,5.6
56,Matt Hagen,31,,0.3,0.8,0.36,0.3,0.8,0.36,0,0,,0.1,0.2,0.571,1.2,0.3,0.3,0.2,,,0.7
57,Troy Hagen,7,,0,0.4,0,0,0.4,0,0,0,,0.1,0.3,0.5,0.1,0,0,0,,,0.1
58,Brian Hagens,7,,1.3,3,0.429,0.9,2.3,0.375,0.4,0.7,0.6,0.1,0.9,0.167,2,0.9,0.7,0,,,3.1
59,Luke Hager,58,13.4,1.3,3.5,0.365,1.1,2.8,0.402,0.1,0.7,0.205,0.6,1.1,0.54,2.4,0.5,0.3,0.1,0.9,1.3,3.3
60,Matt Hagerbaumer,63,17,1.4,1.9,0.75,1.4,1.9,0.75,0,0,,0.3,0.7,0.5,4.4,0.6,0.5,0.9,0.5,1.6,3.2
61,Wyatt Hagerty,7,4.7,0,0.7,0,0,0.7,0,0,0,,0,0.3,0,1.4,0,0,0,0.1,0.9,0
62,Matthew Haggarty,28,,4.5,10.2,0.442,1.1,2.4,0.485,3.4,7.8,0.429,1.3,1.7,0.771,3.1,2.8,1.5,0.1,,,13.7
63,Nelson Haggerty,50,,2.1,6.7,0.308,1.3,3.8,0.342,0.8,2.9,0.264,1.9,2.4,0.77,3.1,8.9,1.1,0.1,,,6.8
64,Ryan Haggerty,112,11.4,0.6,1.5,0.412,0.5,0.9,0.551,0.1,0.6,0.222,0.3,0.7,0.462,1.3,0.5,0.2,0.2,0.4,1.1,1.7
65,Curtis Haggins,35,,1.2,2.8,0.433,0.7,1.7,0.397,0.5,1.1,0.487,0.6,1.1,0.579,1,1.5,0.9,0,,,3.6
66,Sheldon Hagigal,23,20.2,2.9,7.4,0.392,2,4.3,0.459,1,3.2,0.301,1.9,2.5,0.754,2.3,1.1,0.9,0.1,1.9,2.3,8.7
67,Sam Haginas,74,,1.4,3.3,0.415,1.3,3.2,0.416,0,0,0.333,1,1.4,0.71,2.4,0.3,0.4,0.4,,,3.7
68,Jamelle Hagins,124,29,3.8,7.4,0.507,3.8,7.4,0.508,0,0,0,2,3,0.668,8.7,0.7,0.7,2.3,1.8,3.2,9.5
69,Josh Hagins,128,27.3,4.1,9.6,0.429,2.7,5.7,0.481,1.4,3.9,0.352,2,2.4,0.817,3.8,3.7,1.4,0.3,1.9,2.4,11.5
70,Mike Hagman,97,,1,2.7,0.369,0.4,1,0.432,0.6,1.7,0.333,0.5,0.8,0.638,1.8,0.9,0.4,0.1,,,3.1
71,Treshawn Hagood,85,25.9,2.8,7,0.398,2.5,5.9,0.427,0.3,1.1,0.242,2.1,3.4,0.612,3.3,3.6,1.5,0,2.5,1.9,7.9
72,Richard Hague,10,,1,2.3,0.435,0.9,1.3,0.692,0.1,1,0.1,1.1,1.6,0.688,1.4,0,0.1,0,,,3.2
73,Chris Hahn,44,,3.3,6.8,0.485,3.3,6.8,0.487,0,0.1,0.333,1.2,1.8,0.642,5.4,1.3,0.9,0.7,,,7.8
74,Darnell Hahn,82,,2.7,7.7,0.345,1.6,3.8,0.419,1.1,3.9,0.272,1.7,2.8,0.597,2,1.7,0.4,0.1,,,8.1
75,Matt Hahn,42,,0.2,0.5,0.381,0.2,0.3,0.583,0,0.2,0.111,0.5,0.8,0.625,0.2,0.6,0.1,0,,,0.9
76,Mike Hahn,100,,3.4,5.8,0.595,3.4,5.6,0.601,0,0.1,0.308,1.7,3,0.568,4.8,1.1,0.6,0.3,,,8.6
77,Mitchell Hahn,33,16.5,1.8,4.2,0.429,0.8,1.4,0.543,1.1,2.8,0.372,1.2,1.5,0.796,2.7,0.9,0.2,0.7,0.9,1.5,5.9
78,Zach Hahn,139,16.1,1.4,3.7,0.375,0.3,0.8,0.364,1.1,2.9,0.378,0.4,0.4,0.862,1,0.9,0.3,0,0.7,0.5,4.2
79,Benedikt Haid,2,7.5,0,3,0,0,0,,0,3,0,0,0,,0.5,0.5,0,0,0,0.5,0
80,B.J. Haigler,57,,1,2.7,0.361,0.6,1.6,0.376,0.4,1.1,0.339,0.8,1.2,0.701,1.9,2.4,1.6,0.1,,,3.2
81,C.J. Hailey,54,25.2,3.4,7.8,0.442,2.8,6,0.458,0.7,1.8,0.385,1.8,2.2,0.792,2.1,1.1,0.3,0.1,1.7,1.7,9.3
82,Kareem Hailey,25,,0.8,2.4,0.344,0.8,2.4,0.344,0,0,,0.7,1.2,0.586,1.7,0.4,0.4,0.2,,,2.4
83,Keith Hailey,42,,0.3,0.8,0.375,0.3,0.8,0.375,0,0,,0.4,1,0.425,1.2,0.2,0.1,0.1,,,1
84,Steve Hailey,57,,1.2,3.5,0.345,0.8,2.4,0.343,0.4,1.1,0.349,1.3,1.8,0.725,1.6,2.7,0.8,0,,,4.1
85,Troy Hailey,117,,3,8.2,0.366,1.4,3.5,0.41,1.6,4.7,0.332,1.4,2.1,0.642,2.6,1.6,0.8,0.1,,,8.9
86,Seth Haimovitch,18,,0.1,0.3,0.333,0,0,,0.1,0.3,0.333,0,0,,0,0.1,0.1,0,,,0.3
87,Bobby Hain,110,25.3,4.3,8.4,0.507,4,7.5,0.542,0.2,0.9,0.231,2,2.9,0.694,6.2,1.4,0.4,0.5,1.3,2.4,10.8
88,Dylan Haines,63,8.1,0.8,2,0.415,0.6,1.2,0.493,0.2,0.8,0.292,0.1,0.3,0.474,1.8,0.3,0.1,0.4,0.7,1.2,2
89,Rylan Hainje,127,,3.9,7.9,0.496,3.3,6.4,0.519,0.6,1.4,0.396,2.6,4,0.646,5.2,1.6,1.2,0.3,,,10.9
90,Solomon Hainna,7,7.6,0.4,1.4,0.3,0.3,1.1,0.25,0.1,0.3,0.5,0.4,0.6,0.75,2.1,0.1,0.1,0,0.1,0.9,1.4
91,Dino Hair,63,,1,2.3,0.408,0.9,2,0.456,0,0.3,0.136,0.9,1.3,0.69,1.6,0.4,0.3,0.4,0.8,,2.9
92,Donaries Hair,26,,0.7,1.6,0.439,0.6,1.3,0.441,0.1,0.3,0.429,0.4,0.6,0.625,0.9,0.1,0.1,0.2,,,1.9
93,Nate Hair,42,,1,3,0.339,0.2,0.7,0.286,0.8,2.4,0.354,0.4,0.8,0.514,1.7,0.5,0.5,0.1,,,3.3
94,Chris Hairfield,59,,0.6,1.8,0.327,0.4,1.1,0.323,0.2,0.7,0.333,0.2,0.3,0.75,1,0.2,0.1,0,,,1.6
95,Barry Hairston,62,,4.9,10,0.494,4.3,8.1,0.534,0.6,1.8,0.316,2.7,3.9,0.708,4.6,1.3,1.7,0.6,,,13.2
96,Christian Hairston,101,15.8,2.2,3.8,0.574,2.2,3.7,0.584,0,0.1,0.125,0.9,1.6,0.591,3.8,0.7,0.4,0.2,1.1,1.9,5.3
97,DeRhonde Hairston,8,,0,0.8,0,0,0.8,0,0,0,,0,0,,0.5,0.8,0,0,,,0
98,Ernest Hairston,13,,0.3,0.8,0.364,0.3,0.8,0.364,0,0,,0.2,0.5,0.5,1.6,0.1,0,0.5,,,0.8
99,J.R. Hairston,50,,0.9,2.3,0.374,0.9,2.1,0.41,0,0.2,0,0.4,0.8,0.512,2.6,0.3,0.5,0.4,,,2.1
100,Jamarcus Hairston,9,13.9,1.2,3.7,0.333,0.7,1.6,0.429,0.6,2.1,0.263,0.8,1.2,0.636,2.3,0.4,0.3,0.4,0.7,1.4,3.8
101,Jerome Hairston,36,28,3.4,8.8,0.383,2.3,5.4,0.42,1.1,3.4,0.325,1.4,1.9,0.729,1.8,2.4,1.1,0.1,2.5,1.9,9.3
102,Josh Hairston,121,9.4,0.8,1.8,0.441,0.8,1.8,0.447,0,0,0,0.5,0.7,0.644,1.5,0.2,0.1,0.1,0.4,1.8,2.1
103,Junior Hairston,61,,4.8,10.7,0.443,4,8.3,0.477,0.8,2.4,0.329,2.2,3.2,0.68,8.2,1.2,1,1.8,1.6,,12.5
104,Juston Hairston,1,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,,0
105,Malik Hairston,117,31.2,5.2,10.4,0.504,4,7.2,0.551,1.2,3.1,0.395,2.4,3.7,0.643,5.1,2.1,0.6,0.6,1.8,,14.1
106,P.J. Hairston,71,18.1,3.1,8,0.388,1.3,2.9,0.458,1.8,5.1,0.349,2,2.5,0.8,3.2,1,0.8,0.3,0.9,1.7,10
107,Roy Hairston,64,,3.5,6.4,0.544,3.2,5.4,0.599,0.3,1.1,0.265,1.7,3.4,0.493,4.8,1.6,1.3,0.8,,,9
108,Stetson Hairston,131,,3.2,7.4,0.435,2.3,4.6,0.484,1,2.7,0.351,1.7,2.2,0.778,4.1,2.5,1.4,0.3,,,9.1
109,Walter Hairston,2,,0,1.5,0,0,0.5,0,0,1,0,0,1,0,1,0.5,0,0.5,,,0
110,Marcus Haislip,89,17.1,3.1,5.9,0.53,2.7,4.7,0.568,0.4,1.1,0.373,1.7,2.5,0.705,3.4,0.5,0.3,1.3,1.1,2.4,8.4
111,Corey Haith,21,2.1,0.1,0.5,0.182,0,0,,0.1,0.5,0.182,0.1,0.2,0.5,0.2,0.1,0.1,0,0.1,0.4,0.4
112,James Hajek,88,11.9,1.1,2.2,0.495,1.1,2.2,0.495,0,0,,0.6,1,0.549,2.6,0.3,0.2,0.5,0.6,1.7,2.7
113,P.J. Halas,104,,2.6,6.4,0.406,0.7,1.6,0.431,1.9,4.8,0.397,1.1,1.3,0.828,2.2,2.7,1.3,0,,,8.1
114,Erik Halbasch,6,,0.2,0.7,0.25,0.2,0.5,0.333,0,0.2,0,0,0,,0.2,0,0,0,,,0.3
115,Davor Halbauer,91,,2.6,6.4,0.409,1.2,2.5,0.489,1.4,3.9,0.358,0.7,1.1,0.667,2.1,1.4,0.9,0.1,,,7.4
116,Jeff Halbert,120,,2.1,5.1,0.419,0.8,1.6,0.477,1.4,3.5,0.392,1.1,1.3,0.811,3.3,1.5,0.5,0.1,,,6.7
117,Caleb Halcomb,57,,0.8,1.5,0.571,0.8,1.5,0.571,0,0,,0.6,1.3,0.5,1.9,0.2,0.2,0.7,,,2.3
118,Spencer Haldeman,9,23.2,2.9,7.1,0.406,0.3,0.9,0.375,2.6,6.2,0.411,1.7,2.1,0.789,2.6,0.9,0.9,0,1.3,2.3,10
119,Nick Haldes,4,0.8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
120,Austin Haldorson,41,5.3,0.3,1,0.326,0.2,0.6,0.346,0.1,0.4,0.294,0.1,0.1,1,0.7,0.1,0.1,0.2,0.1,0.6,0.9
121,Brett Hale,96,,3.4,7.6,0.447,1.9,4,0.48,1.5,3.6,0.409,1.7,2,0.859,2.6,1.7,0.5,0.1,,,9.9
122,Chris Hale,9,,0.1,0.8,0.143,0,0.1,0,0.1,0.7,0.167,0.1,0.2,0.5,0.7,0,0,0,,,0.4
123,Colin Hale,4,2.8,0,0.5,0,0,0.5,0,0,0,,0.3,0.5,0.5,0.3,0.3,0,0,0.3,0.8,0.3
124,Donnie Hale,32,14.5,1.6,3.8,0.433,1.6,3.7,0.429,0,0,1,0.5,1,0.548,2.8,0.3,0.3,0.3,0.6,1.3,3.8
125,Dylan Hale,60,18.2,1.6,4.9,0.332,0.6,1.6,0.366,1.1,3.3,0.317,0.6,1,0.621,1.5,1.5,1,0.2,1.4,2.8,4.9
126,Harvey Hale,124,,2,5.8,0.347,1,2.5,0.395,1,3.3,0.312,1.5,1.9,0.791,2,1,0.8,0.1,0.8,,6.5
127,Hunter Hale,11,1.2,0.3,0.5,0.6,0.1,0.1,1,0.2,0.4,0.5,0,0,,0.4,0.1,0,0,0.1,0.3,0.7
128,Luke Hale,2,,0.5,1,0.5,0.5,1,0.5,0,0,,0,0,,0,0,0,0,,,1
129,Michael Hale,61,33,3.9,9.8,0.4,2.2,5.2,0.432,1.7,4.6,0.364,3.2,4.2,0.751,2.9,3.5,1.4,0,2.3,2.2,12.7
130,Ricardo Hale,36,,0.9,2.4,0.386,0.8,1.9,0.412,0.2,0.6,0.3,0.5,1.1,0.463,2.5,0.5,0.7,0.4,,,2.6
131,Ron Hale,120,,3.5,8,0.442,2.6,5.1,0.506,0.9,2.8,0.327,2.3,3.1,0.746,4.2,1,0.7,0.6,,,10.3
132,Shannon Hale,94,21.6,2.9,7.2,0.401,1.8,3.8,0.47,1.1,3.5,0.325,2.1,3.1,0.692,3.1,0.9,0.6,0.4,1.9,2.1,9.1
133,Tre Hale-Edmerson,129,27.3,2.5,5.3,0.477,2.2,4.3,0.523,0.3,1,0.273,1,1.4,0.723,5.6,2.3,1.1,1.4,1.8,3.3,6.3
134,Ross Hales,13,,0.1,0.5,0.167,0.1,0.5,0.167,0,0,,0.1,0.2,0.5,0.3,0,0.1,0.1,,,0.2
135,Terrell Hales,68,15.5,0.5,1.2,0.417,0.5,0.9,0.5,0,0.3,0.15,0.3,0.5,0.595,1.9,1,0.9,0.1,0.8,1.6,1.4
136,DJ Haley,133,11.7,1,1.9,0.547,1,1.9,0.547,0,0,,0.3,0.8,0.409,2.7,0.1,0.3,0.6,0.5,1.9,2.4
137,Hillary Haley,122,28,3.9,10.6,0.37,2.7,6.4,0.43,1.2,4.2,0.28,2.5,3.6,0.706,4,0.9,0.7,0.2,1.8,1.6,11.6
138,Jack Haley,86,18.3,1.2,2.9,0.425,,,,,,,1.2,1.9,0.636,4.4,0.6,0.2,0.3,1.2,2.8,3.7
139,Jack Haley,2,2,0,0.5,0,0,0,,0,0.5,0,0,0,,1,0,0.5,0,0.5,1,0
140,Jermaine Haley,7,16.9,0.3,1.1,0.25,0.1,0.4,0.333,0.1,0.7,0.2,0.3,0.9,0.333,2.3,0.9,0,0,1,1.3,1
141,Larry Haley,16,4.6,0.6,1.9,0.3,0.2,0.6,0.333,0.4,1.3,0.286,0.3,0.3,1,0.5,0.2,0,0,0.1,0.4,1.8
142,Sammie Haley,60,,2.8,5.4,0.522,2.8,5.4,0.522,0,0,,1.9,3.2,0.589,4.5,0.6,0.2,1.2,,,7.5
143,Simeon Haley,60,,2.5,5.4,0.472,2.5,5.4,0.472,0,0,,1.1,2,0.542,4.5,0.6,0.4,0.9,,,6.2
144,Michael Halford,4,1.5,0,0.3,0,0,0,,0,0.3,0,0,0,,0.3,0,0.3,0,0,0.3,0
145,Skyler Halford,69,16.7,2.6,5.6,0.458,1.4,2.7,0.516,1.2,2.9,0.403,1.6,1.8,0.864,1.6,1.6,0.6,0,1.2,1.7,7.9
146,Erando Halilaj,5,1.4,0.2,0.4,0.5,0.2,0.4,0.5,0,0,,0,0,,0.2,0.2,0,0,0.2,0,0.4
147,Aaron Hall,53,,2.1,4.4,0.468,2,4.2,0.48,0.1,0.2,0.25,0.5,0.9,0.51,3.4,1.5,0.6,0.1,1.4,,4.7
148,Adam Hall,108,,3.9,8.4,0.461,3,5.6,0.54,0.8,2.8,0.299,1.7,2.9,0.582,4.9,1.4,1.5,0.2,,,10.2
149,Adam Hall,15,1.4,0.1,0.3,0.2,0.1,0.2,0.333,0,0.1,0,0.1,0.2,0.333,0.1,0.1,0.2,0,0,0.1,0.2
150,Alex Hall,4,,0.3,0.5,0.5,0.3,0.3,1,0,0.3,0,0,0,,0.5,0.3,0,0,,,0.5
151,Anton Hall,35,,2,5.9,0.345,2,5.3,0.371,0.1,0.6,0.1,0.9,2.3,0.395,3.5,1.8,0.9,0.2,,,5
152,Antwon Hall,31,,1.5,3.6,0.414,1,2,0.508,0.5,1.6,0.3,0.4,0.9,0.429,1.3,0.6,0.5,0.5,,,3.8
153,Ashton Hall,52,1,1.9,4.4,0.432,1.5,3.1,0.488,0.4,1.3,0.304,1.5,2.1,0.729,2.7,1.1,0.5,0.3,0.9,0,5.7
154,Billy Hall,99,,1.7,4.8,0.358,1.1,2.6,0.407,0.7,2.2,0.3,0.7,1.2,0.622,1.5,1,0.7,0.2,,,4.9
155,Bob Hall,23,,1.7,3.8,0.46,1.7,3.8,0.46,0,0,,1.2,1.9,0.636,4.7,1.1,0.7,1,,,4.7
156,Brandon Hall,120,16.5,0.6,2.1,0.301,0.5,1.4,0.325,0.2,0.8,0.256,0.5,0.9,0.588,1.4,2.1,1.2,0,1.2,1.3,2
157,Brooks Hall,123,,3.7,8.8,0.421,1.4,2.9,0.484,2.3,5.9,0.39,1.7,2.2,0.767,5.6,2.2,1,0.3,,,11.4
158,Bryan Hall,72,19.2,1.1,2.3,0.473,1.1,2.2,0.475,0,0.1,0.4,0.4,0.9,0.388,1.8,2.1,0.9,0.1,1.3,1.2,2.6
159,Byron Hall,48,,1.1,3.7,0.311,0.3,0.8,0.359,0.9,2.9,0.297,0.7,0.9,0.778,1.1,1.1,0.4,0,,,3.9
160,Carl Hall,65,25.4,3.9,7,0.555,3.9,7,0.558,0,0,0,2.7,4,0.665,5.9,0.7,0.5,1.2,1.1,2.4,10.4
161,Charlie Hall,9,1.4,0,0.1,0,0,0,,0,0.1,0,0,0,,0,0,0,0,0,0.1,0
162,Chris Hall,16,,0.1,0.4,0.286,0.1,0.3,0.2,0.1,0.1,0.5,0.1,0.2,0.333,0.2,0.1,0.1,0,,,0.4
163,Chris Hall,57,,0.7,2.2,0.313,0.7,2,0.336,0,0.3,0.133,0.7,0.9,0.776,1.6,0.2,0.2,0.2,,,2.1
164,Conner Hall,5,5,0.6,1.6,0.375,0,0.2,0,0.6,1.4,0.429,0.2,0.4,0.5,0.2,0,0,0,0.6,1,2
165,Corey Hall,57,14.6,1.4,3.1,0.457,1.2,2.4,0.489,0.2,0.6,0.333,0.9,1.4,0.634,3.7,0.3,0.4,0.2,1.1,2.1,3.9
166,Dan Hall,32,,2.8,5.5,0.511,2.8,5.4,0.517,0,0.1,0,0.7,1.3,0.525,4.7,1.5,1.1,0.8,,,6.3
167,Darius Hall,62,,3.4,6,0.569,3.4,6,0.569,0,0,,1.7,3.1,0.545,6.4,1.1,1.4,1.5,,,8.5
168,Darren Hall,44,,0.3,0.7,0.379,0.2,0.5,0.35,0.1,0.2,0.444,0.2,0.3,0.636,0.8,0.2,0,0.1,,,0.8
169,David Hall,84,,2.8,6.8,0.415,2,4.1,0.487,0.8,2.8,0.307,1.5,1.9,0.772,3.6,1.3,0.9,0.1,,,8
170,David Hall,5,,0.4,1.2,0.333,0,0.4,0,0.4,0.8,0.5,0.6,1,0.6,1.8,1,0.2,0,,,1.8
171,David Hall,2,,0.5,1.5,0.333,0,1,0,0.5,0.5,1,0,0,,0.5,1,0,0,,,1.5
172,DeAndre Hall,65,33.5,6,12.7,0.477,5.7,11.6,0.491,0.3,1,0.313,2.7,4.5,0.608,4.8,2.2,1.5,0.3,2.9,1.3,15.1
173,Demarcus Hall,27,,2.9,6.6,0.446,2.9,6.2,0.458,0.1,0.3,0.222,2.4,3.8,0.637,4.6,0.6,0.6,0.4,,,8.3
174,Derrick Hall,28,,6.2,15.8,0.391,3.7,9,0.413,2.5,6.8,0.361,4.5,5.8,0.779,5.6,1.4,1.5,0.1,,,19.4
175,Devon Hall,69,18.1,1.3,3.5,0.368,0.8,2,0.39,0.5,1.4,0.337,0.6,0.8,0.722,2,1.6,0.5,0.2,0.8,1.2,3.6
176,Devonte Hall,67,24.5,2.6,7,0.372,2.2,5.4,0.41,0.4,1.6,0.245,1.9,2.7,0.701,2.6,4,1.3,0.1,1.9,2.5,7.6
