ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
902,Darnell Foreman,63,20,1.5,4.4,0.341,1.1,2.7,0.399,0.4,1.6,0.243,1.2,1.6,0.718,2.3,1.8,0.8,0.2,1.3,1.8,4.6
903,De'Shanti Foreman,18,,3.6,8.9,0.406,2.3,5.3,0.432,1.3,3.6,0.369,2.7,3.9,0.686,4.3,1.6,0.8,0.4,,,11.2
904,Dwayne Foreman,122,,2.4,6.4,0.379,1.4,3.5,0.403,1,2.9,0.35,1.2,1.8,0.646,2.8,4.8,1.1,0,2.6,,7.1
905,Earl Foreman,38,,2,5.4,0.368,0.9,2.6,0.343,1.1,2.8,0.39,1.4,2.7,0.539,1,1.6,0.6,0,,,6.5
906,Justin Foreman,51,25.3,2.7,6.4,0.418,1.7,3.7,0.455,1,2.6,0.366,2.2,3.7,0.584,3.9,1.2,0.7,0.1,1.5,2.7,8.5
907,Kyle Foreman,37,28.6,3,7,0.43,2.1,4.3,0.5,0.9,2.7,0.32,1.9,2.5,0.75,2.7,4,1.2,0.1,2.7,2.1,8.7
908,Makale Foreman,8,7.9,0.8,2.3,0.333,0.1,0.1,1,0.6,2.1,0.294,0,0,,0.4,0.3,0,0,0.4,0.5,2.1
909,Nick Foreman,106,7.1,0.5,1.1,0.426,0.3,0.6,0.455,0.2,0.5,0.388,0.3,0.4,0.692,0.9,0.3,0.3,0.1,0.2,0.7,1.4
910,Damon Forest,42,19.2,3.4,8,0.421,2.1,4,0.521,1.3,4,0.321,2,2.8,0.707,2.2,0.5,0.6,0.3,1.3,0.8,10
911,Matt Forge,27,,0.8,2.5,0.328,0.1,0.4,0.273,0.7,2.1,0.339,0.1,0.1,0.5,0.3,0.3,0.2,0,,,2.4
912,Kenny Forges,21,,1.7,5.3,0.324,1.4,3.6,0.4,0.3,1.7,0.167,0.5,1.4,0.379,3.6,1.9,0.9,0.2,,,4.2
913,Kerwin Forges,90,,2.3,4.7,0.479,1.7,3,0.553,0.6,1.7,0.344,1.5,1.9,0.767,2.2,0.9,0.4,0.1,,,6.6
914,Matt Forget,30,,0.3,0.9,0.333,0.3,0.9,0.346,0,0,0,0.1,0.2,0.286,1.1,0.3,0,0.2,,,0.7
915,Jon Forinash,89,,0.6,1.6,0.41,0.6,1.6,0.41,0,0,,0.3,0.8,0.307,2.7,0.1,0.2,0.6,,,1.5
916,Mike Forkin,15,,0.1,0.3,0.4,0.1,0.3,0.25,0.1,0.1,1,0.3,0.4,0.833,0.3,0.1,0,0,,,0.7
917,Ross Forman,64,,1.5,3.7,0.419,0.9,1.5,0.576,0.6,2.1,0.304,0.3,0.5,0.688,2.2,0.6,0.3,0.2,0.7,,4
918,Shannon Forman,67,,3.3,7.3,0.448,2.5,5.2,0.474,0.8,2.1,0.385,1.2,1.9,0.638,4.5,1.8,1.1,0.3,,,8.6
919,George Formanek,71,,0.5,1.3,0.376,0.5,1.2,0.395,0,0.1,0.143,0.4,0.7,0.481,1.5,0.2,0.1,0.4,,,1.4
