ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1156,Duwan Kornegay,61,19.3,2.5,6.6,0.38,1.5,3.2,0.48,1,3.3,0.284,1,1.7,0.594,4,0.5,0.6,0.2,1,1.2,6.9
1157,Frank Kornet,117,20.6,3.2,6,0.534,3.5,6.5,0.543,0,0.1,0.333,1.5,2.4,0.642,4.5,0.8,0.6,0.2,1.1,2,8
1158,Luke Kornet,103,21.9,2.7,6.4,0.415,1.7,3.2,0.521,1,3.2,0.309,1.4,1.9,0.746,4.3,1.1,0.3,1.5,1.1,1.9,7.7
1159,Alexei Korolev,18,,0.3,0.7,0.417,0.3,0.7,0.417,0,0,,0,0,,0.4,0.1,0,0.1,,,0.6
1160,Luuk Kortekaas,9,2.1,0.1,0.4,0.25,0.1,0.3,0.333,0,0.1,0,0.1,0.1,1,0.6,0,0,0,0,0.4,0.3
1161,Luuk Kortekass,3,0.7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
1162,Kaleb Korver,135,20.9,1,2.6,0.388,0.2,0.4,0.373,0.9,2.2,0.391,0.2,0.3,0.628,2.1,1.2,0.4,0,0.8,0.7,3.1
1163,Kirk Korver,113,18,1.7,4.2,0.403,0.8,1.5,0.544,0.9,2.7,0.325,1,1.2,0.787,2.4,0.6,0.4,0.2,0.9,1.8,5.3
1164,Klayton Korver,122,,3,7.6,0.391,1,2.1,0.484,2,5.5,0.357,1.5,1.9,0.77,4,0.9,0.7,0.1,0.7,,9.4
1165,Kyle Korver,128,27.7,4.4,9.3,0.472,1.5,2.9,0.515,2.9,6.4,0.453,2.4,2.7,0.891,5.2,2.3,1.3,0.5,1.8,2.3,14.1
1166,Steno Kos,80,,1.9,3.7,0.51,1.9,3.6,0.526,0,0.2,0.154,1,1.6,0.595,3.1,0.6,0.6,0.4,,,4.8
1167,Mac Koshwal,81,34.9,5,9.7,0.522,5,9.6,0.524,0,0.1,0.25,2.5,4.4,0.561,9.3,1.5,1.4,0.6,2.5,0.7,12.6
1168,Olatunji Kosile,56,16.3,1.3,3.2,0.418,1.3,3.1,0.42,0,0,0,0.8,1.3,0.6,3.7,0.2,0.3,0.9,1.2,3,3.4
1169,Landry Kosmalski,113,,4.7,9.1,0.511,4.1,7.5,0.544,0.6,1.6,0.357,2.8,4.2,0.677,7.8,1.5,1.1,0.5,,,12.7
1170,Logan Kosmalski,122,,3.1,6.9,0.448,2.4,4.9,0.492,0.7,2,0.339,1.6,2.4,0.684,5.6,1,0.5,0.1,,,8.5
1171,Mike Kosolcharoen,46,,0.9,2.8,0.331,0.7,1.9,0.356,0.3,0.9,0.279,0.6,0.8,0.744,1.3,0.6,0.4,0.1,,,2.8
1172,William Kossangue,59,18.4,1.8,4.3,0.42,1.3,2.9,0.441,0.5,1.4,0.376,0.8,1.4,0.593,2.3,0.8,0.8,0.1,0.7,1.1,5
1173,Ulrich Kossekpa,17,,0.5,1.8,0.258,0.4,1.3,0.273,0.1,0.5,0.222,0.2,0.6,0.3,0.9,0.5,0.4,0.1,,,1.2
1174,Andrew Kostecka,8,19.6,2.6,5.1,0.512,1.9,2.8,0.682,0.8,2.4,0.316,0.9,1.1,0.778,2.6,0.8,1.1,0.9,1,2.1,6.9
1175,Nathan Koster,55,,1.1,3.1,0.355,0.6,1.5,0.438,0.5,1.7,0.283,0.6,0.9,0.608,1.4,1.4,0.6,0,,,3.3
1176,Milos Kostic,21,7,0.7,2.1,0.318,0.4,0.8,0.471,0.3,1.3,0.222,0.3,0.4,0.75,1.4,0.3,0.1,0,0.4,0.5,1.9
1177,Chris Kostoff,14,,0.4,1.4,0.25,0.1,0.4,0.2,0.3,1.1,0.267,0.5,0.7,0.7,0.9,0.4,0.1,0.1,,,1.5
1178,Justin Kostorhyz,1,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
1179,Bosko Kostur,61,15.6,1.9,4.4,0.429,1.3,2.5,0.506,0.6,1.9,0.325,1.1,1.5,0.734,2.5,0.5,0.3,0.1,1,2.3,5.5
1180,Dejan Kostur,40,10.2,1,2.3,0.43,0.9,2.1,0.446,0.1,0.3,0.3,0.4,0.6,0.636,1.3,0.2,0.2,0.2,0.8,2.1,2.4
1181,Michael Kostur,10,,0.4,1.5,0.267,0.4,1.5,0.267,0,0,,0.6,0.9,0.667,0.8,0.1,0.1,0,,,1.4
