ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
141,Joel Ockey,20,,0.3,1.2,0.217,0.1,0.3,0.167,0.2,0.9,0.235,0.1,0.3,0.167,0.5,0.2,0.1,0,,,0.8
142,Cobe Ocokoljic,51,,0.8,2.2,0.36,0.7,1.7,0.424,0.1,0.6,0.172,0.5,0.8,0.628,2,0.5,0.2,0,,,2.2
143,Slobodan Ocokoljic,51,,5,10.7,0.469,4.4,8.6,0.508,0.6,2.1,0.308,4.5,6.2,0.727,7.3,1.6,1.2,0.3,,,15.2
144,Jon Octeus,101,27.1,2.8,6.6,0.423,2.3,5,0.457,0.5,1.6,0.314,3,3.9,0.751,4,2,0.8,0.1,1.2,2.5,9
145,Jack Ocwieja,16,9.3,0.7,1.5,0.458,0.7,1.4,0.478,0,0.1,0,0.1,0.1,1,1.1,0,0,0.3,0.3,1.2,1.5
146,Alibaba Odd,21,13.9,1.8,4,0.435,1.4,3.2,0.426,0.4,0.8,0.471,1.4,1.8,0.789,1.2,0.6,0.4,0.1,1.1,1.1,5.3
147,Brian Oddo,30,4.9,0.4,0.9,0.393,0.2,0.3,0.6,0.2,0.6,0.278,0.1,0.2,0.6,0.6,0.1,0.1,0,0.2,0.4,1
148,David Ode,12,,0.5,1.8,0.273,0.5,1.8,0.273,0,0,,0.5,1,0.5,1.8,0.1,0.1,0.2,,,1.5
149,Denarius Odell,5,6.8,1.2,2.8,0.429,1,2.4,0.417,0.2,0.4,0.5,0.4,1.4,0.286,0.8,0.8,0.6,0,0.6,1.2,3
150,Jerome Odem,61,,2.2,5.4,0.409,0.8,1.8,0.458,1.4,3.6,0.385,0.6,0.7,0.8,1.5,2.7,1.1,0,1.2,,6.4
151,Josh Odem,41,21.7,2.3,5.7,0.409,1.2,2.5,0.471,1.1,3.2,0.359,1.4,1.7,0.812,2.1,1.7,1,0.2,1.6,1.4,7.2
152,Bernard Oden,1,,1,1,1,1,1,1,0,0,,,2,,0,0,0,0,,,2
153,Greg Oden,32,28.9,5.9,9.6,0.616,5.9,9.6,0.616,0,0,,3.8,6.1,0.628,9.6,0.7,0.6,3.3,,,15.7
154,Jimmy Oden,121,13.3,0.9,2.4,0.352,0.6,1.7,0.376,0.2,0.7,0.295,1.6,2.2,0.721,1.9,2.2,1.1,0,1.6,0.9,3.5
155,Jon Oden,26,,1,1.7,0.568,1,1.7,0.568,0,0,,0.2,0.5,0.5,1.9,0.2,0.3,0.4,,,2.2
156,Onyekachukwu Odi,63,10.1,0.5,1.6,0.34,0.5,1.6,0.34,0,0,,0.4,1.1,0.343,2.4,0.1,0.2,1,0.8,2.4,1.4
157,Churchill Odia,96,,0.7,2,0.365,0.2,0.5,0.479,0.5,1.5,0.326,0.2,0.4,0.595,1.4,0.9,0.3,0,0.5,,2.1
158,Dinma Odiakosa,120,29.7,3.2,5.5,0.589,3.2,5.5,0.589,0,0,,1.8,3.4,0.517,6.4,0.7,0.5,0.6,1.6,0.7,8.2
159,Norense Odiase,51,20.6,3,5.9,0.51,3,5.9,0.51,0,0,0.5,1.5,2.9,0.52,4.5,0.9,0.3,0.7,1.7,2.9,7.6
160,Tai Odiase,67,23.7,3,5.9,0.505,3,5.9,0.506,0,0,0,1.6,3.5,0.462,5.2,0.2,0.4,2.5,0.8,2.6,7.6
161,Eddie Odio,117,15.9,1.1,2.5,0.455,0.8,1.5,0.553,0.3,0.9,0.294,0.5,0.8,0.62,2.6,0.6,0.4,0.5,0.6,2,3
