ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
975,Troy Godwin,59,,4.4,8.3,0.535,4.4,8.3,0.535,0,0,,1.8,3.7,0.484,7.6,1,0.5,1.5,,,10.6
976,Corey Godzinski,117,12.7,2.1,4.9,0.434,1.4,2.4,0.575,0.7,2.5,0.298,0.8,1.1,0.698,2.4,0.9,0.5,0.4,0.7,0.3,5.7
977,Duane Goebel,94,,1.7,4.4,0.38,1.3,3,0.441,0.3,1.4,0.246,1.3,1.8,0.723,3.8,0.9,0.7,0,,,5
978,Kirk Goehring,11,,2.7,7.2,0.38,2.4,5.4,0.441,0.4,1.8,0.2,0.6,1.2,0.538,4.3,1.3,0.5,0.3,,,6.5
979,Josh Goellner,30,,0.7,1.6,0.447,0.7,1.6,0.447,0,0,,0.2,0.7,0.333,2.1,0.3,0.2,0.3,,,1.6
980,Nick Goellner,56,,1.6,3.5,0.469,1.6,3.3,0.481,0,0.2,0.222,1.1,2,0.554,2.9,0.6,0.3,0.6,,,4.4
981,Dee Goens,110,11.8,0.8,2.2,0.378,0.6,1.6,0.41,0.2,0.7,0.301,0.7,1,0.73,1.1,1.3,0.4,0.1,1.1,1.3,2.6
982,Ned Goertzen,3,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
983,Landon Goesling,32,10,0.8,2.4,0.333,0.6,1.5,0.417,0.2,0.9,0.2,0.7,1.1,0.611,1.2,0.6,0.2,0,0.8,1,2.5
984,Cameron Goettsche,75,,3.1,6.1,0.501,3,5.8,0.513,0.1,0.3,0.308,1.6,2.7,0.603,5.3,0.8,0.8,1,,,7.8
985,Alan Goff,57,,2.3,6.1,0.372,1.7,3.7,0.467,0.5,2.4,0.222,2.2,2.8,0.778,2.9,2.6,1.9,0.1,,,7.2
986,Boyd Goff,2,,0,0,,0,0,,0,0,,1,1.5,0.667,0,0,0,0,,,1
987,Kourtney Goff,28,15,0.4,1.8,0.245,0.3,1,0.31,0.1,0.7,0.15,0.5,0.8,0.667,0.9,1.6,0.8,0,1.1,1.3,1.5
988,Nick Goff,29,1.6,0.2,0.6,0.313,0.1,0.2,0.4,0.1,0.4,0.273,0.2,0.2,0.857,0.3,0.2,0,0,0.1,0.1,0.7
989,Robert Goff,64,21.3,2.2,4.7,0.477,2.2,4.6,0.481,0,0,0,1,2.3,0.439,4.1,0.5,0.5,0.9,1,3.4,5.5
990,Terrell Goff,23,,0.3,1,0.364,0.1,0.4,0.333,0.2,0.6,0.385,0.1,0.3,0.286,0.6,0.1,0.1,0.1,,,1
991,Will Goff,40,9.6,0.6,1.3,0.5,0.2,0.4,0.5,0.5,0.9,0.5,0.5,0.6,0.87,0.9,0.5,0.2,0,0.4,0.7,2.2
992,Roy Goffer,31,,0.6,1.7,0.333,0.3,0.8,0.346,0.3,0.9,0.321,0.5,0.6,0.737,0.6,0.6,0.5,0,,,1.9
993,Kevin Goffney,77,,3.2,6.6,0.492,2.7,5,0.55,0.5,1.6,0.317,2,2.8,0.708,5.6,1.9,0.9,0.3,2.2,,9
