ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
403,Tariq Carey,7,3.6,0.1,1.1,0.125,0,0.7,0,0.1,0.4,0.333,0.6,0.6,1,0.4,0,0,0,0.6,0.4,1
404,Antonio Caridine,6,,0.2,1.5,0.111,0.2,1.5,0.111,0,0,,0.2,0.5,0.333,0.3,0,0,0,,,0.5
405,Sandro Carissimo,134,26.9,2.9,7.1,0.416,1.9,4.5,0.431,1,2.6,0.391,1.6,2,0.807,2.8,2.1,1,0.2,1.3,1.6,8.5
406,Bobby Carl,3,,0.7,1,0.667,0.7,1,0.667,0,0,,0,0,,1.7,0,0.3,0,,,1.3
407,Joshua Carlin,4,,0.3,1,0.25,0.3,0.8,0.333,0,0.3,0,0.5,0.5,1,0.5,0.5,0,0,,,1
408,Shawn Carlin,36,,0.7,2.2,0.329,0.1,0.6,0.25,0.6,1.6,0.356,0.4,0.6,0.727,1.1,1.1,0.5,0.1,,,2.5
409,Matt Carlino,124,29.1,4.5,11.3,0.399,2.6,5.9,0.434,1.9,5.4,0.36,2.1,2.9,0.741,3.4,4.2,1.6,0.1,2.5,1.9,13.1
410,Arthur Carlisle,100,,1.7,4,0.427,1.4,2.7,0.493,0.3,1.2,0.279,1.1,1.7,0.636,3,0.6,0.5,0.2,,,4.8
411,Don Carlisle,84,,4.7,10.6,0.447,3.9,8,0.488,0.8,2.6,0.321,3.8,5.3,0.704,7.7,1.7,1.7,0.6,,,14.1
412,Geno Carlisle,108,32.9,5.3,13.4,0.396,3.5,8.1,0.428,1.8,5.3,0.347,3.8,5,0.766,2.7,3.3,0.8,0.2,2.6,1.3,16.3
413,Jake Carlisle,24,,2.2,4.5,0.486,2,4,0.51,0.2,0.5,0.308,1.3,2.1,0.608,4.5,0.6,0.6,0.4,,,5.9
414,Jon Carlisle,54,,0.9,1.6,0.552,0.9,1.6,0.552,0,0,,0.6,1,0.618,1.9,0.3,0.2,0.5,,,2.4
415,Richard Carlisle,4,2.8,0.3,0.8,0.333,0.3,0.5,0.5,0,0.3,0,0,0,,0,0,0.5,0,0,0.5,0.5
416,Rick Carlisle,123,28.7,4.9,9.1,0.532,,,,,,,2.8,3.4,0.801,3.3,,0.5,0.1,1.4,2.2,12.5
417,Nick Carlos,24,4.5,0.5,1.8,0.31,0.3,0.6,0.429,0.3,1.2,0.25,0,0,,0.4,0.1,0.1,0,0.3,0.5,1.4
418,Federico Carlotta,47,,0.5,1.6,0.325,0.5,1.3,0.365,0,0.3,0.143,0.2,0.4,0.529,2.4,0.3,0.5,0.7,,,1.3
419,Andrew Carlson,43,,2,4.7,0.433,2,4.7,0.433,0,0,,1.1,1.6,0.686,4.2,0.6,0.3,0.7,,,5.2
420,Baron Carlson,31,,0.2,0.8,0.28,0.1,0.4,0.231,0.1,0.4,0.333,0.1,0.2,0.429,0.5,0.2,0.1,0,,,0.7
421,Brayden Carlson,132,29.1,2.8,6.1,0.451,1.6,3,0.515,1.2,3.1,0.388,1.9,2.5,0.755,3.1,2.2,1,0.2,1.4,1.8,8.6
422,Eric Carlson,110,24.8,3,6.4,0.465,3,6.4,0.466,0,0,0.333,2.3,3.5,0.674,4.2,1.4,0.6,0.1,1.6,1.7,8.3
423,John Carlson,3,,0,0,,0,0,,0,0,,0.7,0.7,1,0.3,0,0,0,,,0.7
424,Klint Carlson,59,16.5,2,4.3,0.469,1.6,3,0.522,0.4,1.3,0.342,1,1.2,0.781,2.6,0.7,0.5,0.1,0.7,1.4,5.4
425,Marc Carlson,27,,1.5,2.2,0.667,1.5,2.2,0.667,0,0,,1.1,1.8,0.612,3.1,0.5,0.3,0.2,,,4.1
426,Patrick Carlson,19,,1.8,5.1,0.354,0.8,2.1,0.41,0.9,3,0.316,0.3,0.3,0.833,1.4,0.6,0.3,0,,,4.8
427,Chase Carlton,3,9.7,0,0.7,0,0,0.3,0,0,0.3,0,0,0.3,0,0.7,1.7,0.3,0,0.3,2,0
428,James Carlton,82,16.8,2.4,5.4,0.447,2.2,4.3,0.503,0.2,1.1,0.225,1.6,2.1,0.744,3.9,0.5,0.5,0.6,1.3,1.7,6.7
429,Rahsaan Carlton,81,,3.4,8.3,0.407,2.4,5.4,0.455,0.9,2.9,0.316,1.2,1.7,0.667,3.1,0.9,0.6,0.3,,,8.8
430,Will Carlton,20,,1.2,1.9,0.632,1.2,1.9,0.649,0,0.1,0,0.7,1.1,0.667,1.8,0.3,0.3,0.1,,,3.1
431,Brian Carlwell,100,12.8,1.3,2.4,0.55,1.3,2.3,0.559,0,0.1,0.364,0.8,1.3,0.568,2.3,0.3,0.2,0.5,0.8,1.1,3.4
432,Ronnie Carlwell,80,,0.3,0.8,0.422,0.3,0.8,0.422,0,0,,0.2,0.5,0.361,1.6,0.2,0.1,0.5,,,0.8
433,Christian Carlyle,4,11,0.8,1.5,0.5,0.8,1.5,0.5,0,0,,0.3,1,0.25,1.5,1,0.5,0.3,0.3,1,1.8
434,Jackie Carmichael,131,25,4.4,8.5,0.517,4.4,8.4,0.521,0,0.1,0.222,3.3,4.7,0.688,7.2,0.7,0.6,1.5,1.8,2.5,12.1
