ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
395,Patrick Patterson,20,,4.6,8.7,0.523,4.5,8.4,0.536,0.1,0.3,0.167,2.7,4.2,0.639,6.8,1.4,1.3,1.4,,,11.8
396,Reggie Patterson,8,1.8,0.3,0.6,0.4,0.3,0.5,0.5,0,0.1,0,0.3,0.4,0.667,0.1,0,0,0,0.1,0.5,0.8
397,Reggie Patterson,50,,1.5,4,0.373,1.5,4,0.379,0,0.1,0,1,1.7,0.578,3.2,0.4,0.5,0.4,,,4
398,Richard Patterson,29,,0.4,1.6,0.244,0.2,1,0.241,0.1,0.6,0.25,0.3,0.3,0.8,1.1,0.2,0.2,0.1,,,1.2
399,Ron Patterson,49,14.6,1.5,4.2,0.356,0.8,1.7,0.469,0.7,2.6,0.283,0.2,0.5,0.32,1.1,1.4,0.8,0.2,0.7,1.1,3.9
400,Ruben Patterson,50,23.3,5.5,10.6,0.515,4.9,8.5,0.575,0.6,2.1,0.274,3.3,5.4,0.607,5.9,1.7,1.1,0.4,2.2,1.2,14.8
401,Shawntez Patterson,58,22.9,2.5,7,0.356,1.2,3.3,0.351,1.3,3.7,0.36,0.5,1.2,0.463,3.7,0.7,0.4,0.5,1.5,2,6.8
402,Tony Patterson,58,,5.6,11.1,0.503,5.6,11.1,0.504,0,0,0,1.9,3.7,0.509,6.3,1.1,0.4,0.7,,,13.1
403,Trey Patterson,52,11,1,1.8,0.581,1,1.5,0.663,0,0.3,0.077,0.7,1.5,0.475,0.9,1.1,0.5,0,1.1,1.5,2.8
404,Ty Patterson,60,32.9,3.6,8.8,0.414,1.6,3.1,0.516,2.1,5.7,0.359,1.4,2.3,0.637,3.9,1.8,0.9,0.2,1.3,0.6,10.8
405,Tyshawn Patterson,82,17.4,2.2,5.7,0.394,1.6,3.2,0.506,0.6,2.4,0.245,1.5,2.3,0.638,1.7,1.5,0.8,0.1,1.9,1.5,6.5
406,Tyson Patterson,118,,3.7,8.8,0.42,3.2,7.2,0.442,0.5,1.6,0.317,2.4,3.6,0.653,3,5.4,2.1,0.1,,,10.3
407,Vaurice Patterson,58,,2,5.1,0.395,1,2.3,0.427,1.1,2.8,0.37,0.5,0.7,0.769,2.5,1.8,1.1,0.1,,,5.6
408,Juan Pattillo,51,29.8,4,7.8,0.509,4,7.8,0.513,0,0.1,0,2.8,4.2,0.665,7,1,1.1,1.5,2.5,1.8,10.8
409,Ulric Pattillo,27,,0.1,0.7,0.222,0,0.3,0.125,0.1,0.4,0.3,0.1,0.2,0.4,0.4,0.1,0.1,0,,,0.5
410,James Pattman,68,,0.8,2.3,0.358,0.6,1.6,0.374,0.3,0.8,0.327,0.6,0.9,0.695,1.1,1.8,0.5,0,,,2.5
411,Leon Pattman,74,,4.6,10.1,0.452,3.4,6.9,0.488,1.2,3.2,0.373,2.4,2.9,0.842,3.6,1.5,1,0.2,,,12.8
412,Bryan Patton,77,,1.1,3.1,0.336,0.6,1.7,0.351,0.5,1.4,0.318,1.3,1.8,0.737,2.3,2.4,0.8,0,,,3.9
413,Cedric Patton,103,,1.8,4.2,0.424,1.2,2,0.577,0.6,2.1,0.281,0.6,1.2,0.528,1.6,0.5,0.4,0.2,,,4.6
414,Chris Patton ,59,27.2,5.4,10.2,0.53,5.4,10.2,0.532,0,0,0,2.5,3.7,0.668,5.6,1.4,0.6,0.6,2.5,2.7,13.3
415,Greg Patton,18,,0.4,1.8,0.212,0.2,1.3,0.167,0.2,0.5,0.333,0.3,0.3,0.833,0.6,1.1,0.3,0,,,1.2
416,Jason Patton,55,,1.7,4.1,0.417,1.5,3.3,0.446,0.2,0.7,0.282,1,1.3,0.743,2.8,0.8,0.7,0.2,,,4.6
417,Jerrod Patton,9,3,0.7,0.9,0.75,0.7,0.9,0.75,0,0,,0,0.1,0,0.9,0.1,0.1,0.1,0.2,0.1,1.3
418,Jevon Patton,18,5.6,0.1,0.7,0.167,0.1,0.5,0.222,0,0.2,0,0.3,0.4,0.714,0.4,0.9,0.2,0,0.5,0.4,0.5
419,Jonathan Patton,62,,3.3,8,0.413,1.7,3.5,0.486,1.6,4.5,0.357,0.9,1.3,0.716,3.1,1.1,0.9,0.2,,,9.1
420,Joshua Patton,9,9.4,0.8,1.6,0.5,0.8,1.6,0.5,0,0,,0.8,1.2,0.636,1.4,0.1,0.4,1.2,0.9,2.7,2.3
421,Justin Patton,62,21.7,3.6,8,0.449,3.3,6.9,0.48,0.3,1.2,0.264,2.4,4.1,0.58,5.3,1,1,0.4,1.9,2.2,9.9
422,Mark Patton,114,,3.2,6.6,0.482,2.9,5.5,0.523,0.3,1.1,0.28,2.6,3.5,0.754,5.7,0.7,0.9,1,,,9.2
423,Marquis Patton,21,,3.5,8.1,0.427,1.9,4.4,0.435,1.6,3.8,0.418,1.6,2.7,0.589,3,0.5,0.7,0.1,,,10.1
424,Michael Patton,108,14.9,1.6,4.7,0.337,0.6,1.7,0.368,1,3,0.32,0.6,0.8,0.7,0.9,0.9,0.4,0,1.2,0.7,4.7
425,Mitchell Patton,117,18.4,3.2,6.4,0.505,3.2,6.2,0.513,0,0.2,0.238,1.5,2.2,0.696,3.4,0.5,0.3,0.8,1,2.1,8
426,Peter Patton,85,,2.2,5.1,0.421,0.8,2,0.414,1.3,3.1,0.425,1.2,1.6,0.748,2.6,2.8,1.4,0.2,,,6.8
427,Ryan Patton,85,,3.5,8.7,0.407,2.1,4.4,0.468,1.4,4.2,0.343,2.7,3.5,0.761,2.2,4.8,1,0.1,,,11.2
428,Vann Patton,24,,0.2,0.5,0.364,0.1,0.3,0.5,0,0.2,0.2,0.1,0.2,0.75,0.1,0,0.2,0,,,0.5
429,Kye Pattrick,48,,0.7,1.7,0.415,0.7,1.7,0.415,0,0,,0.1,0.3,0.5,2,0.3,0.3,0.6,,,1.5
430,A.J. Patty,18,5.2,0.6,1.6,0.345,0.6,1.3,0.417,0,0.3,0,0.6,0.7,0.833,1.3,0,0.2,0.2,0.2,0.9,1.7
431,Ryan Patzwald,34,,0.2,0.5,0.375,0.1,0.1,1,0.1,0.4,0.231,0.1,0.2,0.667,0.1,0.1,0.1,0,,,0.6
432,Austin Pauga,28,10,1,2.1,0.45,0.3,0.5,0.615,0.7,1.7,0.404,0.1,0.1,0.5,0.8,0.5,0.5,0.1,0.3,0.6,2.7
433,Blake Paul,43,11.4,1.1,2,0.547,1.1,2,0.547,0,0,,0.5,0.9,0.59,2.5,0.2,0.2,0.8,0.6,2,2.7
434,Brandon Paul,138,26.6,3.8,9.8,0.384,2.2,5.1,0.439,1.5,4.7,0.325,2.9,4,0.724,3.8,2.2,1.1,0.5,2.3,2.1,12
435,Brett Paul,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,1,0
436,C.J. Paul,14,,0.1,0.1,1,0.1,0.1,1,0,0,,0.2,0.2,1,0.1,0.3,0.2,0,,,0.4
437,Chris Paul,63,33.5,4.4,9.3,0.472,3,6.4,0.473,1.4,2.9,0.47,4.9,5.8,0.838,3.9,6.3,2.5,0.2,,,15
438,Darius Paul ,35,24.8,4,8.5,0.468,3.7,7.3,0.51,0.3,1.3,0.227,2.2,3.3,0.658,5.7,1.7,0.5,0.4,2.1,2.5,10.5
439,Dwayne Paul,57,,2.9,6,0.478,2.6,4.8,0.535,0.3,1.2,0.257,1.6,2.7,0.601,4.6,1.3,0.8,0.1,,,7.7
440,Franklin Paul,43,,4.3,10,0.429,2.8,5.6,0.51,1.5,4.5,0.328,2.4,3.8,0.63,7.8,2.6,2.7,0.6,,,12.4
441,Jean Paul,21,,0.1,0.6,0.167,0,0.4,0.111,0,0.1,0.333,0.1,0.3,0.5,0.3,0,0.2,0,,,0.4
442,Jermol Paul,84,8.4,0.9,2.5,0.374,0.8,1.7,0.441,0.2,0.8,0.222,0.8,1.2,0.693,1.3,0.2,0.3,0,0.9,0.7,2.8
443,Joey Paul,50,,0.9,2.5,0.339,0.5,1.2,0.393,0.4,1.3,0.288,0.7,0.9,0.766,1.4,0.6,0.3,0.1,,,2.8
444,Karelius Paul,4,,0,0.3,0,0,0,,0,0.3,0,0,0.5,0,0.3,0,0,0,,,0
445,Matt Paul,82,,0.7,2,0.381,0.3,0.7,0.45,0.4,1.2,0.34,0.5,0.8,0.585,1.3,0.7,0.3,0.4,,,2.4
