ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
459,Ronald March,15,18.7,3.2,7.2,0.444,2.1,3.9,0.542,1.1,3.3,0.327,1.1,1.9,0.607,3.2,0.6,0.9,0.7,1.5,2,8.6
460,Robert Marchant,36,,0.3,0.7,0.385,0.3,0.7,0.385,0,0,,0.2,0.4,0.538,0.8,0.1,0.1,0.1,,,0.8
461,Mike Marcial,59,23.7,0.8,2.1,0.38,0.5,1.2,0.397,0.3,0.9,0.358,0.6,0.8,0.702,1.9,3.1,0.7,0,1.4,0.9,2.4
462,John Marciano,17,,1.2,2.4,0.512,1.2,2.4,0.512,0,0,,0.4,0.7,0.583,1.6,0.2,0.1,0.5,0.6,,2.9
463,Kestutis Marciulionis,122,,3,7.6,0.397,1.3,2.6,0.497,1.7,5,0.345,2.6,3.3,0.793,1.8,1.9,1.1,0.1,,,10.3
464,Sandi Marcius,108,11.1,1.1,2,0.548,1.1,2,0.548,0,0,,0.7,1.2,0.603,2.9,0.2,0.3,0.5,0.8,1.6,2.9
465,Michael Marconi,4,3,0.3,0.8,0.333,0.3,0.3,1,0,0.5,0,0,0,,0.5,0.3,0.3,0,0.3,0.5,0.5
466,Pete Marcotte,51,,1,2.4,0.407,0.7,1.5,0.473,0.3,1,0.306,1.1,1.6,0.695,1.7,2.3,0.9,0,,,3.4
467,Alex Marcotullio,128,19.5,1.7,4.2,0.411,0.5,0.9,0.565,1.2,3.3,0.369,0.6,0.9,0.741,2,1.7,0.9,0.1,0.9,2.1,5.3
468,Patrick Marcu,1,1,0,1,0,0,0,,0,1,0,0,0,,0,0,0,0,0,0,0
469,Ben Marcus,17,5.4,0.9,1.4,0.652,0.9,1.4,0.652,0,0,,0.1,0.4,0.167,1.2,0,0.4,0.3,0.2,0.8,1.8
470,Chris Marcus,79,,5.3,9.5,0.558,5.3,9.5,0.558,0,0,,3.5,5.2,0.669,10.1,0.6,0.4,2.7,,,14.1
471,Mike Mardesich,137,,1.6,3.7,0.415,1.6,3.7,0.415,0,0,,0.6,1.1,0.573,3.3,0.6,0.3,0.5,,,3.7
472,Matt Mardis,105,,2.5,6,0.411,1.7,3.9,0.444,0.8,2.1,0.351,0.7,0.8,0.784,1.6,1.4,0.6,0.2,,,6.3
473,Wendell Mardis,19,,0.7,1.8,0.412,0.3,0.7,0.385,0.5,1.1,0.429,0.2,0.3,0.5,1,1.2,0.6,0,0.8,,2.1
