ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER,ID,NAME
2736,"Keith Braxton",7,30.3,4.7,8.1,0.579,4,7,0.571,0.7,1.1,0.625,2.7,4.1,0.655,8.7,2.9,1.9,0.1,2.3,1.6,12.9,15.261,547,"Keith Braxton"
1052,"Keith Charleston",10,23.9,3.3,5.1,0.647,3.2,5,0.64,0.1,0.1,1,1.4,2.5,0.56,5.6,1,0.6,0.1,2.4,2.4,8.1,7.541,840,"Keith Charleston"
1211,"Keith Frazier",63,20.6,2.8,6.4,0.432,1.5,3,0.5,1.3,3.4,0.371,1,1.3,0.786,2.8,1.2,0.6,0.3,1.1,1.3,7.8,5.749,1633,"Keith Frazier"
1224,"Keith Pinckney",31,9.4,1,2.4,0.419,1,2,0.476,0,0.4,0.091,0.3,0.7,0.476,0.5,0.6,0.4,0,1,0.6,2.4,0.509,3827,"Keith Pinckney"
1288,"Keith Shivers",39,28.1,3.3,8.7,0.383,2.7,6.2,0.444,0.6,2.5,0.235,1.4,2.3,0.582,3.6,1.6,1.1,0.2,1.7,2.4,8.6,5.155,4368,"Keith Shivers"
2200,"Keith Smith",8,21.4,2,4.8,0.421,1.3,2.6,0.476,0.8,2.1,0.353,0.3,0.3,1,0.9,2.5,0.5,0.4,1.1,2.5,5,4.591,4468,"Keith Smith"
2200,"Keith Smith",8,21.4,2,4.8,0.421,1.3,2.6,0.476,0.8,2.1,0.353,0.3,0.3,1,0.9,2.5,0.5,0.4,1.1,2.5,5,4.591,4469,"Keith Smith"
2201,"Keith Smith",9,8.7,1.3,3.8,0.353,1.2,2.3,0.524,0.1,1.4,0.077,0.1,0.2,0.5,1.9,1.1,0.3,0.4,0.7,1.1,2.9,2.769,4468,"Keith Smith"
2201,"Keith Smith",9,8.7,1.3,3.8,0.353,1.2,2.3,0.524,0.1,1.4,0.077,0.1,0.2,0.5,1.9,1.1,0.3,0.4,0.7,1.1,2.9,2.769,4469,"Keith Smith"
3383,"Keith Stone",9,11.2,1.1,3.3,0.333,0.7,2.1,0.316,0.4,1.2,0.364,0.9,1.1,0.8,1.8,0.7,0.2,0.3,0.8,0.8,3.6,2.402,4602,"Keith Stone"
708,"Kelan Martin",77,22.3,4.3,10,0.433,3.2,6.6,0.485,1.1,3.4,0.332,2.4,3.2,0.754,4.4,0.8,0.5,0.4,1.4,2.1,12.2,6.914,3075,"Kelan Martin"
1883,"Keljin Blevins",54,19.4,1.3,3.9,0.321,1,2.4,0.402,0.3,1.5,0.188,1.2,1.9,0.618,2.7,0.8,0.4,0.2,1.4,1.6,4,2.505,446,"Keljin Blevins"
1805,"Kellen Blake",19,2.1,0.5,0.8,0.563,0.3,0.5,0.667,0.2,0.4,0.429,0.3,0.4,0.625,0.2,0.2,0.2,0,0.1,0.1,1.4,1.029,438,"Kellen Blake"
1451,"Kellen McCormick",98,11.7,1.5,3.3,0.453,0.4,0.8,0.558,1,2.5,0.42,0.3,0.4,0.727,1.4,0.3,0.1,0.1,0.4,1.2,4.3,2.64,3159,"Kellen McCormick"
712,"Kellon Thomas",117,22,2.1,5.8,0.369,1.4,3.6,0.398,0.7,2.2,0.321,1.9,2.6,0.752,1.7,1.9,0.6,0,1.3,2.1,6.9,3.462,4775,"Kellon Thomas"
869,"Kelvin Amayo",48,21.8,2.6,5.5,0.479,2.5,5,0.513,0.1,0.6,0.185,1.6,3.2,0.503,4.4,2.5,1,0.3,1.9,2.5,7,6.866,127,"Kelvin Amayo"
1396,"Kelvin Robinson",7,17,2.7,6.6,0.413,1.9,4.4,0.419,0.9,2.1,0.4,2.4,3.7,0.654,4.1,2.3,0.9,0,2.1,2,8.7,6.631,4109,"Kelvin Robinson"
596,"Kemy Osse",101,16,1.9,5,0.38,0.8,2,0.412,1,2.9,0.358,0.8,1.2,0.701,2.3,0.7,0.7,0.1,0.7,1.2,5.6,3.784,3684,"Kemy Osse"
2159,"Ken Williams",104,30.5,4.4,11.8,0.371,2.3,5.6,0.41,2.1,6.2,0.336,2.7,3.4,0.795,3.5,2.6,0.7,0.2,2.2,1.7,13.5,6.782,5246,"Ken Williams"
423,"Kendal Manuel",9,18.6,2.4,4.6,0.537,1.1,1.9,0.588,1.3,2.7,0.5,0.3,0.7,0.5,1.4,1.3,0.3,0,1.3,2.2,6.6,3.952,3037,"Kendal Manuel"
13,"Kendal Yancy",106,15.3,1.6,3.7,0.423,1.1,2.4,0.464,0.5,1.3,0.352,0.9,1.4,0.626,2.3,1,0.4,0.1,0.7,1.1,4.5,3.898,5379,"Kendal Yancy"
213,"Kendall Jackson",60,7.4,0.5,1.5,0.356,0.2,0.5,0.481,0.3,1,0.3,0.3,0.3,0.789,0.6,0.4,0.3,0,0.4,1,1.6,1.09,2356,"Kendall Jackson"
1414,"Kendall Pollard",102,20.6,3,5.7,0.532,3,5.5,0.545,0.1,0.3,0.259,2.1,3.9,0.542,3.8,0.9,0.6,0.6,1.6,2.4,8.3,5.788,3850,"Kendall Pollard"
1844,"Kendall Small",36,7.8,0.5,1.3,0.4,0.5,1,0.459,0,0.2,0.125,0.6,1,0.622,0.7,0.6,0.5,0,0.4,1.1,1.7,1.432,4433,"Kendall Small"
2206,"Kendall Smith",64,23.3,3.1,7.7,0.399,2.4,5.5,0.437,0.6,2.1,0.301,2.4,3.5,0.68,2.3,2.5,0.8,0.1,1.9,1.4,9.2,4.636,4470,"Kendall Smith"
3106,"Kendall Stephens",90,19.5,2.5,7,0.351,0.5,1.6,0.313,1.9,5.4,0.362,0.9,1.2,0.757,1.8,1.1,0.4,0.3,0.8,1.6,7.8,3.884,4573,"Kendall Stephens"
801,"Kendrick Nunn",96,27.7,3.8,9.1,0.424,2.2,4.7,0.465,1.7,4.4,0.379,1.3,1.6,0.805,3.3,1.6,1.1,0.2,1.3,1.6,10.6,7.439,3582,"Kendrick Nunn"
293,"Kendrick Ray",71,24.3,4.6,10.1,0.456,3.7,7.4,0.504,0.9,2.8,0.33,2.1,2.8,0.723,3.4,2.1,0.8,0.2,1.8,2.3,12.2,7.178,3964,"Kendrick Ray"
926,"Kendrick Thompson",7,26.1,1.9,5.9,0.317,0.4,1.4,0.3,1.4,4.4,0.323,0,0.3,0,2.3,3.9,1.4,0.3,1.4,2.7,5.1,6.559,4802,"Kendrick Thompson"
233,"Kennedy Edwards",43,14.7,2,4.7,0.414,1.4,2.8,0.492,0.6,1.9,0.296,0.9,1.5,0.609,3.5,0.6,0.5,0.4,0.9,1.8,5.4,4.929,1395,"Kennedy Edwards"
1918,"Kennedy McKinney",9,18.4,2.1,5.8,0.365,2,4.4,0.45,0.1,1.3,0.083,1,1.6,0.643,2.8,1.7,1.1,0,1.9,1.8,5.3,3.568,3212,"Kennedy McKinney"
2218,"Kennedy Meeks",114,20.5,4,7.3,0.549,4,7.2,0.55,0,0,0,1.8,2.8,0.628,6.8,0.9,0.6,1,1.4,2.2,9.7,10.48,3249,"Kennedy Meeks"
203,"Kenneth Ogbe",66,13.1,1.5,3.1,0.468,0.6,1.3,0.446,0.9,1.8,0.484,1.2,1.6,0.72,1.3,0.6,0.3,0.1,0.6,1.3,5,3.273,3627,"Kenneth Ogbe"
463,"Kenny Carpenter",62,15.1,1.8,4.5,0.399,1.3,3,0.451,0.5,1.5,0.298,0.6,0.9,0.655,2.1,1,0.4,0.1,0.8,1.1,4.6,3.405,777,"Kenny Carpenter"
2343,"Kenny Cooper",117,19.1,1.8,4.1,0.45,1.8,4,0.454,0,0.1,0.143,1.5,2.5,0.599,3.5,0.5,0.3,0.3,1.3,0.6,5.2,3.691,999,"Kenny Cooper"
2344,"Kenny Cooper",11,20.2,2.2,5.7,0.381,1.5,3.1,0.471,0.7,2.6,0.276,1.8,2.9,0.625,1.9,2.2,1.1,0.5,1.8,2.8,6.9,4.406,999,"Kenny Cooper"
1804,"Kenny Jones",44,24.7,3.8,6.9,0.556,3.7,6.5,0.566,0.1,0.3,0.357,1.3,2.8,0.46,5.8,1.2,0.8,0.5,1.7,2.4,9,8.653,2542,"Kenny Jones"
1805,"Kenny Jones",9,6.8,0.9,2.8,0.32,0.8,1.9,0.412,0.1,0.9,0.125,0.4,0.7,0.667,0.8,0.7,0.3,0,0.6,0.7,2.3,0.864,2542,"Kenny Jones"
70,"Kenny Kaminski",69,21.8,3,7.2,0.417,1,2.2,0.435,2,4.9,0.409,1.1,1.4,0.832,2.6,0.8,0.4,0.3,0.7,1.8,9.1,5.824,2599,"Kenny Kaminski"
502,"Kenny Paul Geno",84,12.8,0.8,1.9,0.401,0.5,1,0.471,0.3,0.8,0.314,0.3,0.4,0.595,1.9,0.8,0.3,0.3,0.4,1.3,2,3.418,3740,"Kenny Paul Geno"
2162,"Kenny Williams",39,8.6,0.8,1.8,0.458,0.5,0.8,0.6,0.4,1.1,0.357,0.3,0.4,0.867,1.3,0.6,0.3,0.1,0.4,0.6,2.4,2.616,5244,"Kenny Williams"
2167,"Kenrich Williams",41,28.1,3.1,6.7,0.467,2.6,5.3,0.493,0.5,1.4,0.368,2.1,3.6,0.591,7.5,1.6,1,1,1,2.4,8.9,11.409,5245,"Kenrich Williams"
6,"Kentan Facey",98,14.1,1.3,2.4,0.549,1.3,2.3,0.546,0,0,0.75,0.5,0.8,0.676,3.8,0.3,0.2,0.6,0.6,1.9,3.2,5.155,1481,"Kentan Facey"
3040,"Kentrall Brooks",90,10.7,0.8,1.9,0.413,0.8,1.8,0.429,0,0.1,0,0.6,0.8,0.724,2.5,0.6,0.1,0.5,0.9,2.2,2.1,3.046,582,"Kentrall Brooks"
474,"Kentrell Barkley",41,29.1,3.4,7.4,0.459,2.6,5,0.519,0.8,2.4,0.33,3,4.5,0.668,6.4,3.2,1.1,0.4,1.8,1.5,10.6,11.209,273,"Kentrell Barkley"
4039,"Keon Burns",44,10.9,0.6,2,0.311,0.2,0.6,0.296,0.5,1.4,0.317,0.4,0.5,0.696,1.2,0.6,0.1,0,0.5,0.9,2.1,1.749,694,"Keon Burns"
1619,"Keon Clergeot",5,9,0.6,3.4,0.176,0.4,1.2,0.333,0.2,2.2,0.091,1,1.6,0.625,1.2,0.2,0.2,0,0.6,1,2.4,-0.388,916,"Keon Clergeot"
1222,"Keon Johnson",103,29.7,4.4,10.3,0.428,2.4,5.1,0.466,2,5.2,0.391,3.6,4.3,0.844,2.9,2,0.7,0,1.6,1.9,14.4,7.412,2471,"Keon Johnson"
2170,"Keon Williams",38,18.7,1.2,3.3,0.346,0.7,1.8,0.418,0.4,1.6,0.267,0.4,0.8,0.586,3.1,0.5,0.7,0.2,0.8,1.4,3.2,3.486,5247,"Keon Williams"
1097,"Keondre Dew",27,6.9,0.4,1.6,0.233,0.4,1.5,0.244,0,0.1,0,0.1,0.3,0.286,1.9,0.3,0.1,0,0.8,0.9,0.8,0.996,1223,"Keondre Dew"
288,"Keonta Vernon",43,19.8,3,6.3,0.476,3,6.3,0.476,0,0,0.5,1.4,2.5,0.569,5.7,0.7,0.5,0.5,1.5,3.5,7.5,6.95,4980,"Keonta Vernon"
112,"Kerem Kanter",55,8.1,1.4,2.8,0.494,1.2,2.1,0.579,0.2,0.7,0.25,0.7,1.1,0.667,1.8,0.2,0.1,0.1,0.4,1.1,3.7,2.622,2602,"Kerem Kanter"
1748,"Kerry Blackshear Jr.",35,19.2,2.4,4.3,0.553,2.3,3.8,0.594,0.1,0.5,0.235,1.4,2.5,0.558,4.5,0.6,0.5,0.4,1,2.8,6.2,6.405,431,"Kerry Blackshear Jr."
297,"Kerwin Okoro",28,7.4,0.8,2.3,0.359,0.5,1.3,0.417,0.3,1,0.286,0.4,0.4,0.909,0.9,0.3,0.1,0,0.6,0.8,2.3,0.925,3644,"Kerwin Okoro"
1112,"Kerwin Roach Jr.",41,19.8,2.7,6,0.443,2.1,4.1,0.506,0.6,1.9,0.303,2.4,3.7,0.642,3.1,1.6,0.9,0.3,1.7,2.6,8.2,5.524,4065,"Kerwin Roach Jr."
402,"Kethan Savage",89,21.8,2.8,6.5,0.431,2.4,5,0.479,0.4,1.4,0.266,2.5,3.5,0.706,3.4,1.7,0.9,0.4,1.7,1.9,8.4,5.999,4259,"Kethan Savage"
1385,"Kevarrius Hayes",44,11.8,1.1,1.7,0.632,1.1,1.7,0.64,0,0,0,0.9,1.8,0.532,2.7,0.2,0.3,0.8,0.5,1.9,3.1,4.155,2080,"Kevarrius Hayes"
688,"KeVaughn Allen",45,27.4,4,9.7,0.409,2.5,5.1,0.489,1.4,4.5,0.319,2.6,3,0.86,2.6,1.5,1.2,0.2,1.1,1.6,12,6.645,99,"KeVaughn Allen"
213,"Kevin Baker",8,22.9,2.6,7.8,0.339,0.3,1.5,0.167,2.4,6.3,0.38,0.9,1.5,0.583,2.1,2.6,1.6,0,1.9,1.5,8.5,5.708,245,"Kevin Baker"
3380,"Kevin Brown",87,18.3,1.9,5.3,0.359,0.9,2.3,0.376,1,3,0.346,1.2,1.7,0.709,1.6,1,0.8,0.1,1.2,1.7,6,2.95,618,"Kevin Brown"
846,"Kevin Degnan",45,8.9,1.1,2.6,0.42,0.7,1.4,0.492,0.4,1.2,0.333,0.2,0.4,0.45,1.8,0.2,0.2,0.2,0.4,1.1,2.8,2.482,1200,"Kevin Degnan"
1619,"Kevin Dorsey",26,18.6,2.2,6.2,0.36,1.9,4.5,0.424,0.3,1.7,0.186,2.1,2.9,0.72,2.3,1.4,0.5,0.2,1.4,1.7,6.8,3.112,1290,"Kevin Dorsey"
1897,"Kevin Hervey",58,24.4,3.9,9.5,0.413,2.6,5,0.521,1.3,4.5,0.294,2.2,2.9,0.766,7.1,1.4,0.7,0.4,1.8,2,11.4,9.685,2136,"Kevin Hervey"
2448,"Kevin Holland",37,21.7,0.9,2.7,0.327,0.4,1.1,0.341,0.5,1.6,0.317,0.2,0.5,0.471,1.8,2.1,0.5,0,1.5,1.1,2.5,2.906,2200,"Kevin Holland"
2601,"Kevin Holmes Jr.",28,10.1,0.6,2.3,0.277,0.3,0.6,0.438,0.4,1.8,0.224,0.1,0.2,0.333,1.8,0.1,0.2,0.4,0.7,0.8,1.8,1.608,2216,"Kevin Holmes Jr."
3077,"Kevin Huerter",11,26.8,2.7,7,0.39,1.3,2.5,0.519,1.5,4.5,0.32,0.7,0.9,0.8,5.3,1.5,0.7,1.1,0.9,1.3,7.6,9.26,2265,"Kevin Huerter"
1225,"Kevin Johnson",108,18.5,1.9,5,0.369,0.9,2,0.455,1,3.1,0.313,0.8,1.1,0.744,1.4,1.2,0.8,0.1,1.1,1.6,5.5,3.181,2472,"Kevin Johnson"
1163,"Kevin Little",44,28.5,4.8,12.9,0.374,2.5,6.3,0.387,2.4,6.6,0.362,1.5,1.8,0.79,2.4,2.6,1.2,0,2.2,2,13.5,6.261,2900,"Kevin Little"
1340,"Kevin McClain",39,11.5,2.1,5,0.408,1.4,2.7,0.523,0.6,2.3,0.27,0.9,1.4,0.655,1.3,0.9,0.4,0.1,1.3,1.5,5.6,2.033,3145,"Kevin McClain"
2465,"Kevin Mickle",39,10.9,0.9,1.8,0.5,0.9,1.8,0.507,0,0,0,0.4,0.7,0.607,2.2,0.3,0.3,0.1,0.8,1.4,2.2,2.495,3276,"Kevin Mickle"
2015,"Kevin Puryear",40,25.1,4,8.8,0.457,3.6,7.5,0.487,0.4,1.4,0.296,3.2,3.9,0.821,5.1,0.6,0.4,0.2,1.6,1.6,11.7,6.964,3926,"Kevin Puryear"
726,"Kevin Scott",9,21.2,2.4,7.6,0.324,1.8,4.7,0.381,0.7,2.9,0.231,1.4,2.1,0.684,3.3,1.1,0.9,0,1.7,1.8,7,3.374,4302,"Kevin Scott"
992,"Kevin Seymour",64,22.3,1.6,4.3,0.368,1.2,3.2,0.386,0.3,1.1,0.314,0.4,0.6,0.65,1.9,2.6,0.4,0.1,1.6,0.8,3.9,3.386,4335,"Kevin Seymour"
160,"Kevin Vannatta",73,30.6,3.1,6.5,0.476,2.1,3.7,0.57,1,2.8,0.351,2.4,3.2,0.755,3.9,2.6,1.2,0.1,1.7,1.6,9.6,8.493,4959,"Kevin Vannatta"
2,"Kevin Zabo",25,13.4,1.2,3.2,0.358,0.6,1.9,0.333,0.5,1.3,0.394,0.8,1.2,0.7,1.1,1.2,0.4,0,0.8,1.5,3.7,2.103,5402,"Kevin Zabo"
931,"Kevon Harris",8,20.8,2.3,5.3,0.429,1.6,3.3,0.5,0.6,2,0.313,3.3,4.1,0.788,2.3,0.9,0.6,0.4,1.3,1.5,8.4,4.38,2027,"Kevon Harris"
1615,"Kevon Tucker",3,8.7,0.7,2,0.333,0.7,1,0.667,0,1,0,0.3,0.7,0.5,1,0.7,0.7,0,0,0.7,1.7,2.055,4893,"Kevon Tucker"
815,"Keyshawn Evans",17,11,0.8,2.8,0.298,0.2,0.7,0.333,0.6,2.1,0.286,0.2,0.4,0.429,0.9,1.2,0.3,0,0.7,0.5,2.4,1.551,1472,"Keyshawn Evans"
3005,"Keyshawn Woods",42,26.2,3.6,7,0.51,2.1,4.1,0.523,1.4,2.9,0.492,1,1.4,0.741,2.8,1.6,0.6,0.1,1.3,2,9.6,6.779,5337,"Keyshawn Woods"
379,"Khadeem Lattin",80,18.1,1.8,3.5,0.525,1.8,3.5,0.529,0,0,0,0.9,1.4,0.623,4.6,0.5,0.8,1.6,0.8,2.6,4.5,7.665,2797,"Khadeem Lattin"
515,"Khadeen Carrington",74,28.7,4.4,10.2,0.429,3.1,6.6,0.469,1.3,3.6,0.355,2.6,3.6,0.722,3,2.2,1,0.2,1.9,2.1,12.6,6.886,782,"Khadeen Carrington"
203,"Khadre Lane",27,12.4,1.3,3.6,0.365,0.9,2,0.426,0.4,1.6,0.286,1.3,2,0.667,1.3,0.5,0.4,0.4,0.5,1.5,4.4,2.256,2776,"Khadre Lane"
3007,"Khalen Cumberlander",92,28.5,3.4,8.3,0.407,2.4,5.1,0.474,1,3.2,0.301,1.3,2.2,0.6,2.7,2.2,0.9,0.1,2,1.9,9,5.057,1059,"Khalen Cumberlander"
836,"Khalid Nwandu",97,15.9,1.1,2.5,0.443,1.1,2.4,0.453,0,0.1,0.25,0.9,1.7,0.539,2.1,1.5,0.8,0.1,1.4,2,3.2,3.211,3586,"Khalid Nwandu"
353,"Khalil Ahmad",30,27.3,4.6,10.8,0.429,3.4,7.1,0.481,1.2,3.7,0.327,3.8,4.9,0.77,4.4,1.6,0.8,0.2,1.8,2.2,14.3,7.782,51,"Khalil Ahmad"
777,"Khalil Batie",31,3.8,0.3,1,0.281,0.1,0.5,0.188,0.2,0.5,0.375,0,0.1,0,0.6,0.3,0.1,0.1,0.1,0.4,0.8,0.94,308,"Khalil Batie"
1417,"Khalil Fuller",31,9.8,0.9,1.9,0.475,0.9,1.9,0.483,0,0,0,0.6,1.4,0.409,2.2,0.1,0.1,0,0.8,1.3,2.4,1.665,1665,"Khalil Fuller"
201,"Khalil Iverson",44,13.4,1.2,2.3,0.525,1.1,1.9,0.588,0,0.3,0.143,0.6,1.1,0.531,2.3,0.6,0.4,0.6,1,0.9,3,3.308,2326,"Khalil Iverson"
1845,"Khalil Small",65,19.3,2.8,6.3,0.438,2,4.2,0.476,0.8,2.1,0.362,1.5,2.2,0.709,3.2,0.9,0.7,0.2,1.1,2.4,7.8,5.456,4434,"Khalil Small"
1107,"Khallid Hart",89,35,5.2,11.9,0.44,3.3,6.5,0.503,1.9,5.4,0.363,4.5,5.5,0.819,2.8,2.3,1.3,0.1,2.2,2.3,16.9,8.114,2048,"Khallid Hart"
666,"Khari Harley",45,15.4,0.8,2.3,0.362,0.5,1.3,0.414,0.3,1,0.298,0.9,1.2,0.774,1.4,0.7,0.4,0.2,0.7,1.6,2.9,2.205,1994,"Khari Harley"
2517,"Khari Holloway",32,12.9,1,2.9,0.355,0.6,1.5,0.388,0.4,1.4,0.318,1,1.1,0.886,1.1,1,0.3,0,0.6,1.3,3.5,2.184,2210,"Khari Holloway"
1803,"Khari Price",90,23.6,1.9,4.8,0.396,0.8,1.8,0.432,1.1,3,0.375,1.4,1.7,0.843,2,2.6,0.8,0.1,1.4,2.2,6.4,5.425,3897,"Khari Price"
204,"Khris Lane",44,24.2,3.6,7.2,0.506,3,5.6,0.538,0.6,1.6,0.391,1,1.6,0.611,5.8,0.6,0.6,0.4,1.2,2.8,8.9,8.416,2777,"Khris Lane"
895,"Khwan Fore",42,22,2.7,5.4,0.5,2.4,4.4,0.543,0.3,1,0.318,1.1,2,0.541,3.1,1.4,1.3,0.1,1.2,2.3,6.9,6.06,1582,"Khwan Fore"
10,"Khy Kabellis",42,30.8,3,7.3,0.403,1.9,3.9,0.479,1.1,3.5,0.317,1.9,2.6,0.703,2.8,2.4,0.8,0.2,1.9,1.5,8.9,5.745,2590,"Khy Kabellis"
316,"Khyan Rayner",48,4.4,0.3,1,0.313,0.1,0.4,0.316,0.2,0.6,0.31,0.3,0.6,0.571,0.4,0.2,0.2,0,0.2,0.5,1.1,0.506,3968,"Khyan Rayner"
719,"Khyri Thomas",44,20.5,3,5.9,0.51,2.1,4,0.534,0.9,1.9,0.459,0.9,1.5,0.597,4.2,1.6,1.1,0.2,1.1,1.8,7.8,8.229,4776,"Khyri Thomas"
1716,"Kiefer Douse",37,15.9,1.8,4.2,0.429,1.5,3,0.505,0.3,1.2,0.233,0.8,1.2,0.622,2.5,1.5,0.5,0,1.1,2,4.6,4.062,1305,"Kiefer Douse"
384,"Kienan Walter",4,5,1.5,3.5,0.429,1.3,2.5,0.5,0.3,1,0.25,0.3,0.8,0.333,2.8,0.3,0,0,1,1.5,3.5,2.665,5041,"Kienan Walter"
1497,"Kijana Love",8,10.8,1.3,3.6,0.345,0.6,1.9,0.333,0.6,1.8,0.357,0.5,0.5,1,0.5,0.5,0.4,0,1.4,1.1,3.6,0.238,2940,"Kijana Love"
1120,"Killian Tillie",10,14.7,1.8,4.1,0.439,1.1,2.6,0.423,0.7,1.5,0.467,0.4,0.7,0.571,3.9,0.7,0.9,0.4,0.8,2.3,4.7,6.135,4828,"Killian Tillie"
216,"Kimani Jackson",34,10.3,1.1,2.8,0.415,1.1,2.5,0.442,0,0.2,0.125,0.6,1,0.543,2.4,0.4,0.1,0.4,1.1,1.9,2.9,2.307,2357,"Kimani Jackson"
2175,"Kimar Williams",41,20.3,1.5,4,0.37,1.3,3.3,0.404,0.1,0.6,0.192,1.2,2,0.598,2.8,2.3,0.9,0,1.2,1.8,4.2,4.621,5248,"Kimar Williams"
69,"Kimbal MacKenzie",41,19,1.8,4.4,0.408,1,2.2,0.449,0.8,2.2,0.367,1.2,1.5,0.817,1.2,1.7,0.7,0.1,1.3,2,5.6,3.527,2985,"Kimbal Mackenzie"
1405,"King McClure",42,12.5,1.5,3.5,0.428,0.6,1.1,0.574,0.8,2.3,0.357,0.6,0.8,0.686,1.1,0.7,0.8,0.1,0.4,1.2,4.4,3.223,3153,"King McClure"
296,"Kinnon LaRose",29,5.4,0.4,0.8,0.5,0.1,0.1,0.75,0.3,0.7,0.45,0.1,0.1,1,0.9,0.3,0.2,0.1,0.3,0.6,1.3,1.672,2755,"Kinnon LaRose"
1890,"KiShawn Pritchett",5,6.6,0.4,1.4,0.286,0.4,0.6,0.667,0,0.8,0,0.4,0.6,0.667,0.8,0.2,0,0,0.4,0.6,1.2,0.288,3908,"KiShawn Pritchett"
185,"KJ Feagin",31,30.9,4.1,9.3,0.439,2.9,5.9,0.489,1.2,3.5,0.355,1.9,2.4,0.8,2.5,3.8,0.6,0.1,2.3,2,11.4,7.075,1497,"KJ Feagin"
1400,"KJ Robinson",10,11.8,1.2,3.2,0.375,0.7,1.9,0.368,0.5,1.3,0.385,0.7,0.8,0.875,0.7,1.4,0.4,0,0.9,0.3,3.6,2.163,4108,"KJ Robinson"
424,"Klint Carlson",59,16.5,2,4.3,0.469,1.6,3,0.522,0.4,1.3,0.342,1,1.2,0.781,2.6,0.7,0.5,0.1,0.7,1.4,5.4,4.478,772,"Klint Carlson"
1601,"Knox Hellums",9,16.8,1.7,4,0.417,0.4,1.7,0.267,1.2,2.3,0.524,0.8,0.8,1,1.2,0.4,0.3,0.1,1,1.6,5.3,2.473,2102,"Knox Hellums"
188,"Kobe Gantz",8,17.3,1.4,3.4,0.407,1.1,2.3,0.5,0.3,1.1,0.222,0.8,1.5,0.5,1.5,2.4,0.3,0.1,1.5,1.6,3.8,3.076,1693,"Kobe Gantz"
152,"Kobe Paras",7,6.7,0.7,2.1,0.333,0.7,1.3,0.556,0,0.9,0,0.3,1,0.286,1,0.1,0.3,0,0.3,1.1,1.7,0.419,3712,"Kobe Paras"
1488,"Kobi Simmons",10,29.2,4.3,9.7,0.443,3.1,6.3,0.492,1.2,3.4,0.353,2.3,3,0.767,1.8,1.8,1,0,1.1,2.8,12.1,6.069,4398,"Kobi Simmons"
746,"Kobie Eubanks",12,4.8,0.5,1.8,0.273,0.2,0.3,0.667,0.3,1.6,0.211,0,0.1,0,1.1,0.3,0.3,0.1,0.1,0.3,1.3,1.366,1463,"Kobie Eubanks"
1654,"Koby McEwen",10,28.4,4,8,0.5,2.7,4.5,0.6,1.3,3.5,0.371,2.2,3.6,0.611,4.5,3.2,0.7,0.5,2.2,1.9,11.5,9.545,3181,"Koby McEwen"
2189,"Kodi Justice",59,21.1,2.2,5.5,0.402,0.7,1.8,0.38,1.5,3.7,0.413,0.8,1.1,0.766,2.1,2.1,0.7,0.2,1.4,2.2,6.8,5.227,2586,"Kodi Justice"
1155,"Kofi Andoh",82,13.3,0.7,2.1,0.353,0.6,1.8,0.368,0.1,0.3,0.269,1.2,1.6,0.741,1.7,0.5,0.4,0.1,0.8,1.3,2.8,1.958,157,"Kofi Andoh"
671,"Koh Flippin",7,4.9,0.9,1.3,0.667,0.4,0.6,0.75,0.4,0.7,0.6,0.4,0.6,0.75,0.3,0.6,1,0.1,0.4,0.9,2.6,2.572,1563,"Koh Flippin"
1319,"Konner Frey",34,24.6,4.1,9.8,0.422,2.8,5.9,0.482,1.3,4,0.333,2.9,3.9,0.724,6.3,1.1,0.5,0.4,2,2.4,12.5,8.38,1647,"Konner Frey"
3007,"Konstantinos Mitoglou",73,23.2,3.1,7.2,0.43,1.7,3.2,0.534,1.4,4.1,0.348,1.9,2.5,0.772,5.2,0.6,0.5,0.7,1.4,2.4,9.6,7.631,3348,"Konstantinos Mitoglou"
2409,"Kory Holden",59,35.2,5.1,12.8,0.395,3.5,8.7,0.4,1.6,4.1,0.384,3.4,4.4,0.775,3.1,4.6,0.5,0.1,3.1,2,15.1,7.571,2189,"Kory Holden"
522,"Kosta Jankovic",16,6.8,0.9,1.8,0.483,0.6,1.1,0.556,0.3,0.7,0.364,0,0.1,0,0.9,0.3,0.1,0.1,0.3,0.8,2,1.722,2389,"Kosta Jankovic"
135,"Kris Acox",92,24.4,3.1,5.3,0.592,3.1,5.3,0.593,0,0,0,1.2,2.4,0.525,6.3,0.5,0.7,0.4,1.3,2.4,7.5,8.465,16,"Kris Acox"
1673,"Kris Clyburn",8,26.9,3.8,7.9,0.476,3,5.3,0.571,0.8,2.6,0.286,1.5,2.1,0.706,4.8,2,0.6,0,0.8,1.4,9.8,8.976,926,"Kris Clyburn"
707,"Kris Jenkins",119,20.8,2.8,6.4,0.434,1.1,2,0.542,1.7,4.4,0.386,1.5,1.7,0.832,2.7,1.3,0.6,0.3,0.8,1.9,8.7,6.599,2412,"Kris Jenkins"
718,"Kris Martin",38,22.8,3.1,7.3,0.419,1.4,3.1,0.466,1.6,4.2,0.384,1.2,1.7,0.682,2.7,1.3,0.7,0.4,1.5,1.2,8.9,5.442,3076,"Kris Martin"
