ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
190,Mike Iuzzolino,112,24.2,4,7.6,0.527,2.2,4.1,0.54,1.8,3.5,0.512,3.6,4.1,0.878,1.9,2.8,0.6,0,1.6,1.4,13.3
191,Nenad Ivancevic,4,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
192,Ilija Ivankovic,10,5.4,0.3,0.7,0.429,0.3,0.7,0.429,0,0,,0.1,0.1,1,1.2,0.2,0,0,0,1.4,0.7
193,Uros Ivanovic,12,,0.9,1.8,0.524,0.6,1.1,0.538,0.3,0.7,0.5,0.7,0.7,1,1,0.6,0.2,0.1,,,2.8
194,Vuk Ivanovic,39,,1,2.2,0.464,1,2.2,0.464,0,0,,0.6,1,0.615,2.3,0.4,0.1,0.3,1,,2.6
195,Chip Ivany,22,2,0.1,0.5,0.25,0.1,0.3,0.429,0,0.2,0,0,0.1,0,0.4,0.1,0,0,0.4,0.2,0.3
196,Dusko Ivaz,55,,2.2,5.8,0.386,1.1,2.9,0.399,1.1,2.9,0.373,0.8,1.1,0.738,4.4,0.7,0.2,0.3,,,6.4
197,Ryan Iversen,88,,3,7.4,0.4,1.7,3.7,0.459,1.3,3.7,0.34,2.3,2.9,0.784,5.8,2.6,1.7,0.1,,,9.5
198,Allen Iverson,67,32.5,7.7,17.5,0.44,5.9,11.7,0.503,1.8,5.8,0.314,5.8,8.5,0.683,3.6,4.6,3.2,0.3,4.1,2.5,23
199,Casey Iverson,36,,0.6,1.4,0.431,0.3,0.7,0.462,0.3,0.7,0.4,0.1,0.3,0.4,0.4,0.6,0.2,0,,,1.6
200,Colton Iverson,133,21.7,2.8,5.2,0.546,2.8,5.2,0.546,0,0,,1.9,3.4,0.564,5.7,0.9,0.4,0.9,1.6,1.7,7.6
201,Khalil Iverson,44,13.4,1.2,2.3,0.525,1.1,1.9,0.588,0,0.3,0.143,0.6,1.1,0.531,2.3,0.6,0.4,0.6,1,0.9,3
202,Kuran Iverson,64,19.1,2.6,5.6,0.465,2.3,4.5,0.502,0.4,1.1,0.319,1.1,2.1,0.541,4.7,1.3,0.6,0.7,1.6,2.2,6.7
203,Marcus Iverson,28,,1,1.8,0.592,1,1.7,0.596,0,0.1,0.5,0.9,1.4,0.65,2,0.9,0.9,0.1,,,3
204,Kavante Ivery,11,,0.6,1.7,0.368,0.5,0.7,0.625,0.2,1,0.182,0.5,0.7,0.75,0.7,0.3,0.6,0,,,2
205,Kealen Ives,32,18.2,1.5,4.6,0.32,0.8,2.5,0.296,0.7,2.1,0.348,1.1,1.4,0.778,1.8,1.9,0.7,0,1.3,1.7,4.8
206,Chuckie Ivey,14,,0.4,2.4,0.147,0.2,0.9,0.25,0.1,1.6,0.091,0.5,0.6,0.778,0.6,0.5,0.6,0,,,1.4
207,Isaiah Ivey,121,15.6,1.5,4,0.377,0.8,2,0.402,0.7,2,0.351,1,1.3,0.803,2,0.7,0.4,0.2,0.5,1,4.7
208,Jason Ivey,93,,2.2,5.3,0.421,2,4.8,0.424,0.2,0.5,0.392,1.1,2.2,0.495,5,0.6,0.7,0.5,,,5.8
209,Jeb Ivey,55,,4.5,11.4,0.397,2.1,5.1,0.407,2.5,6.3,0.39,2.2,2.3,0.937,3.1,2.9,0.9,0,,,13.7
210,Jimond Ivey,41,12,1.4,3,0.479,1.1,2,0.58,0.3,1,0.275,0.9,1.3,0.685,2.4,1,0.4,0.1,0.7,1.1,4
211,Royal Ivey,133,24.7,2.8,6.1,0.455,2.4,4.9,0.483,0.4,1.2,0.338,1.9,2.6,0.709,3.1,2.3,0.9,0.2,,,7.8
212,Kyle Ivey-Jones,10,,4.9,9.1,0.538,,,,,,,2.4,3,0.8,5.8,1.4,0.8,0.2,,,12.4
213,J.T. Ivie,2,,0.5,1,0.5,0.5,1,0.5,0,0,,0,0,,0.5,0,0,0,,,1
214,Paolo Ivis,32,2.9,0.1,0.5,0.267,0.1,0.5,0.267,0,0,,0.1,0.2,0.6,0.4,0,0,0.2,0,0.3,0.3
215,Anthony Ivory,18,,0.5,1.1,0.474,0.5,1.1,0.474,0,0,,0.3,0.4,0.857,0.8,0,0.2,0.2,,,1.3
216,Jacob Ivory,38,13.8,0.9,2.5,0.358,0.8,2.1,0.41,0.1,0.4,0.118,1.7,2.1,0.833,1.2,1.4,0.4,0,1.2,1.4,3.6
217,Josh Ivory,85,9.1,0.4,1.5,0.272,0,0.3,0.154,0.4,1.2,0.303,0.1,0.2,0.375,0.7,0.7,0.2,0,0.6,0.9,1.2
218,Terrell Ivory,66,,0.9,1.9,0.449,0.8,1.6,0.495,0.1,0.4,0.25,0.8,1.2,0.684,1.2,1.3,0.6,0,,,2.6
219,Titus Ivory,129,,3.2,7.8,0.412,1.6,3.3,0.483,1.6,4.4,0.359,2.6,3.1,0.836,3.8,3.4,1.7,0.3,,,10.6
220,Tre' Ivory,58,8.6,0.3,1.3,0.26,0.2,0.9,0.25,0.1,0.4,0.28,0.3,0.7,0.463,0.7,0.8,0.3,0,0.5,0.8,1.1
221,Troy Ivory,27,,4.1,10.1,0.405,1.4,3.3,0.42,2.7,6.9,0.398,1.2,1.8,0.673,2.9,2.3,1.5,0,,,12.2
222,Willie Ivory,85,,1.3,3.6,0.356,0.9,2.4,0.394,0.3,1.2,0.282,0.8,1.4,0.588,2.1,1,0.7,0.3,,,3.7
