Simple_PER,name,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER
6.88,Brady Walker,228,0,20,3,7.8,0.38,0,0,0,3,7.8,0.38,0.38,1.1,1.8,0.633,0,0,5.4,1.4,0,0,0,1.4,7,6.88
13.62,Chet Walker,1032,0,32.4,6.7,14.2,0.47,0,0,0,6.7,14.2,0.47,0.47,4.9,6.2,0.796,1.6,3.8,7.1,2.1,0.7,0.1,0,2.6,18.2,13.62
9.846,Darrell Walker,720,356,25.8,3.4,7.9,0.435,0,0.1,0.059,3.4,7.8,0.441,0.435,2,2.8,0.713,1.5,2.9,4.4,4.6,1.5,0.3,2,2.5,8.9,9.846
7.911,Foots Walker,658,64,22.9,2.3,5.4,0.435,0,0.1,0.227,2.3,5.3,0.437,0.436,1.7,2.2,0.762,0.7,1.9,2.6,4.7,1.5,0.1,1.8,2.1,6.4,7.911
4.238,Henry Walker,181,35,16.7,2.1,4.8,0.446,1,2.8,0.369,1.1,1.9,0.56,0.556,0.6,0.9,0.76,0.3,1.9,2.2,0.8,0.5,0.1,0.8,2.1,6,4.238
8.05,Horace Walker,65,0,20.5,2.3,6.8,0.339,0,0,0,2.3,6.8,0.339,0.339,2.2,3,0.725,0,0,7.2,1.1,0,0,0,3,6.7,8.05
10.57,Jimmy Walker,698,0,33.8,6.6,14.4,0.461,0,0,0,6.6,14.4,0.461,0.461,3.4,4.2,0.829,0.6,2.1,2.7,3.5,1.1,0.2,0,2.5,16.7,10.57
11.752,Kemba Walker,387,342,33.7,6.2,15.2,0.407,1.6,4.7,0.34,4.6,10.5,0.437,0.46,3.7,4.5,0.82,0.6,3.3,3.8,5.3,1.4,0.4,2.1,1.5,17.7,11.752
6.581,Kenny Walker,448,160,20.2,2.8,5.7,0.485,0,0.1,0.206,2.8,5.6,0.489,0.487,1.4,1.9,0.749,1.7,2.3,4,0.7,0.5,0.7,0.8,2.6,7,6.581
1.44,Phil Walker,40,0,9.6,1.4,4,0.354,0,0,0,1.4,4,0.354,0.354,1.6,2.4,0.667,0.5,0.8,1.3,1.4,0.4,0.1,1.6,1,4.5,1.44
6.155,Samaki Walker,445,143,17.1,2.1,4.6,0.462,0,0,0.111,2.1,4.5,0.464,0.462,1.1,1.8,0.63,1.4,3.3,4.7,0.6,0.3,0.7,0.9,2,5.3,6.155
5.115,Wally Walker,565,147,18,3,6.5,0.467,0,0,0.2,3,6.5,0.468,0.467,0.9,1.4,0.643,1.1,2,3.1,1.5,0.4,0.2,1.2,2,7,5.115
14.896,John Wall,441,429,36,6.6,15.4,0.431,0.8,2.6,0.323,5.8,12.9,0.452,0.457,4.2,5.3,0.791,0.6,3.9,4.5,9,1.7,0.6,3.8,2.3,18.3,14.896
13.7,Ben Wallace,1088,912,29.5,2.4,5,0.474,0,0,0.137,2.4,4.9,0.477,0.475,1,2.5,0.414,3.2,6.5,9.6,1.3,1.3,2,1,1.9,5.7,13.7
10.576,Gerald Wallace,832,611,29.7,4.2,9,0.469,0.5,1.6,0.312,3.7,7.4,0.502,0.496,3,4.2,0.709,1.4,4.4,5.8,2.1,1.4,0.8,1.8,2.2,11.9,10.576
4.551,John Wallace,381,45,16.1,3,6.6,0.462,0,0.1,0.3,3,6.4,0.465,0.465,1.5,2.1,0.74,0.9,1.9,2.8,0.7,0.4,0.6,1.2,1.9,7.6,4.551
12.504,Rasheed Wallace,1109,956,32.7,5.7,12.2,0.467,1,2.9,0.336,4.7,9.3,0.508,0.507,2.1,2.9,0.721,1.4,5.3,6.7,1.8,1,1.3,1.5,2.9,14.4,12.504
-1.955,Red Wallace,61,0,0,3.7,13.3,0.278,0,0,0,3.7,13.3,0.278,0.278,1.7,3.2,0.541,0,0,0,1,0,0,0,2.7,9.1,-1.955
0.821,Dwight Waller,20,0,6.3,0.7,1.9,0.378,0,0.1,0,0.7,1.8,0.389,0.378,0.6,1.3,0.462,1.9,2.9,2.7,0.3,0,0,1.9,1.2,2,0.821
1.082,Jamie Waller,9,0,10.1,1.8,4.4,0.4,0,0.2,0,1.8,4.2,0.421,0.4,1.1,2,0.556,1,0.4,1.4,0.3,0.4,0.1,1.2,1.4,4.7,1.082
3.395,Taurean Prince,16,0,11.1,1.3,3.4,0.389,0.4,1.5,0.292,0.9,1.9,0.467,0.454,0.7,0.8,0.917,0.3,2,2.3,0.8,0.3,0.3,0.8,1.2,3.8,3.395
1.17,Jim Walsh,10,0,7.2,0.5,2.7,0.185,0,0,0,0.5,2.7,0.185,0.185,1,1.7,0.588,0,0,1.5,0.8,0,0,0,0.9,2,1.17
-0.525,Matt Walsh,2,0,1.5,0.5,0.5,1,0,0,0,0.5,0.5,1,1,0,1,0,0,0,0,0,0,0,0.5,0,1,-0.525
3.595,Rex Walters,335,67,13.7,1.7,3.9,0.441,0.6,1.5,0.361,1.1,2.3,0.495,0.514,0.6,0.8,0.809,0.2,1,1.2,1.7,0.4,0.1,0.9,1.3,4.6,3.595
6.29,Paul Walther,370,0,28.6,2.6,7.2,0.362,0,0,0,2.6,7.2,0.362,0.362,2.4,3.4,0.708,0,0,3.7,2.6,0,0,0,2.9,7.7,6.29
0.275,Isaac Walthour,4,0,7.5,0.3,1.5,0.167,0,0,0,0.3,1.5,0.167,0.167,0,0,0,0,0,0.3,0.5,0,0,0,1.5,0.5,0.275
17.385,Bill Walton,468,117,28.3,5.5,10.5,0.521,0,0,0,5.5,10.5,0.521,0.521,2.4,3.6,0.66,2.4,8.2,10.5,3.4,0.8,2.2,2.7,2.8,13.3,17.385
4.825,Lloyd Walton,341,0,15.8,1.8,3.9,0.454,0,0,0.25,1.8,3.9,0.455,0.455,0.7,1,0.711,0.4,0.7,1.1,3.6,0.8,0.1,1.5,1.1,4.2,4.825
5.425,Luke Walton,564,138,17.2,1.9,4.3,0.429,0.3,1,0.326,1.5,3.4,0.459,0.466,0.7,0.9,0.715,0.9,2,2.8,2.3,0.6,0.2,1.1,1.4,4.7,5.425
8.87,Bobby Wanzer,568,0,32.5,4,10.2,0.393,0,0,0,4,10.2,0.393,0.393,4.2,5.2,0.802,0,0,4.5,3.2,0,0,0,2.2,12.2,8.87
3.39,Perry Warbington,5,0,14,0.8,4.2,0.19,0,0,0,0.8,4.2,0.19,0.19,0.4,0.4,1,0.4,1.2,1.6,3.2,0,0,0,3.2,2,3.39
7.573,Charlie Ward,630,285,22.3,2.2,5.4,0.408,1,2.8,0.364,1.2,2.7,0.455,0.502,0.8,1,0.771,0.4,2.2,2.6,4,1.2,0.2,1.6,2,6.3,7.573
2.905,Gerry Ward,169,0,12.1,1.2,3.4,0.356,0,0,0,1.2,3.4,0.356,0.356,0.8,1.3,0.639,0,0,1.7,1.4,0,0,0,2.2,3.2,2.905
3.164,Henry Ward,88,0,9.8,2.1,4.8,0.444,0.1,0.4,0.261,2.1,4.5,0.455,0.452,0.4,0.5,0.705,0.6,1.3,2,0.5,0.3,0.2,0.7,1.5,4.7,3.164
3.688,Casper Ware,9,0,12.9,2,4.7,0.429,0.8,2.3,0.333,1.2,2.3,0.524,0.512,0.6,0.7,0.833,0,1,1,1.1,0.9,0,0.6,1.2,5.3,3.688
1.055,Jim Ware,64,0,6.9,0.9,3.1,0.293,0,0,0,0.9,3.1,0.293,0.293,0.5,0.8,0.642,2,5,2.4,0.2,0,0,1,1,2.3,1.055
5.938,Ben Warley,436,0,19,2.9,7,0.418,0.7,2.3,0.284,2.7,6.2,0.435,0.434,2.4,3.2,0.751,1,2.9,5.6,0.8,0,0,1.7,3,8.5,5.938
3.455,Bob Warlick,186,0,17,3.3,8.2,0.401,0,0,0,3.3,8.2,0.401,0.401,1.4,2.3,0.603,1.8,2.2,3,2.1,0,0,2,2,7.9,3.455
10.735,Cornell Warner,445,0,23.6,2.7,5.9,0.452,0,0,0,2.7,5.9,0.452,0.452,1.1,1.6,0.672,2.4,5.7,7.5,1.1,0.5,0.6,0,2.8,6.4,10.735
5.413,Bob Warren,486,0,20.4,3.1,7.1,0.44,0.2,0.8,0.262,2.9,6.4,0.461,0.454,2.5,3.1,0.801,1.4,1.8,3.2,1.8,0.5,0.2,1.7,2.3,8.9,5.413
5.57,John Warren,303,0,16.3,2.5,5.8,0.43,0,0,0,2.5,5.8,0.43,0.43,1,1.2,0.827,0.6,1.2,2.3,1.9,0.4,0.1,0,2,6,5.57
6.697,T.J. Warren,100,18,21.1,4.3,8.6,0.498,0.4,1.2,0.35,3.9,7.4,0.521,0.522,1,1.3,0.748,1.2,1.6,2.9,0.8,0.8,0.3,0.7,1.8,9.9,6.697
2.143,Willie Warren,19,0,7.1,0.7,1.8,0.371,0.3,0.8,0.333,0.4,1.1,0.4,0.443,0.3,0.4,0.75,0.1,0.6,0.6,1.4,0.3,0,0.4,0.8,1.9,2.143
3.686,Bryan Warrick,169,26,14.1,1.6,3.5,0.443,0,0.1,0.208,1.5,3.4,0.452,0.447,0.9,1.2,0.747,0.2,1.1,1.3,2.6,0.5,0.1,1.3,1.8,4,3.686
5.967,Hakim Warrick,526,108,20.2,3.4,6.9,0.49,0,0.2,0.191,3.3,6.7,0.499,0.493,2.6,3.6,0.726,1.3,2.7,4,0.8,0.4,0.3,1.2,1.8,9.4,5.967
2.36,Chris Washburn,72,2,9,1.3,3.1,0.412,0,0,0,1.3,3.1,0.413,0.412,0.5,1.1,0.439,0.9,1.6,2.4,0.3,0.2,0.2,0.8,1.1,3.1,2.36
5.53,Bobby Washington,118,0,15.2,2.1,5.3,0.397,0,0,0,2.1,5.3,0.397,0.397,1.8,2.3,0.776,0,0,2,3.5,0,0,0.5,2,5.9,5.53
1.657,Darius Washington,18,0,8.1,1.2,2.7,0.438,0.2,0.7,0.333,0.9,2,0.472,0.479,0.4,0.7,0.538,0.2,0.9,1.1,0.8,0.3,0,0.8,0.9,2.9,1.657
2.65,Donald Washington,56,0,8.9,1.6,3.6,0.453,0,0,0,1.6,3.6,0.457,0.453,0.7,1,0.679,0.8,1,1.8,0.6,0.2,0.4,0.9,2,3.9,2.65
3.592,Duane Washington,19,0,9.7,0.9,2.5,0.383,0.1,0.2,0.5,0.8,2.3,0.372,0.404,0.8,1.1,0.8,0.3,1,1.3,2.1,0.7,0,0.6,1.3,2.8,3.592
4.428,Eric Washington,104,42,22.1,2.6,6.6,0.402,0.8,2.3,0.346,1.9,4.3,0.431,0.461,0.8,1.1,0.757,0.8,1.3,2.1,1,0.8,0.4,1,2.2,6.9,4.428
12.6,Jim Washington,774,0,29.3,4.2,9.4,0.449,0,0,0,4.2,9.4,0.449,0.449,2.1,3,0.705,2.1,5.2,8.6,1.4,0.5,0.6,0,2.9,10.6,12.6
11.63,Kermit Washington,507,5,25.3,3.5,6.7,0.526,0,0,0,3.5,6.7,0.526,0.526,2.2,3.3,0.656,3,5.3,8.3,1.4,0.8,1.1,2,3.2,9.2,11.63
6.409,Pearl Washington,194,79,20.8,3.4,7.6,0.452,0.1,0.4,0.184,3.4,7.1,0.469,0.458,1.6,2.2,0.746,0.7,1.2,1.9,3.8,1.3,0.1,2.3,2.3,8.6,6.409
9,Richard Washington,351,2,22.4,4.2,9.3,0.453,0,0,0.25,4.2,9.2,0.453,0.453,1.5,2,0.711,2,4.3,6.3,1.2,0.6,0.8,1.6,3.4,9.8,9
-0.75,Stan Washington,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.75
12.355,Trooper Washington,426,0,31.1,4.4,8.3,0.532,0,0,0.333,4.4,8.3,0.533,0.532,1.7,2.8,0.615,3.8,6.2,10,2.4,0,0,2.5,3.4,10.6,12.355
6.56,Wilson Washington,100,0,17,3.2,6.4,0.497,0,0,0,3.2,6.4,0.497,0.497,1,1.6,0.605,1.4,3.1,4.5,0.6,0.5,1,1.6,2.6,7.3,6.56
2.785,Darryl Watkins,14,0,12.1,0.9,2.1,0.414,0,0,0,0.9,2.1,0.414,0.414,0.8,1.6,0.478,0.9,1.9,2.8,0.2,0.5,0.4,1.1,1.6,2.5,2.785
2.32,Bobby Watson,63,0,11.1,1.1,3.5,0.323,0,0,0,1.1,3.5,0.323,0.323,0.5,0.7,0.689,0,0,1.4,1.3,0,0,0,1.1,2.8,2.32
5.866,C.J. Watson,557,95,20.3,2.6,6.1,0.42,0.8,2.1,0.38,1.8,4,0.441,0.485,1.4,1.8,0.808,0.4,1.6,2,2.5,0.9,0.1,1.1,1.5,7.4,5.866
7.003,Earl Watson,878,227,22.2,2.4,5.9,0.411,0.6,1.8,0.324,1.8,4.1,0.449,0.46,1,1.4,0.703,0.5,1.7,2.3,4.4,1,0.2,1.8,2,6.4,7.003
3.019,Jamie Watson,102,7,12.2,1.2,2.6,0.468,0.1,0.4,0.316,1.1,2.3,0.494,0.491,0.6,0.8,0.694,0.4,1.1,1.5,1.1,0.6,0.2,0.9,1.5,3.2,3.019
1.18,Ron Watts,28,0,3.3,0.4,1.6,0.261,0,0,0,0.4,1.6,0.261,0.261,0.6,0.8,0.696,0,0,1.4,0.1,0,0,0,0.6,1.4,1.18
1.798,Samuel Watts,54,0,12,2,5.3,0.38,0.3,0.8,0.341,1.8,4.6,0.386,0.404,0.9,1.2,0.731,0.8,1,1.8,0.8,0,0,1.3,2,5.2,1.798
10.57,Slick Watts,437,0,26.3,3.7,8.9,0.413,0,0,0,3.7,8.9,0.413,0.413,1.6,2.7,0.597,1,2.2,3.2,6.1,2.2,0.3,1.8,3,8.9,10.57
0.821,Maalik Wayns,29,1,7.3,0.9,3.1,0.3,0.2,1.1,0.226,0.7,2,0.339,0.339,0.6,0.7,0.895,0,0.3,0.3,1,0.3,0,0.5,1,2.7,0.821
0.705,David Wear,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,1,0,1,0.5,0,0,0,0.5,0,0.705
3.046,Travis Wear,51,1,13.2,1.6,4.1,0.402,0.2,0.6,0.367,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9,3.046
11.301,Clarence Weatherspoon,915,612,30.3,4.4,9.3,0.471,0,0.1,0.196,4.4,9.3,0.473,0.472,2.6,3.6,0.743,2.3,5.2,7.5,1.5,1,0.9,1.6,2.2,11.5,11.301
6.61,Nick Weatherspoon,453,0,21.4,3.8,8.3,0.455,0,0,0,3.8,8.3,0.455,0.455,1.5,2.1,0.713,1.7,3.2,4.9,0.9,0.8,0.3,1.8,2.7,9,6.61
5.231,Kyle Weaver,73,19,18.9,1.8,4.2,0.441,0.6,1.6,0.353,1.3,2.5,0.497,0.51,0.7,1,0.736,0.5,1.7,2.2,1.6,0.8,0.5,1.1,1.3,5,5.231
1.475,Jeff Webb,75,0,7.2,0.9,2.4,0.376,0,0,0,0.9,2.4,0.376,0.376,0.4,0.5,0.711,0,0,0.8,0.6,0,0,0,0.8,2.1,1.475
1.596,Marcus Webb,9,0,5.7,1.4,2.8,0.52,0,0.1,0,1.4,2.7,0.542,0.52,1.4,2.3,0.619,0.6,0.6,1.1,0.2,0.1,0.2,0.6,1.2,4.3,1.596
8.738,Spud Webb,814,429,24.9,3.6,7.9,0.452,0.4,1.3,0.314,3.2,6.6,0.478,0.477,2.4,2.8,0.848,0.4,1.7,2.1,5.3,1.1,0.1,2,2,9.9,8.738
17.771,Chris Webber,831,827,37.1,8.7,18.1,0.479,0.3,1.1,0.299,8.3,17,0.49,0.487,3,4.7,0.649,2.7,7,9.8,4.2,1.4,1.4,2.8,3.2,20.7,17.771
6.747,Briante Weber,7,4,24.1,2,5.6,0.359,0,0.7,0,2,4.9,0.412,0.359,0.4,0.6,0.75,1.1,2.4,3.6,3,1.3,0.4,1.3,1.7,4.4,6.747
-0.44,Jake Weber,50,0,0,1.2,4,0.292,0,0,0,1.2,4,0.292,0.292,1.1,1.6,0.696,0,0,0,0.1,0,0,0,2.2,3.5,-0.44
1.652,Elnardo Webster,24,0,9.9,2.1,4.5,0.459,0,0.2,0.25,2,4.4,0.467,0.463,0.9,1.2,0.724,0.6,1.2,1.8,0.7,0,0,1.5,1.6,5.1,1.652
1.055,Jeff Webster,11,0,5.3,0.7,2.1,0.348,0.2,0.5,0.333,0.5,1.5,0.353,0.391,0,0,0,0.2,0.5,0.6,0.3,0.4,0,0.3,0.6,1.6,1.055
6.091,Martell Webster,580,266,24,2.9,7,0.418,1.4,3.6,0.382,1.6,3.4,0.454,0.515,1.5,1.9,0.791,0.6,2.5,3.1,1,0.5,0.3,0.9,1.8,8.7,6.091
9.295,Marvin Webster,617,37,21.7,2.6,5.4,0.488,0,0,0.286,2.6,5.4,0.488,0.488,1.7,2.7,0.621,2.4,4.4,6.8,1.2,0.4,1.4,1.6,2.4,7,9.295
9.79,Scott Wedman,906,105,28.6,5.7,11.8,0.481,0.2,0.5,0.335,5.6,11.5,0.485,0.485,1.7,2.1,0.794,1.7,3.1,4.8,2,0.9,0.3,1.3,2.8,13.2,9.79
4.412,Sonny Weems,183,47,18.2,2.8,6,0.465,0.2,0.7,0.283,2.6,5.4,0.487,0.48,0.7,1,0.702,0.5,1.7,2.2,1.4,0.5,0.2,1.1,1.5,6.5,4.412
-0.48,Dick Wehr,9,0,0,0.6,2.3,0.238,0,0,0,0.6,2.3,0.238,0.238,0.2,0.7,0.333,0,0,0,0.3,0,0,0,1.3,1.3,-0.48
1.35,Brant Weidner,8,0,4.8,0.3,1.1,0.222,0,0,0,0.3,1.1,0.222,0.222,0.5,0.5,1,0.5,0.9,1.4,0,0,0.3,0.3,0.6,1,1.35
7.77,Bob Weiss,783,0,22.1,2.9,6.8,0.428,0,0,0,2.9,6.8,0.428,0.428,1.8,2.2,0.828,0.3,0.9,1.8,3.7,1,0.2,0,2,7.6,7.77
0.425,Rick Weitzman,25,0,3,0.5,1.8,0.261,0,0,0,0.5,1.8,0.261,0.261,0.4,0.5,0.692,0,0,0.4,0.3,0,0,0,0.3,1.3,0.425
8.477,Bonzi Wells,591,275,25.6,4.8,10.3,0.46,0.4,1.2,0.327,4.4,9.2,0.477,0.479,2.2,3.1,0.697,1.4,3.3,4.6,2.1,1.3,0.3,2.1,2.6,12.1,8.477
2.517,Bubba Wells,39,2,10.1,1.2,3,0.414,0,0.2,0.167,1.2,2.8,0.427,0.418,0.8,1.1,0.721,0.6,1.2,1.7,0.9,0.4,0.1,0.8,1,3.3,2.517
2.595,Owen Wells,33,0,6.5,1.3,3,0.42,0,0,0,1.3,3,0.42,0.42,0.5,0.7,0.682,0.4,0.7,1.1,0.7,0.3,0.1,0,1.2,3,2.595
1.68,Ralph Wells,3,0,16,0.3,2.3,0.143,0,0,0,0.3,2.3,0.143,0.143,0,2.3,0,0,0,2,2.3,0,0,0,2,0.7,1.68
3.41,Chris Welp,109,3,10.8,1.3,2.9,0.446,0,0,0,1.3,2.9,0.447,0.446,0.7,1.1,0.681,0.8,1.6,2.4,0.4,0.3,0.5,0.6,2.4,3.3,3.41
4.574,Jiri Welsch,247,102,18.6,2.1,5.2,0.403,0.5,1.4,0.343,1.6,3.8,0.425,0.449,1.5,2,0.752,0.5,2,2.4,1.5,0.8,0.1,1.1,1.6,6.1,4.574
4.291,Bill Wennington,720,88,13.5,1.9,4.2,0.459,0,0.1,0.139,1.9,4.1,0.463,0.46,0.7,1,0.787,1,2,3,0.6,0.3,0.3,0.6,2.3,4.6,4.291
1.14,Matt Wenstrom,11,0,3.4,0.5,0.9,0.6,0,0,0,0.5,0.9,0.6,0.6,0.5,0.9,0.6,0.5,0.5,1.1,0,0,0.2,0.4,0.6,1.6,1.14
1.975,Robert Werdann,47,0,5.8,0.8,2.1,0.378,0,0,0,0.8,2.1,0.381,0.378,0.6,1,0.574,0.7,1.1,1.7,0.2,0.3,0.2,0.4,1.4,2.1,1.975
-1.375,Ray Wertis,68,0,0,1.4,6.4,0.21,0,0,0,1.4,6.4,0.21,0.21,0.9,1.5,0.59,0,0,0,0.7,0,0,0,1.4,3.6,-1.375
8.887,David Wesley,949,796,31.9,4.5,10.6,0.424,1.2,3.2,0.368,3.3,7.3,0.448,0.48,2.3,3,0.786,0.6,2,2.5,4.4,1.3,0.2,1.9,2.4,12.5,8.887
7.595,Walt Wesley,590,0,17.5,3.4,7.8,0.434,0,0,0,3.4,7.8,0.434,0.434,1.7,2.7,0.63,1,1.4,5.5,0.7,0.2,0.3,0,2.5,8.5,7.595
12.412,David West,916,742,30.1,5.9,12,0.492,0.1,0.2,0.255,5.8,11.7,0.496,0.494,2.7,3.3,0.818,1.8,4.9,6.8,2.2,0.8,0.8,1.7,2.4,14.5,12.412
8.638,Delonte West,432,258,27.4,3.7,8.3,0.448,0.9,2.3,0.372,2.8,5.9,0.479,0.501,1.4,1.7,0.826,0.5,2.4,2.9,3.6,1.1,0.4,1.6,1.9,9.7,8.638
6.268,Doug West,676,379,24.6,3.9,8.1,0.481,0.1,0.3,0.191,3.8,7.8,0.491,0.484,1.7,2.2,0.801,0.8,1.7,2.5,1.9,0.7,0.3,1.2,2.8,9.6,6.268
21.49,Jerry West,932,0,39.2,9.7,20.4,0.474,0,0,0,9.7,20.4,0.474,0.474,7.7,9.4,0.814,1,2.8,5.8,6.7,2.6,0.7,0,2.6,27,21.49
1.231,Mario West,162,9,4.9,0.3,0.8,0.448,0,0.1,0.2,0.3,0.7,0.47,0.456,0.2,0.4,0.563,0.4,0.5,0.9,0.3,0.3,0,0.2,0.8,1,1.231
7.265,Mark West,1090,548,18.5,2.3,4,0.58,0,0,0,2.3,4,0.581,0.58,1.1,1.9,0.568,1.6,3.3,4.9,0.4,0.3,1.3,1.1,2.9,5.7,7.265
1.325,Roland West,4,0,3.5,0.5,1.3,0.4,0,0,0,0.5,1.3,0.4,0.4,0,0,0,0,0,1.3,0,0,0,0,0.8,1,1.325
1.945,Dexter Westbrook,12,0,10.6,1.6,3.3,0.487,0,0,0,1.6,3.3,0.487,0.487,0.8,1.2,0.714,0,0,1.9,0.4,0,0,1.1,2.5,4,1.945
15.545,Russell Westbrook,610,593,34.1,7.6,17.6,0.434,0.9,3,0.303,6.7,14.6,0.461,0.46,5.7,6.9,0.818,1.7,4.1,5.8,7.7,1.7,0.3,3.8,2.4,21.8,15.545
9.242,Paul Westphal,823,73,25.5,6.2,12.3,0.504,0.2,0.7,0.275,6.1,12,0.508,0.506,3.2,3.8,0.82,0.5,1.5,1.9,4.4,1.3,0.3,2.6,2.1,15.6,9.242
4.8,John Wetzel,357,0,13.2,1.3,3,0.429,0,0,0,1.3,3,0.429,0.429,0.8,1,0.81,0.5,1.4,1.9,1.4,0.8,0.2,0,1.7,3.4,4.8
2.63,Robert Whaley,23,0,9.2,1,2.5,0.404,0,0,0,1,2.5,0.404,0.404,0.1,0.3,0.5,0.7,1.2,1.9,0.7,0.3,0.3,0.6,1.8,2.1,2.63
6.726,Ennis Whatley,385,193,18.5,2.2,4.7,0.468,0,0.1,0.097,2.2,4.6,0.475,0.469,1.2,1.6,0.755,0.5,1.2,1.8,4.6,1,0.1,1.8,1.8,5.6,6.726
2.4,DeJuan Wheat,80,0,9.3,1.2,3,0.383,0.4,1,0.39,0.8,2.1,0.38,0.444,0.6,0.9,0.7,0.2,0.5,0.7,1.6,0.4,0,0.7,0.9,3.3,2.4
3.035,Clinton Wheeler,87,0,10,1.2,2.5,0.489,0,0,0,1.2,2.5,0.491,0.489,0.5,0.6,0.741,0.4,0.4,0.8,1.8,0.7,0,0.9,0.7,2.9,3.035
3.86,Tyson Wheeler,1,0,3,1,1,1,1,1,1,0,0,0,1.5,1,2,0.5,0,0,0,2,0,0,0,1,4,3.86
-0.3,Skippy Whitaker,3,0,5,0.3,2,0.167,0,0,0,0.3,2,0.167,0.167,0,0,0,0,0,0.3,0.3,0,0,0,1.3,0.7,-0.3
5.335,D.J. White,138,11,15.3,2.5,5,0.507,0,0,0.333,2.5,5,0.507,0.507,0.8,1.1,0.72,0.8,2.3,3.2,0.6,0.3,0.4,0.5,1.4,5.9,5.335
3.93,Eric White,55,4,14.3,2.3,4.4,0.525,0,0,1,2.3,4.4,0.523,0.527,1.4,1.8,0.798,1.2,1.2,2.4,0.5,0.3,0.1,0.9,1.3,6.1,3.93
2.6,Herb White,38,0,8.3,0.9,2.2,0.405,0,0,0,0.9,2.2,0.405,0.405,0.6,1,0.564,0,0,1.3,1.2,0,0,0,1.6,2.4,2.6
1.957,Hubie White,120,0,12.1,2,5.3,0.366,0.1,0.7,0.18,1.9,4.9,0.381,0.373,0.8,1.2,0.706,1.2,1.6,2.2,0.9,0,0,1,2.1,4.8,1.957
7.12,Jahidi White,334,209,17.7,2.2,4.3,0.51,0,0,0,2.2,4.3,0.51,0.51,1.4,2.7,0.534,2.1,3.7,5.8,0.2,0.4,1.1,1.2,2.7,5.9,7.12
2.112,James White,67,18,8.7,1.1,2.4,0.438,0.3,0.7,0.34,0.8,1.7,0.482,0.491,0.3,0.5,0.676,0.1,0.9,1,0.5,0.3,0.1,0.4,0.8,2.7,2.112
10.816,Jo Jo White,837,0,35.8,7.4,16.6,0.444,0,0.1,0.167,7.4,16.6,0.444,0.444,2.5,3,0.834,0.9,2.7,4,4.9,1.3,0.2,2.4,2.5,17.2,10.816
5.955,Randy White,281,66,19.2,2.8,6.9,0.401,0.1,0.5,0.193,2.7,6.4,0.417,0.408,1.7,2.5,0.707,1.9,3,4.9,0.6,0.7,0.5,1.3,3.1,7.4,5.955
3.888,Rodney White,218,21,15.4,2.8,6.7,0.424,0.4,1.3,0.314,2.4,5.3,0.452,0.455,1,1.3,0.749,0.5,1.7,2.2,1.1,0.5,0.3,1.3,1.4,7.1,3.888
4.475,Rory White,324,81,16.7,3,5.9,0.506,0,0,0.077,3,5.9,0.509,0.506,1.4,2,0.681,1.1,1.2,2.3,0.7,0.6,0.2,1,1.6,7.4,4.475
-0.225,Royce White,3,0,3,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,-0.225
1.855,Rudy White,124,0,9.6,1.3,3.1,0.408,0,0,0,1.3,3.1,0.409,0.408,0.6,0.8,0.742,0.3,0.7,1,0.9,0.4,0.1,0.9,1,3.1,1.855
2.051,Tony White,49,0,11.9,2.3,5.1,0.446,0,0.1,0,2.3,5,0.457,0.446,0.8,1.1,0.722,0.2,0.4,0.6,1.2,0.4,0,1,1.2,5.3,2.051
2.009,Willie White,82,4,7,1.5,3.6,0.432,0.1,0.4,0.313,1.4,3.2,0.446,0.449,0.5,0.7,0.741,0.4,0.6,1,1,0.3,0,0.7,0.6,3.7,2.009
5.083,Isaiah Whitehead,17,11,22.8,2.4,6.5,0.369,0.5,1.8,0.258,1.9,4.7,0.413,0.405,0.9,1.2,0.8,0.3,2.2,2.5,3,0.8,0.6,2.2,2.5,6.2,5.083
6.61,Jerome Whitehead,679,200,17.4,2.7,5.4,0.497,0,0,0,2.7,5.4,0.497,0.497,1.2,1.6,0.718,1.7,3.1,4.8,0.6,0.4,0.3,1,2.7,6.5,6.61
1.477,Donald Whiteside,30,1,9.2,0.6,1.9,0.333,0.4,1.2,0.324,0.2,0.7,0.35,0.439,0.4,0.6,0.647,0.1,0.4,0.4,1.2,0.4,0,0.6,0.8,2,1.477
16.345,Hassan Whiteside,163,98,25.4,5.1,8.6,0.595,0,0,0,5.1,8.6,0.595,0.595,2.2,3.7,0.587,3.1,7.5,10.6,0.3,0.6,2.8,1.5,2.6,12.4,16.345
3.43,Dwayne Whitfield,8,1,15.3,1.6,3.8,0.433,0,0,0,1.6,3.8,0.433,0.433,1.8,2.8,0.636,1.1,2,3.1,0.3,0.4,0.3,1,1.8,5,3.43
