ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
358,Doug McDermott,8-Jun,225lb,127,4,19.1,2.9,6.5,0.45,1,2.6,0.405,1.9,4,0.479,0.53,0.8,0.9,0.838,0.4,1.7,2.1,0.6,0.2,0.1,0.6,1.3,7.7
359,Doug Overton,3-Jun,190lb,499,62,14.6,1.8,4.3,0.412,0.2,0.7,0.319,1.5,3.6,0.43,0.438,0.8,0.9,0.816,0.3,1,1.3,2.1,0.4,0,0.9,1.2,4.5
360,Doug Smith,10-Jun,220lb,296,118,19.7,3.4,8.1,0.425,0,0.1,0.083,3.4,8,0.43,0.426,1.1,1.4,0.773,1.3,2.8,4.2,1.4,0.8,0.5,1.2,3.3,8
361,Doug West,6-Jun,200lb,676,379,24.6,3.9,8.1,0.481,0.1,0.3,0.191,3.8,7.8,0.491,0.484,1.7,2.2,0.801,0.8,1.7,2.5,1.9,0.7,0.3,1.2,2.8,9.6
362,Draymond Green,7-Jun,230lb,343,195,25.9,3.2,7.3,0.439,0.9,2.6,0.341,2.3,4.7,0.494,0.5,1.6,2.3,0.689,1.3,5.4,6.6,3.7,1.3,1,1.7,2.8,8.8
363,Drew Barry,5-Jun,191lb,60,0,10,0.7,1.7,0.417,0.4,1.1,0.381,0.3,0.7,0.475,0.534,0.4,0.5,0.774,0.1,1,1.1,1.9,0.3,0,0.9,1.3,2.2
364,Drew Gooden,10-Jun,250lb,790,500,25.5,4.3,9.4,0.462,0.1,0.4,0.257,4.2,9,0.471,0.468,2.2,2.8,0.76,2.4,4.7,7.1,1.1,0.7,0.6,1.5,2.5,11
365,Drew Gordon,9-Jun,245lb,9,0,7.9,0.9,2.1,0.421,0,0.3,0,0.9,1.8,0.5,0.421,0.1,0.2,0.5,0.8,1.2,2,0.2,0.1,0,0.9,0.8,1.9
366,Duane Causwell,Jul-00,240lb,541,262,17.4,1.9,3.8,0.507,0,0,0.286,1.9,3.7,0.508,0.508,1.1,1.8,0.618,1.5,2.7,4.2,0.4,0.4,1.4,0.9,2.7,4.9
367,Duane Cooper,1-Jun,185lb,88,2,8.9,0.9,2.3,0.402,0.1,0.4,0.216,0.8,1.8,0.444,0.422,0.4,0.6,0.72,0.2,0.5,0.7,2,0.2,0,1,0.9,2.3
368,Duane Ferrell,7-Jun,209lb,583,72,15,2.4,5.1,0.48,0.1,0.3,0.288,2.4,4.8,0.49,0.487,1.4,1.9,0.75,0.9,1,1.9,0.9,0.5,0.2,0.9,1.5,6.4
369,Duane Washington,4-Jun,195lb,19,0,9.7,0.9,2.5,0.383,0.1,0.2,0.5,0.8,2.3,0.372,0.404,0.8,1.1,0.8,0.3,1,1.3,2.1,0.7,0,0.6,1.3,2.8
370,Dwayne Morton,7-Jun,195lb,41,6,9.6,1.2,3.1,0.388,0.2,0.6,0.36,1,2.5,0.394,0.422,1.4,2.1,0.682,0.5,0.9,1.4,0.4,0.3,0.4,0.7,1.1,4.1
371,Dwayne Schintzius,1-Jul,260lb,217,33,9,1.2,2.9,0.404,0,0,0.125,1.2,2.9,0.408,0.405,0.3,0.5,0.638,0.8,1.7,2.5,0.4,0.1,0.5,0.5,1.5,2.7
372,Dwight Buycks,3-Jun,190lb,20,0,13.5,1.7,4.4,0.375,0.6,1.4,0.429,1.1,3,0.35,0.443,0.9,1,0.895,0.3,1.5,1.8,1.2,0.6,0,1.1,0.7,4.8
373,Dwight Powell,11-Jun,240lb,120,3,14,2,4.1,0.484,0.1,0.3,0.176,1.9,3.8,0.507,0.49,1.4,1.8,0.748,1.1,2.5,3.6,0.6,0.6,0.4,0.5,1.7,5.4
374,Dwyane Wade,4-Jun,220lb,875,865,35.6,8.5,17.5,0.487,0.5,1.6,0.288,8.1,15.9,0.507,0.5,6,7.8,0.768,1.3,3.6,4.8,5.7,1.7,0.9,3.3,2.3,23.6
375,E'Twaun Moore,4-Jun,191lb,327,64,17.8,2.5,5.8,0.43,0.7,1.8,0.365,1.8,4,0.46,0.488,0.5,0.6,0.743,0.4,1.3,1.7,1.7,0.6,0.2,0.8,1.4,6.1
376,Earl Boykins,5-May,135lb,652,34,19.9,3.2,7.6,0.417,0.6,1.7,0.348,2.6,5.9,0.437,0.455,1.9,2.2,0.876,0.4,0.9,1.3,3.2,0.6,0.1,1.2,1,8.9
377,Earl Watson,1-Jun,195lb,878,227,22.2,2.4,5.9,0.411,0.6,1.8,0.324,1.8,4.1,0.449,0.46,1,1.4,0.703,0.5,1.7,2.3,4.4,1,0.2,1.8,2,6.4
378,Ed Gray,3-Jun,210lb,60,6,13.5,2.2,6.4,0.339,0.5,1.5,0.341,1.7,4.9,0.338,0.378,1.4,1.7,0.814,0.3,1,1.2,0.8,0.5,0.2,1,1.7,6.2
379,Ed O'Bannon,8-Jun,222lb,128,34,16.1,1.9,5.3,0.367,0.2,1,0.222,1.7,4.3,0.4,0.387,0.8,1.1,0.755,0.9,1.6,2.5,0.8,0.6,0.2,0.6,1.5,5
380,Eddie Gill,Jun-00,190lb,187,9,10.9,1,2.7,0.361,0.3,1.1,0.32,0.6,1.6,0.388,0.424,0.8,0.9,0.847,0.1,1,1.1,1.2,0.6,0.1,0.7,1.1,3.1
381,Eddie Griffin,10-Jun,220lb,303,117,22.2,2.8,7.5,0.377,0.8,2.5,0.315,2,5,0.408,0.43,0.7,1.1,0.671,1.6,4.1,5.8,0.8,0.3,1.7,0.7,1.7,7.2
382,Eddie House,1-Jun,180lb,717,31,17.3,2.9,7.1,0.409,1.1,2.9,0.39,1.8,4.2,0.423,0.49,0.5,0.6,0.851,0.2,1.5,1.7,1.6,0.7,0.1,0.8,1.3,7.5
383,Eddie Jones,6-Jun,190lb,954,902,34.4,5.2,11.8,0.437,1.6,4.3,0.373,3.5,7.5,0.474,0.505,2.9,3.6,0.809,0.8,3.2,4,2.9,1.7,0.6,1.6,2.6,14.8
