ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1423,Gerald Govan,10-Jun,220lb,681,,33.7,3.1,7.8,0.405,0,0,0.208,3.1,7.7,0.406,0.406,1.4,2.1,0.678,2.6,8.2,10.5,3.2,0.7,0.5,2.4,3,7.7
1424,Bato Govedarica,11-May,185lb,23,,11.2,1.1,3.4,0.316,,,,1.1,3.4,0.316,0.316,1.1,1.6,0.676,,,0.8,1,,,,1.9,3.3
1425,Joe Graboski,7-Jun,195lb,845,,30.5,4.1,11.6,0.352,,,,4.1,11.6,0.352,0.352,2.9,4.1,0.7,,,8.1,1.8,,,,3.1,11
1426,Ricky Grace,1-Jun,180lb,3,0,2.7,0.7,1,0.667,0,0,,0.7,1,0.667,0.667,0,0.7,0,0,0.3,0.3,0.3,0,0,0,1,1.3
1427,Calvin Graham,2-Jun,195lb,8,,6.5,0.5,1.8,0.286,0,0,,0.5,1.8,0.286,0.286,0.6,1,0.625,,,1.3,0,,,0.1,1.5,1.6
1428,Greg Graham,4-Jun,174lb,207,18,12.2,1.6,3.9,0.407,0.2,0.8,0.29,1.4,3.1,0.438,0.437,1.1,1.4,0.775,0.3,0.8,1.1,1,0.6,0.1,0.9,1,4.5
1429,Joey Graham,7-Jun,225lb,377,84,16.2,2.3,4.7,0.483,0.1,0.5,0.3,2.1,4.2,0.503,0.498,1.2,1.5,0.815,0.7,2.1,2.8,0.5,0.4,0.1,0.8,2.1,5.9
1430,Mal Graham,1-Jun,185lb,70,,12.7,1.9,4.7,0.398,,,,1.9,4.7,0.398,0.398,1,1.5,0.657,,,1.7,1.1,,,,2.1,4.7
1431,Orlando Graham,8-Jun,220lb,7,0,3.1,0.4,1.4,0.3,0,0,,0.4,1.4,0.3,0.3,0.3,0.6,0.5,1.1,0.4,1.6,0,0,0,0.3,0.9,1.1
1432,Paul Graham,6-Jun,200lb,179,20,18.7,3.3,7.3,0.448,0.6,1.6,0.339,2.7,5.6,0.48,0.487,1.3,1.8,0.739,0.8,1.7,2.4,2,1,0.2,1.2,2.2,8.4
1433,Stephen Graham,6-Jun,215lb,239,43,12.2,1.6,3.5,0.446,0.2,0.7,0.308,1.4,2.8,0.481,0.477,0.7,0.9,0.766,0.3,1.5,1.8,0.5,0.2,0.1,0.6,1.5,4
1434,Treveon Graham,6-Jun,220lb,5,1,9.6,0.8,1.2,0.667,0.6,0.8,0.75,0.2,0.4,0.5,0.917,0,0,,0,1.2,1.2,0.4,0,0,0.2,2.2,2.2
1435,Jim Grandholm,Jul-00,235lb,26,0,6.5,1.2,2.2,0.517,0.3,0.7,0.529,0.8,1.6,0.512,0.595,0.4,0.8,0.476,0.8,1.2,1.9,0.3,0.1,0.3,0.4,1.3,3
1436,Ron Grandison,6-Jun,215lb,105,3,8.3,0.8,2,0.404,0,0.2,0.167,0.8,1.8,0.435,0.413,0.8,1.1,0.713,0.7,0.9,1.6,0.6,0.3,0.1,0.5,1,2.4
1437,Danny Granger,9-Jun,222lb,586,431,31.5,5.7,13.1,0.434,1.7,4.5,0.38,4,8.6,0.463,0.5,3.7,4.4,0.848,1.2,3.8,4.9,1.9,1,0.8,1.9,2.8,16.8
1438,Stewart Granger,3-Jun,190lb,80,14,12.5,1.5,3.7,0.414,0.1,0.2,0.235,1.5,3.5,0.425,0.421,0.8,1.1,0.742,0.2,0.8,1,2.2,0.4,0,1.1,1.6,4
1439,Brian Grant,9-Jun,254lb,756,577,28.3,4.1,8.4,0.49,0,0,0.214,4.1,8.3,0.491,0.491,2.3,3.1,0.746,2.4,5,7.4,1.2,0.6,0.7,1.6,3.2,10.5
1440,Bud Grant,3-Jun,195lb,96,,,1,3.1,0.318,,,,1,3.1,0.318,0.318,0.6,1,0.59,,,1.9,0.9,,,,1.5,2.6
1441,Gary Grant,3-Jun,185lb,552,231,22.8,3.4,7.5,0.45,0.2,0.6,0.278,3.2,6.9,0.466,0.462,1,1.3,0.776,0.6,1.7,2.3,5.5,1.5,0.1,2.3,2.2,7.9
1442,Greg Grant,7-May,140lb,274,5,12.2,1.1,3,0.383,0.1,0.5,0.281,1,2.5,0.405,0.408,0.4,0.5,0.71,0.2,0.7,0.9,2.7,0.6,0,0.8,1,2.8
1443,Harvey Grant,8-Jun,195lb,783,439,26.2,4.3,9.1,0.469,0.1,0.3,0.267,4.2,8.8,0.476,0.473,1.3,1.8,0.709,1.5,2.9,4.4,1.6,0.8,0.5,0.9,2.3,9.9
1444,Horace Grant,10-Jun,215lb,1165,1037,33.2,4.7,9.2,0.509,0,0.1,0.063,4.7,9.1,0.511,0.509,1.8,2.6,0.692,3,5.1,8.1,2.2,1,1,1.1,2.4,11.2
1445,Jerami Grant,8-Jun,210lb,163,63,23.7,2.6,6.5,0.402,0.6,2,0.285,2,4.4,0.456,0.447,2.1,3.5,0.621,0.9,2.8,3.8,1.4,0.7,1.3,1.3,2.5,7.9
1446,Jerian Grant,4-Jun,195lb,91,9,16.1,1.9,5,0.382,0.3,1.3,0.223,1.6,3.7,0.439,0.412,1.2,1.5,0.8,0.3,1.5,1.8,2.1,0.7,0.1,1,1.3,5.3
1447,Josh Grant,9-Jun,223lb,53,0,7.2,1.1,2.8,0.404,0.3,1.2,0.279,0.8,1.6,0.494,0.462,0.4,0.5,0.759,0.5,1.2,1.7,0.5,0.3,0.2,0.6,1.2,3
1448,Paul Grant,Jul-00,245lb,16,0,6.9,0.8,1.8,0.448,0,0,,0.8,1.8,0.448,0.448,0.2,0.5,0.375,0.5,0.6,1.1,0.2,0.1,0.1,0.6,1.3,1.8
1449,Travis Grant,7-Jun,215lb,201,,21.4,5.9,11.2,0.524,0,0,0.333,5.9,11.2,0.525,0.525,2,2.4,0.811,1.7,2.9,4.1,1,0.6,0.3,1.6,2,13.8
1450,Don Grate,2-Jun,185lb,2,,,0.5,3,0.167,,,,0.5,3,0.167,0.167,1,1,1,,,,1.5,,,,1.5,2
1451,Butch Graves,3-Jun,200lb,4,0,2.8,0.5,1.5,0.333,0,0.3,0,0.5,1.3,0.4,0.333,0.3,1.3,0.2,0,0.5,0.5,0.3,0.3,0,0.3,1,1.3
1452,Aaron Gray,Jul-00,270lb,318,87,12.1,1.4,2.7,0.509,0,0,0,1.4,2.7,0.511,0.509,0.6,1,0.562,1.4,2.4,3.7,0.7,0.3,0.3,0.8,2.1,3.4
1453,Devin Gray,7-Jun,240lb,27,2,6.4,0.9,2.3,0.365,0,0,,0.9,2.3,0.365,0.365,0.8,1.3,0.618,0.6,0.8,1.4,0.3,0.3,0.1,0.3,1.2,2.5
1454,Ed Gray,3-Jun,210lb,60,6,13.5,2.2,6.4,0.339,0.5,1.5,0.341,1.7,4.9,0.338,0.378,1.4,1.7,0.814,0.3,1,1.2,0.8,0.5,0.2,1,1.7,6.2
1455,Evric Gray,7-Jun,235lb,5,0,8.4,0.8,3,0.267,0.2,0.8,0.25,0.6,2.2,0.273,0.3,0.8,0.8,1,0.2,0.4,0.6,0.4,0.2,0,0.6,1,2.6
1456,Gary Gray,1-Jun,185lb,44,,6.3,1.1,3,0.366,,,,1.1,3,0.366,0.366,0.2,0.2,0.7,,,0.5,0.6,,,,1.1,2.4
1457,Leonard Gray,8-Jun,240lb,224,,27,4.6,9.8,0.469,,,,4.6,9.8,0.469,0.469,1.6,2.1,0.739,1.5,3.8,5.2,2.2,0.9,0.4,,3.7,10.8
1458,Stuart Gray,Jul-00,235lb,386,5,9,0.9,2,0.446,0,0,0,0.9,1.9,0.45,0.446,0.6,0.9,0.663,0.8,1.8,2.6,0.4,0.2,0.3,0.6,1.7,2.3
1459,Sylvester Gray,6-Jun,230lb,55,15,22.2,3,7.2,0.42,0,0.1,0.25,3,7.2,0.421,0.421,1.9,2.8,0.673,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8
1460,Wyndol Gray,1-Jun,175lb,67,,,2.2,7.7,0.283,,,,2.2,7.7,0.283,0.283,1.1,1.9,0.57,,,,0.7,,,,1.8,5.4
1461,Jeff Grayer,5-Jun,200lb,438,101,18.9,3.1,6.7,0.457,0.1,0.3,0.255,3,6.4,0.467,0.463,1.3,1.9,0.663,1.3,1.6,3,1.4,0.6,0.1,1.1,1.7,7.4
1462,Bob Greacen,7-Jun,206lb,47,,7.6,1,2.6,0.374,0,0,,1,2.6,0.374,0.374,0.4,0.7,0.6,0.3,0.3,1.4,0.9,,,0.5,1.2,2.4
1463,A.C. Green,9-Jun,220lb,1278,832,28.6,3.6,7.2,0.494,0.1,0.4,0.254,3.5,6.8,0.507,0.501,2.4,3.3,0.734,2.6,4.8,7.4,1.1,0.8,0.4,1.1,1.9,9.6
1464,Danny Green,6-Jun,215lb,417,351,24.8,3.2,7.4,0.428,1.8,4.5,0.404,1.4,2.9,0.466,0.55,0.8,1,0.819,0.6,2.9,3.4,1.6,1,0.8,1,1.6,9
