ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1116,LaPhonso Ellis,8-Jun,240lb,624,359,28.2,4.6,10.3,0.452,0.4,1.3,0.302,4.3,9,0.473,0.471,2.2,3,0.73,2.1,4.3,6.5,1.6,0.7,0.8,1.6,3.1,11.9
1117,LeRon Ellis,9-Jun,225lb,91,2,9.4,1.2,2.8,0.433,0,0,,1.2,2.8,0.433,0.433,0.6,1,0.613,1,1.5,2.4,0.3,0.3,0.4,0.4,1.2,3
1118,Leroy Ellis,10-Jun,210lb,1048,,26.3,4,8.9,0.442,,,,4,8.9,0.442,0.442,1.8,2.5,0.728,2.8,5.5,8.3,1.3,0.8,0.8,,2.5,9.7
1119,Monta Ellis,3-Jun,185lb,781,701,35.5,7.1,15.8,0.451,0.9,2.9,0.314,6.2,12.9,0.482,0.48,3.4,4.3,0.775,0.6,2.9,3.5,4.7,1.7,0.3,2.8,2.4,18.5
1120,Pervis Ellison,9-Jun,210lb,474,245,24.5,3.9,7.6,0.51,0,0,0.05,3.9,7.5,0.513,0.51,1.8,2.6,0.689,2.3,4.4,6.7,1.5,0.6,1.6,1.7,3.1,9.5
1121,Len Elmore,9-Jun,220lb,658,75,18.8,2.5,6,0.41,0,0,0.2,2.5,6,0.41,0.41,1.1,1.5,0.726,1.7,3.4,5.1,0.9,0.9,1,1.2,2.7,6
1122,Francisco Elson,Jul-00,235lb,472,149,15.3,1.5,3.2,0.478,0,0,0.188,1.5,3.2,0.481,0.479,0.6,0.8,0.7,1.1,2.4,3.5,0.6,0.5,0.5,0.8,2.1,3.7
1123,Darrell Elston,4-Jun,190lb,77,,24.8,3.3,8.1,0.402,0,0.3,0.167,3.2,7.9,0.409,0.404,1.2,1.6,0.752,0.6,1.6,2.2,2.6,1.1,0.1,1.8,2.2,7.8
1124,Melvin Ely,10-Jun,260lb,375,55,16,2.1,4.5,0.46,0,0,0,2.1,4.5,0.461,0.46,1.1,1.8,0.625,1.2,2,3.2,0.7,0.3,0.6,1,2,5.3
1125,Joel Embiid,Jul-00,250lb,15,15,23.5,6.1,13.4,0.458,1.3,2.9,0.442,4.9,10.5,0.462,0.505,4.7,6,0.778,2.1,5.5,7.6,1.7,0.6,2.5,3.7,3.3,18.2
1126,Wayne Embry,8-Jun,240lb,831,,26.2,4.8,10.9,0.44,,,,4.8,10.9,0.44,0.44,2.9,4.5,0.64,,,9.1,1.4,,,,3.4,12.5
1127,Andre Emmett,5-Jun,230lb,14,0,5.2,0.4,0.9,0.462,0,0.1,0,0.4,0.9,0.5,0.462,0.6,0.9,0.615,0.1,0.4,0.6,0.1,0.1,0.1,0.2,0.4,1.4
1128,Ned Endress,2-Jun,200lb,16,,,0.2,1.6,0.12,,,,0.2,1.6,0.12,0.12,0.5,0.9,0.533,,,,0.3,,,,0.8,0.9
1129,Chris Engler,11-Jun,245lb,195,2,7.2,0.7,1.7,0.411,0,0,,0.7,1.7,0.411,0.411,0.3,0.5,0.677,0.7,1.3,2,0.2,0.2,0.2,0.5,1.4,1.8
1130,Wayne Englestad,8-Jun,245lb,11,0,4.5,1,2.6,0.379,0,0,,1,2.6,0.379,0.379,0.5,0.9,0.6,0.5,1,1.5,0.6,0.1,0,0.3,1.1,2.5
1131,A.J. English,3-Jun,175lb,151,18,20.6,4.1,9.4,0.435,0.1,0.4,0.138,4,9,0.449,0.438,1.7,2.2,0.778,0.9,1.2,2.1,2.1,0.4,0.2,1.3,1.9,9.9
1132,Alex English,7-Jun,190lb,1193,753,31.9,8.9,17.6,0.507,0,0.1,0.217,8.9,17.6,0.508,0.507,3.6,4.3,0.832,2.3,3.2,5.5,3.6,0.9,0.7,2.5,2.5,21.5
1133,Claude English,4-Jun,185lb,18,,3.9,0.6,2.3,0.262,,,,0.6,2.3,0.262,0.262,0.3,0.4,0.714,,,1.1,0.3,,,,0.8,1.5
1134,Jo Jo English,4-Jun,195lb,50,0,11.5,1.5,3.6,0.416,0.2,0.6,0.344,1.3,2.9,0.432,0.447,0.4,0.7,0.556,0.2,0.8,1.1,0.9,0.4,0.3,0.9,1.7,3.6
1135,Kim English,6-Jun,200lb,41,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9
1136,Scott English,6-Jun,205lb,105,,14.9,2.4,5.7,0.414,0,0.1,0.1,2.4,5.6,0.419,0.414,0.9,1.2,0.77,1.8,3.2,4,1,0.7,0.3,1.3,1.5,5.6
1137,Gene Englund,5-Jun,205lb,46,,,2.3,6,0.38,,,,2.3,6,0.38,0.38,3.3,4.2,0.792,,,,0.9,,,,3.6,7.8
1138,James Ennis,7-Jun,210lb,98,21,18.3,2,4.6,0.433,0.7,2,0.366,1.3,2.7,0.483,0.511,1.4,1.7,0.811,1,2,3,0.9,0.6,0.2,0.7,1.6,6.1
1139,Tyler Ennis,3-Jun,194lb,94,8,12.6,1.6,4,0.41,0.3,1,0.312,1.3,3,0.443,0.449,0.3,0.5,0.721,0.3,1,1.3,2,0.5,0.1,1.1,1.3,3.9
1140,Ray Epps,6-Jun,195lb,13,,5.5,0.8,1.8,0.435,,,,0.8,1.8,0.435,0.435,0.5,0.6,0.75,0,0.4,0.4,0.2,0.1,0,0.2,0.5,2
1141,Semih Erden,Jul-00,240lb,69,17,13.4,1.5,2.7,0.546,0,0,,1.5,2.7,0.546,0.546,0.9,1.5,0.594,0.8,1.9,2.8,0.4,0.4,0.4,0.7,2.4,3.8
1142,Bo Erias,3-Jun,220lb,18,,22.3,3.3,9.4,0.347,,,,3.3,9.4,0.347,0.347,1.7,2.6,0.638,,,4.6,1.4,,,,2.9,8.2
1143,Keith Erickson,5-Jun,195lb,766,,24.6,3.9,9,0.435,,,,3.9,9,0.435,0.435,1.6,2.1,0.769,1.3,3.5,4.5,2.6,0.9,0.2,,2.7,9.5
1144,Julius Erving,7-Jun,210lb,1243,442,36.4,9.5,18.8,0.506,0.1,0.4,0.298,9.4,18.4,0.51,0.509,5,6.5,0.777,3,5.5,8.5,4.2,2,1.7,3.4,2.8,24.2
1145,Evan Eschmeyer,11-Jun,255lb,153,65,14,1,2.2,0.463,0,0,,1,2.2,0.463,0.463,0.7,1.1,0.621,1.4,2.5,3.9,0.5,0.5,0.6,0.6,2.6,2.8
1146,Jack Eskridge,5-Jun,200lb,23,,,1.1,3,0.362,,,,1.1,3,0.362,0.362,0.6,0.9,0.7,,,,0.6,,,,1.1,2.8
1147,Vincenzo Esposito,3-Jun,198lb,30,0,9.4,1.2,3.3,0.36,0.4,1.9,0.232,0.8,1.5,0.523,0.425,1,1.3,0.795,0.1,0.4,0.5,0.8,0.2,0,1.3,0.9,3.9
1148,Billy Evans,Jun-00,170lb,53,,11.4,0.6,1.6,0.368,0,0,0,0.6,1.6,0.376,0.368,0.7,1.3,0.543,0.3,0.4,0.7,1.9,,,0.9,1.7,1.9
1149,Bob Evans,2-Jun,175lb,47,,,1.2,4.3,0.28,,,,1.2,4.3,0.28,0.28,0.6,0.9,0.682,,,,1.2,,,,2.1,3
1150,Brian Evans,8-Jun,220lb,102,1,10.8,1.4,3.7,0.381,0.4,1.1,0.343,1,2.6,0.396,0.43,0.5,0.6,0.82,0.5,1.1,1.6,0.8,0.3,0.2,0.4,1.1,3.7
1151,Earl Evans,8-Jun,202lb,36,,10.6,1.8,3.9,0.45,0.2,0.5,0.389,1.6,3.4,0.459,0.475,0.7,1.2,0.571,0.7,1.4,2.1,1,0.4,0,1,1.8,4.4
1152,Jeremy Evans,9-Jun,200lb,249,9,10.5,1.5,2.6,0.568,0,0.1,0.231,1.4,2.5,0.582,0.573,0.6,0.8,0.687,1,1.6,2.6,0.4,0.4,0.5,0.3,1.2,3.5
1153,Maurice Evans,5-Jun,220lb,562,123,19.4,2.5,5.7,0.442,0.8,2.1,0.363,1.8,3.7,0.487,0.508,0.8,1,0.785,1,1.5,2.5,0.7,0.5,0.2,0.5,1.7,6.7
1154,Mike Evans,1-Jun,170lb,591,15,16.7,3.1,6.9,0.452,0.4,1.3,0.307,2.7,5.6,0.485,0.48,1.1,1.3,0.807,0.3,1.1,1.4,2.6,0.7,0.1,1.4,2,7.7
1155,Reggie Evans,8-Jun,245lb,809,372,19.2,1.4,2.9,0.465,0,0,0.091,1.4,2.9,0.467,0.466,1.3,2.5,0.528,2.5,4.7,7.1,0.6,0.7,0.1,1.1,2.3,4.1
1156,Tyreke Evans,6-Jun,220lb,433,370,33.4,6.3,14.2,0.446,0.6,2.1,0.288,5.7,12,0.474,0.468,3.4,4.5,0.757,0.9,3.9,4.9,5.3,1.3,0.4,2.8,2.4,16.7
1157,Daniel Ewing,3-Jun,185lb,127,8,13.3,1.3,3.3,0.389,0.3,1,0.295,1,2.3,0.429,0.433,0.6,0.7,0.78,0.3,1,1.2,1.4,0.5,0.1,0.8,1.2,3.4
1158,Patrick Ewing,Jul-00,240lb,1183,1122,34.3,8.2,16.3,0.504,0,0.1,0.152,8.2,16.2,0.507,0.505,4.6,6.2,0.74,2.3,7.5,9.8,1.9,1,2.4,3,3.4,21
1159,Patrick Ewing,8-Jun,235lb,7,0,2.7,0,0.7,0,0,0.3,0,0,0.4,0,0,0.4,0.6,0.75,0.1,0.1,0.3,0.3,0,0.1,0.1,0.1,0.4
1160,Dante Exum,6-Jun,190lb,105,52,21.9,1.9,5.3,0.36,0.9,3.1,0.305,1,2.2,0.436,0.448,0.4,0.6,0.724,0.4,1.4,1.8,2.2,0.4,0.2,1.3,1.9,5.2
1161,Christian Eyenga,5-Jun,210lb,51,18,20.6,2.7,6.5,0.411,0.5,1.8,0.277,2.2,4.6,0.464,0.45,0.4,0.7,0.611,0.6,2.1,2.7,0.8,0.7,0.6,1,1.7,6.3
1162,Festus Ezeli,11-Jun,255lb,170,61,14.1,1.6,3.2,0.513,0,0,,1.6,3.2,0.513,0.513,1,1.7,0.557,1.7,2.5,4.3,0.4,0.3,1,0.8,1.9,4.2
1163,Johnny Ezersky,3-Jun,175lb,135,,,2.7,9.4,0.288,,,,2.7,9.4,0.288,0.288,2.2,3.3,0.669,,,,1.3,,,,2.2,7.6
